"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Andorra","Municipal Wastes - Production","2021","Terajoules","277.38","1"
"Andorra","Municipal Wastes - Production","2020","Terajoules","341.82","1"
"Andorra","Municipal Wastes - Production","2019","Terajoules","377.424","1"
"Andorra","Municipal Wastes - Production","2018","Terajoules","366.21","1"
"Andorra","Municipal Wastes - Production","2017","Terajoules","306","1"
"Andorra","Municipal Wastes - Production","2016","Terajoules","255","1"
"Andorra","Municipal Wastes - Production","2015","Terajoules","248","1"
"Andorra","Municipal Wastes - Production","2014","Terajoules","240.84","1"
"Andorra","Municipal Wastes - Production","2013","Terajoules","232.2","1"
"Andorra","Municipal Wastes - Production","2012","Terajoules","210.6","1"
"Andorra","Municipal Wastes - Production","2011","Terajoules","210.6","1"
"Andorra","Municipal Wastes - Production","2010","Terajoules","217.5","1"
"Andorra","Municipal Wastes - Production","2009","Terajoules","223.5","1"
"Andorra","Municipal Wastes - Production","2008","Terajoules","226.1","1"
"Andorra","Municipal Wastes - Production","2007","Terajoules","273.6","1"
"Andorra","Municipal Wastes - Production","2006","Terajoules","57.6","1"
"Andorra","Municipal Wastes - Production","2005","Terajoules","14.4","1"
"Andorra","Municipal Wastes - Production","2004","Terajoules","14.4","1"
"Andorra","Municipal Wastes - Production","2003","Terajoules","0","1"
"Andorra","Municipal Wastes - Production","2002","Terajoules","0","1"
"Andorra","Municipal Wastes - Transformation","2021","Terajoules","277.38","1"
"Andorra","Municipal Wastes - Transformation","2020","Terajoules","341.82","1"
"Andorra","Municipal Wastes - Transformation","2019","Terajoules","377.424","1"
"Andorra","Municipal Wastes - Transformation","2018","Terajoules","366.21","1"
"Andorra","Municipal Wastes - Transformation","2017","Terajoules","306","1"
"Andorra","Municipal Wastes - Transformation","2016","Terajoules","255","1"
"Andorra","Municipal Wastes - Transformation","2015","Terajoules","248","1"
"Andorra","Municipal Wastes - Transformation","2014","Terajoules","240.84","1"
"Andorra","Municipal Wastes - Transformation","2013","Terajoules","232.2","1"
"Andorra","Municipal Wastes - Transformation","2012","Terajoules","210.6","1"
"Andorra","Municipal Wastes - Transformation","2011","Terajoules","210.6","1"
"Andorra","Municipal Wastes - Transformation","2010","Terajoules","217.5","1"
"Andorra","Municipal Wastes - Transformation","2009","Terajoules","223.5","1"
"Andorra","Municipal Wastes - Transformation","2008","Terajoules","226.1","1"
"Andorra","Municipal Wastes - Transformation","2007","Terajoules","273.6","1"
"Andorra","Municipal Wastes - Transformation","2006","Terajoules","57.6","1"
"Andorra","Municipal Wastes - Transformation","2005","Terajoules","14.4","1"
"Andorra","Municipal Wastes - Transformation","2004","Terajoules","14.4","1"
"Andorra","Municipal Wastes - Transformation","2003","Terajoules","0",""
"Andorra","Municipal Wastes - Transformation","2002","Terajoules","0",""
"Andorra","Municipal Wastes - Transformation in electricity, CHP and heat plants","2021","Terajoules","277.38","1"
"Andorra","Municipal Wastes - Transformation in electricity, CHP and heat plants","2020","Terajoules","341.82","1"
"Andorra","Municipal Wastes - Transformation in electricity, CHP and heat plants","2019","Terajoules","377.424","1"
"Andorra","Municipal Wastes - Transformation in electricity, CHP and heat plants","2018","Terajoules","366.21","1"
"Andorra","Municipal Wastes - Transformation in electricity, CHP and heat plants","2017","Terajoules","306","1"
"Andorra","Municipal Wastes - Transformation in electricity, CHP and heat plants","2016","Terajoules","255","1"
"Andorra","Municipal Wastes - Transformation in electricity, CHP and heat plants","2015","Terajoules","248","1"
"Andorra","Municipal Wastes - Transformation in electricity, CHP and heat plants","2014","Terajoules","240.84","1"
"Andorra","Municipal Wastes - Transformation in electricity, CHP and heat plants","2013","Terajoules","232.2","1"
"Andorra","Municipal Wastes - Transformation in electricity, CHP and heat plants","2012","Terajoules","210.6","1"
"Andorra","Municipal Wastes - Transformation in electricity, CHP and heat plants","2011","Terajoules","210.6","1"
"Andorra","Municipal Wastes - Transformation in electricity, CHP and heat plants","2010","Terajoules","217.5","1"
"Andorra","Municipal Wastes - Transformation in electricity, CHP and heat plants","2009","Terajoules","223.5","1"
"Andorra","Municipal Wastes - Transformation in electricity, CHP and heat plants","2008","Terajoules","226.1","1"
"Andorra","Municipal Wastes - Transformation in electricity, CHP and heat plants","2007","Terajoules","273.6","1"
"Andorra","Municipal Wastes - Transformation in electricity, CHP and heat plants","2006","Terajoules","57.6","1"
"Andorra","Municipal Wastes - Transformation in electricity, CHP and heat plants","2005","Terajoules","14.4","1"
"Andorra","Municipal Wastes - Transformation in electricity, CHP and heat plants","2004","Terajoules","14.4","1"
"Andorra","Municipal Wastes - Transformation in electricity, CHP and heat plants","2003","Terajoules","0","1"
"Andorra","Municipal Wastes - Transformation in electricity, CHP and heat plants","2002","Terajoules","0","1"
"Andorra","Municipal Wastes - Transformation in electricity plants - main activity producers","2021","Terajoules","277.38","1"
"Andorra","Municipal Wastes - Transformation in electricity plants - main activity producers","2020","Terajoules","341.82","1"
"Andorra","Municipal Wastes - Transformation in electricity plants - main activity producers","2019","Terajoules","377.424","1"
"Andorra","Municipal Wastes - Transformation in electricity plants - main activity producers","2018","Terajoules","366.21","1"
"Andorra","Municipal Wastes - Transformation in electricity plants - main activity producers","2017","Terajoules","306","1"
"Andorra","Municipal Wastes - Transformation in electricity plants - main activity producers","2016","Terajoules","255","1"
"Andorra","Municipal Wastes - Transformation in electricity plants - main activity producers","2015","Terajoules","248","1"
"Andorra","Municipal Wastes - Transformation in electricity plants - main activity producers","2014","Terajoules","240.84","1"
"Andorra","Municipal Wastes - Transformation in electricity plants - main activity producers","2013","Terajoules","232.2","1"
"Andorra","Municipal Wastes - Transformation in electricity plants - main activity producers","2012","Terajoules","210.6","1"
"Andorra","Municipal Wastes - Transformation in electricity plants - main activity producers","2011","Terajoules","210.6","1"
"Andorra","Municipal Wastes - Transformation in electricity plants - main activity producers","2010","Terajoules","217.5","1"
"Andorra","Municipal Wastes - Transformation in electricity plants - main activity producers","2009","Terajoules","223.5","1"
"Andorra","Municipal Wastes - Transformation in electricity plants - main activity producers","2008","Terajoules","226.1","1"
