"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Australia","Gasworks Gas - Final energy consumption","1997","Terajoules","4688",""
"Australia","Gasworks Gas - Final energy consumption","1996","Terajoules","5363",""
"Australia","Gasworks Gas - Final energy consumption","1995","Terajoules","9631",""
"Australia","Gasworks Gas - Final energy consumption","1994","Terajoules","9326",""
"Australia","Gasworks Gas - Final energy consumption","1993","Terajoules","9518",""
"Australia","Gasworks Gas - Final energy consumption","1992","Terajoules","8162",""
"Australia","Gasworks Gas - Final energy consumption","1991","Terajoules","8027",""
"Australia","Gasworks Gas - Final energy consumption","1990","Terajoules","8196",""
"Australia","Gasworks Gas - Consumption by manufacturing, construction and non-fuel industry","2016","Terajoules","0",""
"Australia","Gasworks Gas - Consumption by manufacturing, construction and non-fuel industry","2015","Terajoules","0",""
"Australia","Gasworks Gas - Consumption by manufacturing, construction and non-fuel industry","2014","Terajoules","42",""
"Australia","Gasworks Gas - Consumption by manufacturing, construction and non-fuel industry","2013","Terajoules","0",""
"Australia","Gasworks Gas - Consumption by manufacturing, construction and non-fuel industry","2012","Terajoules","0",""
"Australia","Gasworks Gas - Consumption by manufacturing, construction and non-fuel industry","2011","Terajoules","278",""
"Australia","Gasworks Gas - Consumption by manufacturing, construction and non-fuel industry","2010","Terajoules","96",""
"Australia","Gasworks Gas - Consumption by manufacturing, construction and non-fuel industry","2009","Terajoules","46",""
"Australia","Gasworks Gas - Consumption by manufacturing, construction and non-fuel industry","2005","Terajoules","4899",""
"Australia","Gasworks Gas - Consumption by manufacturing, construction and non-fuel industry","2004","Terajoules","3949",""
"Australia","Gasworks Gas - Consumption by manufacturing, construction and non-fuel industry","2003","Terajoules","3905",""
"Australia","Gasworks Gas - Consumption by manufacturing, construction and non-fuel industry","2002","Terajoules","3900",""
"Australia","Gasworks Gas - Consumption by manufacturing, construction and non-fuel industry","2001","Terajoules","2283",""
"Australia","Gasworks Gas - Consumption by manufacturing, construction and non-fuel industry","2000","Terajoules","2267",""
"Australia","Gasworks Gas - Consumption by manufacturing, construction and non-fuel industry","1999","Terajoules","2267",""
"Australia","Gasworks Gas - Consumption by manufacturing, construction and non-fuel industry","1998","Terajoules","2639",""
"Australia","Gasworks Gas - Consumption by manufacturing, construction and non-fuel industry","1997","Terajoules","3645",""
"Australia","Gasworks Gas - Consumption by manufacturing, construction and non-fuel industry","1996","Terajoules","3971",""
"Australia","Gasworks Gas - Consumption by manufacturing, construction and non-fuel industry","1995","Terajoules","7531",""
"Australia","Gasworks Gas - Consumption by manufacturing, construction and non-fuel industry","1994","Terajoules","7192",""
"Australia","Gasworks Gas - Consumption by manufacturing, construction and non-fuel industry","1993","Terajoules","7065",""
"Australia","Gasworks Gas - Consumption by manufacturing, construction and non-fuel industry","1992","Terajoules","5783",""
"Australia","Gasworks Gas - Consumption by manufacturing, construction and non-fuel industry","1991","Terajoules","5669",""
"Australia","Gasworks Gas - Consumption by manufacturing, construction and non-fuel industry","1990","Terajoules","5156",""
"Australia","Gasworks Gas - Consumption by iron and steel","1990","Terajoules","4",""
"Australia","Gasworks Gas - Consumption by chemical and petrochemical","2005","Terajoules","4899",""
"Australia","Gasworks Gas - Consumption by chemical and petrochemical","2004","Terajoules","3949",""
"Australia","Gasworks Gas - Consumption by chemical and petrochemical","2003","Terajoules","3905",""
"Australia","Gasworks Gas - Consumption by chemical and petrochemical","2002","Terajoules","3900",""
"Australia","Gasworks Gas - Consumption by chemical and petrochemical","2001","Terajoules","2283",""
"Australia","Gasworks Gas - Consumption by chemical and petrochemical","2000","Terajoules","2267",""
"Australia","Gasworks Gas - Consumption by chemical and petrochemical","1999","Terajoules","2267",""
"Australia","Gasworks Gas - Consumption by chemical and petrochemical","1998","Terajoules","2639",""
"Australia","Gasworks Gas - Consumption by chemical and petrochemical","1997","Terajoules","3637",""
"Australia","Gasworks Gas - Consumption by chemical and petrochemical","1996","Terajoules","3955",""
"Australia","Gasworks Gas - Consumption by chemical and petrochemical","1995","Terajoules","7514",""
"Australia","Gasworks Gas - Consumption by chemical and petrochemical","1994","Terajoules","7177",""
"Australia","Gasworks Gas - Consumption by chemical and petrochemical","1993","Terajoules","7018",""
"Australia","Gasworks Gas - Consumption by chemical and petrochemical","1992","Terajoules","5682",""
"Australia","Gasworks Gas - Consumption by chemical and petrochemical","1991","Terajoules","5561",""
"Australia","Gasworks Gas - Consumption by chemical and petrochemical","1990","Terajoules","4988",""
"Australia","Gasworks Gas - Consumption by other manuf., const. and non-fuel ind.","2016","Terajoules","0",""
"Australia","Gasworks Gas - Consumption by other manuf., const. and non-fuel ind.","2015","Terajoules","0",""
"Australia","Gasworks Gas - Consumption by other manuf., const. and non-fuel ind.","2014","Terajoules","42",""
"Australia","Gasworks Gas - Consumption by other manuf., const. and non-fuel ind.","2013","Terajoules","0",""
"Australia","Gasworks Gas - Consumption by other manuf., const. and non-fuel ind.","2012","Terajoules","0",""
"Australia","Gasworks Gas - Consumption by other manuf., const. and non-fuel ind.","2011","Terajoules","278",""
"Australia","Gasworks Gas - Consumption by other manuf., const. and non-fuel ind.","2010","Terajoules","96",""
"Australia","Gasworks Gas - Consumption by other manuf., const. and non-fuel ind.","2009","Terajoules","46",""
"Australia","Gasworks Gas - Consumption by other manuf., const. and non-fuel ind.","1997","Terajoules","8",""
"Australia","Gasworks Gas - Consumption by other manuf., const. and non-fuel ind.","1996","Terajoules","16",""
"Australia","Gasworks Gas - Consumption by other manuf., const. and non-fuel ind.","1995","Terajoules","17",""
"Australia","Gasworks Gas - Consumption by other manuf., const. and non-fuel ind.","1994","Terajoules","15",""
"Australia","Gasworks Gas - Consumption by other manuf., const. and non-fuel ind.","1993","Terajoules","47",""
"Australia","Gasworks Gas - Consumption by other manuf., const. and non-fuel ind.","1992","Terajoules","101",""
"Australia","Gasworks Gas - Consumption by other manuf., const. and non-fuel ind.","1991","Terajoules","108",""
"Australia","Gasworks Gas - Consumption by other manuf., const. and non-fuel ind.","1990","Terajoules","164",""
"Australia","Gasworks Gas - Consumption by transport equipment ","1995","Terajoules","1",""
"Australia","Gasworks Gas - Consumption by transport equipment ","1994","Terajoules","6",""
"Australia","Gasworks Gas - Consumption by transport equipment ","1993","Terajoules","6",""
"Australia","Gasworks Gas - Consumption by transport equipment ","1992","Terajoules","6",""
"Australia","Gasworks Gas - Consumption by transport equipment ","1991","Terajoules","6",""
"Australia","Gasworks Gas - Consumption by transport equipment ","1990","Terajoules","7",""
"Australia","Gasworks Gas - Consumption by machinery ","1996","Terajoules","4",""
"Australia","Gasworks Gas - Consumption by machinery ","1995","Terajoules","4",""
"Australia","Gasworks Gas - Consumption by machinery ","1994","Terajoules","3",""
"Australia","Gasworks Gas - Consumption by machinery ","1993","Terajoules","4",""
"Australia","Gasworks Gas - Consumption by machinery ","1992","Terajoules","2",""
"Australia","Gasworks Gas - Consumption by machinery ","1991","Terajoules","8",""
"Australia","Gasworks Gas - Consumption by machinery ","1990","Terajoules","45",""
"Australia","Gasworks Gas - Consumption by mining and quarrying ","2010","Terajoules","0",""
"Australia","Gasworks Gas - Consumption by mining and quarrying ","2009","Terajoules","4",""
"Australia","Gasworks Gas - Consumption by mining and quarrying ","1997","Terajoules","1",""
"Australia","Gasworks Gas - Consumption by mining and quarrying ","1996","Terajoules","1",""
"Australia","Gasworks Gas - Consumption by food and tobacco ","2016","Terajoules","0",""
"Australia","Gasworks Gas - Consumption by food and tobacco ","2015","Terajoules","0",""
"Australia","Gasworks Gas - Consumption by food and tobacco ","2014","Terajoules","0",""
"Australia","Gasworks Gas - Consumption by food and tobacco ","2013","Terajoules","0",""
"Australia","Gasworks Gas - Consumption by food and tobacco ","2012","Terajoules","0",""
"Australia","Gasworks Gas - Consumption by food and tobacco ","2011","Terajoules","278",""
"Australia","Gasworks Gas - Consumption by food and tobacco ","2010","Terajoules","96",""
"Australia","Gasworks Gas - Consumption by food and tobacco ","1997","Terajoules","7",""
"Australia","Gasworks Gas - Consumption by food and tobacco ","1996","Terajoules","11",""
"Australia","Gasworks Gas - Consumption by food and tobacco ","1995","Terajoules","12",""
"Australia","Gasworks Gas - Consumption by food and tobacco ","1994","Terajoules","6",""
"Australia","Gasworks Gas - Consumption by food and tobacco ","1993","Terajoules","37",""
"Australia","Gasworks Gas - Consumption by food and tobacco ","1992","Terajoules","93",""
"Australia","Gasworks Gas - Consumption by food and tobacco ","1991","Terajoules","94",""
"Australia","Gasworks Gas - Consumption by food and tobacco ","1990","Terajoules","101",""
"Australia","Gasworks Gas - Consumption by wood and wood products ","2014","Terajoules","0",""
"Australia","Gasworks Gas - Consumption by wood and wood products ","2010","Terajoules","0",""
"Australia","Gasworks Gas - Consumption by wood and wood products ","2009","Terajoules","42",""
"Australia","Gasworks Gas - Consumption by construction ","2016","Terajoules","0",""
"Australia","Gasworks Gas - Consumption by construction ","2015","Terajoules","0",""
"Australia","Gasworks Gas - Consumption by construction ","2014","Terajoules","42",""
"Australia","Gasworks Gas - Consumption by textile and leather ","1990","Terajoules","11",""
"Australia","Gasworks Gas - Consumption by other","2021","Terajoules","39",""
"Australia","Gasworks Gas - Consumption by other","2020","Terajoules","39",""
"Australia","Gasworks Gas - Consumption by other","2019","Terajoules","38",""
"Australia","Gasworks Gas - Consumption by other","2018","Terajoules","38",""
"Australia","Gasworks Gas - Consumption by other","2017","Terajoules","45",""
"Australia","Gasworks Gas - Consumption by other","2016","Terajoules","39",""
"Australia","Gasworks Gas - Consumption by other","2015","Terajoules","55",""
"Australia","Gasworks Gas - Consumption by other","2014","Terajoules","71",""
"Australia","Gasworks Gas - Consumption by other","2013","Terajoules","108",""
"Australia","Gasworks Gas - Consumption by other","2012","Terajoules","158",""
"Australia","Gasworks Gas - Consumption by other","2011","Terajoules","219",""
"Australia","Gasworks Gas - Consumption by other","2010","Terajoules","306",""
"Australia","Gasworks Gas - Consumption by other","2009","Terajoules","445",""
"Australia","Gasworks Gas - Consumption by other","2008","Terajoules","556",""
"Australia","Gasworks Gas - Consumption by other","2007","Terajoules","603",""
"Australia","Gasworks Gas - Consumption by other","2006","Terajoules","624",""
"Australia","Gasworks Gas - Consumption by other","2005","Terajoules","1119",""
"Australia","Gasworks Gas - Consumption by other","2004","Terajoules","1109",""
"Australia","Gasworks Gas - Consumption by other","2003","Terajoules","1153",""
"Australia","Gasworks Gas - Consumption by other","2002","Terajoules","1200",""
"Australia","Gasworks Gas - Consumption by other","2001","Terajoules","1013",""
"Australia","Gasworks Gas - Consumption by other","2000","Terajoules","977",""
"Australia","Gasworks Gas - Consumption by other","1999","Terajoules","977",""
"Australia","Gasworks Gas - Consumption by other","1998","Terajoules","1047",""
"Australia","Gasworks Gas - Consumption by other","1997","Terajoules","1043",""
"Australia","Gasworks Gas - Consumption by other","1996","Terajoules","1392",""
"Australia","Gasworks Gas - Consumption by other","1995","Terajoules","2100",""
"Australia","Gasworks Gas - Consumption by other","1994","Terajoules","2134",""
"Australia","Gasworks Gas - Consumption by other","1993","Terajoules","2453",""
"Australia","Gasworks Gas - Consumption by other","1992","Terajoules","2379",""
"Australia","Gasworks Gas - Consumption by other","1991","Terajoules","2358",""
"Australia","Gasworks Gas - Consumption by other","1990","Terajoules","3040",""
"Australia","Gasworks Gas - Consumption by households","2016","Terajoules","0",""
"Australia","Gasworks Gas - Consumption by households","2015","Terajoules","0",""
"Australia","Gasworks Gas - Consumption by households","2014","Terajoules","0",""
"Australia","Gasworks Gas - Consumption by households","2013","Terajoules","57",""
"Australia","Gasworks Gas - Consumption by households","2012","Terajoules","74",""
"Australia","Gasworks Gas - Consumption by households","2011","Terajoules","115",""
"Australia","Gasworks Gas - Consumption by households","2010","Terajoules","181",""
"Australia","Gasworks Gas - Consumption by households","2009","Terajoules","284",""
"Australia","Gasworks Gas - Consumption by households","2008","Terajoules","298",""
"Australia","Gasworks Gas - Consumption by households","2007","Terajoules","313",""
"Australia","Gasworks Gas - Consumption by households","2006","Terajoules","328",""
"Australia","Gasworks Gas - Consumption by households","2005","Terajoules","811",""
"Australia","Gasworks Gas - Consumption by households","2004","Terajoules","800",""
"Australia","Gasworks Gas - Consumption by households","2003","Terajoules","850",""
"Australia","Gasworks Gas - Consumption by households","2002","Terajoules","900",""
"Australia","Gasworks Gas - Consumption by households","2001","Terajoules","775",""
"Australia","Gasworks Gas - Consumption by households","2000","Terajoules","758",""
"Australia","Gasworks Gas - Consumption by households","1999","Terajoules","758",""
"Australia","Gasworks Gas - Consumption by households","1998","Terajoules","824",""
"Australia","Gasworks Gas - Consumption by households","1997","Terajoules","811",""
"Australia","Gasworks Gas - Consumption by households","1996","Terajoules","1003",""
"Australia","Gasworks Gas - Consumption by households","1995","Terajoules","1445",""
"Australia","Gasworks Gas - Consumption by households","1994","Terajoules","1437",""
"Australia","Gasworks Gas - Consumption by households","1993","Terajoules","1682",""
"Australia","Gasworks Gas - Consumption by households","1992","Terajoules","1653",""
"Australia","Gasworks Gas - Consumption by households","1991","Terajoules","1626",""
"Australia","Gasworks Gas - Consumption by households","1990","Terajoules","2071",""
"Australia","Gasworks Gas - Consumption by commerce and public services","2021","Terajoules","39",""
"Australia","Gasworks Gas - Consumption by commerce and public services","2020","Terajoules","39",""
"Australia","Gasworks Gas - Consumption by commerce and public services","2019","Terajoules","38",""
"Australia","Gasworks Gas - Consumption by commerce and public services","2018","Terajoules","38",""
"Australia","Gasworks Gas - Consumption by commerce and public services","2017","Terajoules","45",""
"Australia","Gasworks Gas - Consumption by commerce and public services","2016","Terajoules","39",""
"Australia","Gasworks Gas - Consumption by commerce and public services","2015","Terajoules","55",""
"Australia","Gasworks Gas - Consumption by commerce and public services","2014","Terajoules","71",""
"Australia","Gasworks Gas - Consumption by commerce and public services","2013","Terajoules","51",""
"Australia","Gasworks Gas - Consumption by commerce and public services","2012","Terajoules","84",""
"Australia","Gasworks Gas - Consumption by commerce and public services","2011","Terajoules","104",""
"Australia","Gasworks Gas - Consumption by commerce and public services","2010","Terajoules","125",""
"Australia","Gasworks Gas - Consumption by commerce and public services","2009","Terajoules","161",""
"Australia","Gasworks Gas - Consumption by commerce and public services","2008","Terajoules","258",""
"Australia","Gasworks Gas - Consumption by commerce and public services","2007","Terajoules","290",""
"Australia","Gasworks Gas - Consumption by commerce and public services","2006","Terajoules","296",""
"Australia","Gasworks Gas - Consumption by commerce and public services","2005","Terajoules","308",""
"Australia","Gasworks Gas - Consumption by commerce and public services","2004","Terajoules","309",""
"Australia","Gasworks Gas - Consumption by commerce and public services","2003","Terajoules","303",""
"Australia","Gasworks Gas - Consumption by commerce and public services","2002","Terajoules","300",""
"Australia","Gasworks Gas - Consumption by commerce and public services","2001","Terajoules","238",""
"Australia","Gasworks Gas - Consumption by commerce and public services","2000","Terajoules","219",""
"Australia","Gasworks Gas - Consumption by commerce and public services","1999","Terajoules","219",""
"Australia","Gasworks Gas - Consumption by commerce and public services","1998","Terajoules","223",""
"Australia","Gasworks Gas - Consumption by commerce and public services","1997","Terajoules","232",""
"Australia","Gasworks Gas - Consumption by commerce and public services","1996","Terajoules","389",""
"Australia","Gasworks Gas - Consumption by commerce and public services","1995","Terajoules","655",""
"Australia","Gasworks Gas - Consumption by commerce and public services","1994","Terajoules","697",""
"Australia","Gasworks Gas - Consumption by commerce and public services","1993","Terajoules","771",""
"Australia","Gasworks Gas - Consumption by commerce and public services","1992","Terajoules","726",""
"Australia","Gasworks Gas - Consumption by commerce and public services","1991","Terajoules","732",""
"Australia","Gasworks Gas - Consumption by commerce and public services","1990","Terajoules","969",""
"Australia","Gasworks Gas - Total energy supply","2021","Terajoules","39",""
"Australia","Gasworks Gas - Total energy supply","2020","Terajoules","39",""
"Australia","Gasworks Gas - Total energy supply","2019","Terajoules","38",""
"Australia","Gasworks Gas - Total energy supply","2018","Terajoules","38",""
"Australia","Gasworks Gas - Total energy supply","2017","Terajoules","45",""
"Australia","Gasworks Gas - Total energy supply","2016","Terajoules","39",""
"Australia","Gasworks Gas - Total energy supply","2015","Terajoules","55",""
"Australia","Gasworks Gas - Total energy supply","2014","Terajoules","113",""
"Australia","Gasworks Gas - Total energy supply","2013","Terajoules","108",""
"Australia","Gasworks Gas - Total energy supply","2012","Terajoules","165",""
"Australia","Gasworks Gas - Total energy supply","2011","Terajoules","507",""
"Australia","Gasworks Gas - Total energy supply","2010","Terajoules","415",""
"Australia","Gasworks Gas - Total energy supply","2009","Terajoules","443",""
"Australia","Gasworks Gas - Total energy supply","2008","Terajoules","590",""
"Australia","Gasworks Gas - Total energy supply","2007","Terajoules","787",""
"Australia","Gasworks Gas - Total energy supply","2006","Terajoules","1030",""
"Australia","Gasworks Gas - Total energy supply","2005","Terajoules","5103",""
"Australia","Gasworks Gas - Total energy supply","2004","Terajoules","5099",""
"Australia","Gasworks Gas - Total energy supply","2003","Terajoules","5099",""
"Australia","Gasworks Gas - Total energy supply","2002","Terajoules","5140",""
"Australia","Gasworks Gas - Total energy supply","2001","Terajoules","3337",""
"Australia","Gasworks Gas - Total energy supply","2000","Terajoules","3286",""
"Australia","Gasworks Gas - Total energy supply","1999","Terajoules","3286",""
"Australia","Gasworks Gas - Total energy supply","1998","Terajoules","3734",""
"Australia","Gasworks Gas - Total energy supply","1997","Terajoules","4756",""
"Australia","Gasworks Gas - Total energy supply","1996","Terajoules","5577",""
"Australia","Gasworks Gas - Total energy supply","1995","Terajoules","9866",""
"Australia","Gasworks Gas - Total energy supply","1994","Terajoules","9553",""
"Australia","Gasworks Gas - Total energy supply","1993","Terajoules","9741",""
"Australia","Gasworks Gas - Total energy supply","1992","Terajoules","8403",""
"Australia","Gasworks Gas - Total energy supply","1991","Terajoules","8246",""
"Australia","Gasworks Gas - Total energy supply","1990","Terajoules","8561",""
"Australia","Gasworks Gas - Final consumption","2021","Terajoules","39",""
"Australia","Gasworks Gas - Final consumption","2020","Terajoules","39",""
"Australia","Gasworks Gas - Final consumption","2019","Terajoules","38",""
"Australia","Gasworks Gas - Final consumption","2018","Terajoules","38",""
"Australia","Gasworks Gas - Final consumption","2017","Terajoules","45",""
"Australia","Gasworks Gas - Final consumption","2016","Terajoules","39",""
"Australia","Gasworks Gas - Final consumption","2015","Terajoules","55",""
"Australia","Gasworks Gas - Final consumption","2014","Terajoules","113",""
"Australia","Gasworks Gas - Final consumption","2013","Terajoules","108",""
"Australia","Gasworks Gas - Final consumption","2012","Terajoules","158",""
"Australia","Gasworks Gas - Final consumption","2011","Terajoules","497",""
"Australia","Gasworks Gas - Final consumption","2010","Terajoules","402",""
"Australia","Gasworks Gas - Final consumption","2009","Terajoules","491",""
"Australia","Gasworks Gas - Final consumption","2008","Terajoules","556",""
"Australia","Gasworks Gas - Final consumption","2007","Terajoules","603",""
"Australia","Gasworks Gas - Final consumption","2006","Terajoules","624",""
"Australia","Gasworks Gas - Final consumption","2005","Terajoules","6018",""
"Australia","Gasworks Gas - Final consumption","2004","Terajoules","5058",""
"Australia","Gasworks Gas - Final consumption","2003","Terajoules","5058",""
"Australia","Gasworks Gas - Final consumption","2002","Terajoules","5100",""
"Australia","Gasworks Gas - Final consumption","2001","Terajoules","3296",""
"Australia","Gasworks Gas - Final consumption","2000","Terajoules","3244",""
"Australia","Gasworks Gas - Final consumption","1999","Terajoules","3244",""
"Australia","Gasworks Gas - Final consumption","1998","Terajoules","3686",""
"Australia","Gasworks Gas - Final consumption","1997","Terajoules","4688",""
"Australia","Gasworks Gas - Final consumption","1996","Terajoules","5363",""
"Australia","Gasworks Gas - Final consumption","1995","Terajoules","9631",""
"Australia","Gasworks Gas - Final consumption","1994","Terajoules","9326",""
"Australia","Gasworks Gas - Final consumption","1993","Terajoules","9518",""
"Australia","Gasworks Gas - Final consumption","1992","Terajoules","8162",""
"Australia","Gasworks Gas - Final consumption","1991","Terajoules","8027",""
"Australia","Gasworks Gas - Final consumption","1990","Terajoules","8196",""
"Austria","Gasworks Gas - Receipts from other sources","1995","Terajoules","9",""
