"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Albania","Total refinery throughput","2011","Metric tons,  thousand","296.72",""
"Albania","Total refinery throughput","2010","Metric tons,  thousand","157.47",""
"Albania","Total refinery throughput","2009","Metric tons,  thousand","355.4",""
"Albania","Total refinery throughput","2008","Metric tons,  thousand","337.7",""
"Albania","Total refinery throughput","2007","Metric tons,  thousand","414",""
"Albania","Total refinery throughput","2006","Metric tons,  thousand","446",""
"Albania","Total refinery throughput","2005","Metric tons,  thousand","418",""
"Albania","Total refinery throughput","2004","Metric tons,  thousand","420",""
"Albania","Total refinery throughput","2003","Metric tons,  thousand","375",""
"Albania","Total refinery throughput","2002","Metric tons,  thousand","393",""
"Albania","Total refinery throughput","2001","Metric tons,  thousand","311",""
"Albania","Total refinery throughput","2000","Metric tons,  thousand","317",""
"Albania","Total refinery throughput","1999","Metric tons,  thousand","328",""
"Albania","Total refinery throughput","1998","Metric tons,  thousand","370",""
"Albania","Total refinery throughput","1997","Metric tons,  thousand","366",""
"Albania","Total refinery throughput","1996","Metric tons,  thousand","493",""
"Albania","Total refinery throughput","1995","Metric tons,  thousand","521","1"
"Albania","Total refinery throughput","1994","Metric tons,  thousand","413","1"
"Albania","Total refinery throughput","1993","Metric tons,  thousand","490","1"
"Albania","Total refinery throughput","1992","Metric tons,  thousand","560","1"
"Albania","Total refinery throughput","1991","Metric tons,  thousand","845","1"
"Albania","Total refinery throughput","1990","Metric tons,  thousand","750","1"
"Albania","Total refinery output","2021","Metric tons,  thousand","157.8",""
"Albania","Total refinery output","2020","Metric tons,  thousand","131.01",""
"Albania","Total refinery output","2019","Metric tons,  thousand","322.554",""
"Albania","Total refinery output","2018","Metric tons,  thousand","291.11",""
"Albania","Total refinery output","2017","Metric tons,  thousand","503.001",""
"Albania","Total refinery output","2016","Metric tons,  thousand","183",""
"Albania","Total refinery output","2015","Metric tons,  thousand","288",""
"Albania","Total refinery output","2014","Metric tons,  thousand","335.61",""
"Albania","Total refinery output","2013","Metric tons,  thousand","39.58",""
"Albania","Total refinery output","2012","Metric tons,  thousand","110.65",""
"Albania","Total refinery output","2011","Metric tons,  thousand","296.72",""
"Albania","Total refinery output","2010","Metric tons,  thousand","157.47",""
"Albania","Total refinery output","2009","Metric tons,  thousand","339.53",""
"Albania","Total refinery output","2008","Metric tons,  thousand","337.08",""
"Albania","Total refinery output","2007","Metric tons,  thousand","415",""
"Albania","Total refinery output","2006","Metric tons,  thousand","452",""
"Albania","Total refinery output","2005","Metric tons,  thousand","392",""
"Albania","Total refinery output","2004","Metric tons,  thousand","360",""
"Albania","Total refinery output","2003","Metric tons,  thousand","335",""
"Albania","Total refinery output","2002","Metric tons,  thousand","392",""
"Albania","Total refinery output","2001","Metric tons,  thousand","311",""
"Albania","Total refinery output","2000","Metric tons,  thousand","311",""
"Albania","Total refinery output","1999","Metric tons,  thousand","309",""
"Albania","Total refinery output","1998","Metric tons,  thousand","356",""
"Albania","Total refinery output","1997","Metric tons,  thousand","352",""
"Albania","Total refinery output","1996","Metric tons,  thousand","475",""
"Albania","Total refinery output","1995","Metric tons,  thousand","500.98",""
"Albania","Total refinery output","1994","Metric tons,  thousand","363.98",""
"Albania","Total refinery output","1993","Metric tons,  thousand","419.98",""
"Albania","Total refinery output","1992","Metric tons,  thousand","541.98",""
"Albania","Total refinery output","1991","Metric tons,  thousand","790.98",""
"Albania","Total refinery output","1990","Metric tons,  thousand","684",""
"Algeria","Total refinery throughput","2020","Metric tons,  thousand","28942.778",""
"Algeria","Total refinery throughput","2019","Metric tons,  thousand","28628",""
"Algeria","Total refinery throughput","2018","Metric tons,  thousand","30784",""
"Algeria","Total refinery throughput","2017","Metric tons,  thousand","28513",""
"Algeria","Total refinery throughput","2016","Metric tons,  thousand","29355",""
"Algeria","Total refinery throughput","2015","Metric tons,  thousand","29903",""
"Algeria","Total refinery throughput","2014","Metric tons,  thousand","31108",""
"Algeria","Total refinery throughput","2013","Metric tons,  thousand","24326",""
"Algeria","Total refinery throughput","2012","Metric tons,  thousand","23710",""
"Algeria","Total refinery throughput","2011","Metric tons,  thousand","25995",""
"Algeria","Total refinery throughput","2010","Metric tons,  thousand","27292",""
"Algeria","Total refinery throughput","2009","Metric tons,  thousand","23523",""
"Algeria","Total refinery throughput","2008","Metric tons,  thousand","22139",""
"Algeria","Total refinery throughput","2007","Metric tons,  thousand","19778",""
"Algeria","Total refinery throughput","2006","Metric tons,  thousand","18938",""
"Algeria","Total refinery throughput","2005","Metric tons,  thousand","19437",""
"Algeria","Total refinery throughput","2004","Metric tons,  thousand","18634",""
"Algeria","Total refinery throughput","2003","Metric tons,  thousand","22220",""
"Algeria","Total refinery throughput","2002","Metric tons,  thousand","20755",""
"Algeria","Total refinery throughput","2001","Metric tons,  thousand","21046",""
"Algeria","Total refinery throughput","2000","Metric tons,  thousand","21369",""
"Algeria","Total refinery throughput","1999","Metric tons,  thousand","20573","1"
"Algeria","Total refinery throughput","1998","Metric tons,  thousand","22600","1"
"Algeria","Total refinery throughput","1997","Metric tons,  thousand","21950","1"
"Algeria","Total refinery throughput","1996","Metric tons,  thousand","21819","1"
"Algeria","Total refinery throughput","1995","Metric tons,  thousand","21727","1"
"Algeria","Total refinery throughput","1994","Metric tons,  thousand","22200","1"
"Algeria","Total refinery throughput","1993","Metric tons,  thousand","22191","1"
"Algeria","Total refinery throughput","1992","Metric tons,  thousand","22240","1"
"Algeria","Total refinery throughput","1991","Metric tons,  thousand","22235","1"
"Algeria","Total refinery throughput","1990","Metric tons,  thousand","22200","1"
"Algeria","Total refinery output","2020","Metric tons,  thousand","27815.221",""
"Algeria","Total refinery output","2019","Metric tons,  thousand","28298",""
"Algeria","Total refinery output","2018","Metric tons,  thousand","29914",""
"Algeria","Total refinery output","2017","Metric tons,  thousand","28317",""
"Algeria","Total refinery output","2016","Metric tons,  thousand","29160",""
"Algeria","Total refinery output","2015","Metric tons,  thousand","29713",""
"Algeria","Total refinery output","2014","Metric tons,  thousand","31033",""
"Algeria","Total refinery output","2013","Metric tons,  thousand","23978",""
"Algeria","Total refinery output","2012","Metric tons,  thousand","23007",""
"Algeria","Total refinery output","2011","Metric tons,  thousand","25320",""
"Algeria","Total refinery output","2010","Metric tons,  thousand","26402",""
"Algeria","Total refinery output","2009","Metric tons,  thousand","22576",""
"Algeria","Total refinery output","2008","Metric tons,  thousand","22272",""
"Algeria","Total refinery output","2007","Metric tons,  thousand","19767",""
"Algeria","Total refinery output","2006","Metric tons,  thousand","18687",""
"Algeria","Total refinery output","2005","Metric tons,  thousand","18325",""
"Algeria","Total refinery output","2004","Metric tons,  thousand","19227",""
"Algeria","Total refinery output","2003","Metric tons,  thousand","21016",""
"Algeria","Total refinery output","2002","Metric tons,  thousand","20654",""
"Algeria","Total refinery output","2001","Metric tons,  thousand","21148",""
"Algeria","Total refinery output","2000","Metric tons,  thousand","20359",""
"Algeria","Total refinery output","1999","Metric tons,  thousand","20778",""
"Algeria","Total refinery output","1998","Metric tons,  thousand","19181",""
"Algeria","Total refinery output","1997","Metric tons,  thousand","20365",""
"Algeria","Total refinery output","1996","Metric tons,  thousand","19141",""
"Algeria","Total refinery output","1995","Metric tons,  thousand","20155",""
"Algeria","Total refinery output","1994","Metric tons,  thousand","19550",""
"Algeria","Total refinery output","1993","Metric tons,  thousand","20901",""
"Algeria","Total refinery output","1992","Metric tons,  thousand","21344",""
"Algeria","Total refinery output","1991","Metric tons,  thousand","21458",""
"Algeria","Total refinery output","1990","Metric tons,  thousand","21987",""
"Angola","Total refinery throughput","2021","Metric tons,  thousand","1985.419",""
"Angola","Total refinery throughput","2020","Metric tons,  thousand","2285.831",""
"Angola","Total refinery throughput","2019","Metric tons,  thousand","2519.948",""
"Angola","Total refinery throughput","2018","Metric tons,  thousand","1851.533",""
"Angola","Total refinery throughput","2017","Metric tons,  thousand","2577.259",""
"Angola","Total refinery throughput","2016","Metric tons,  thousand","2655.857",""
"Angola","Total refinery throughput","2015","Metric tons,  thousand","2600.453",""
"Angola","Total refinery throughput","2014","Metric tons,  thousand","2255.51",""
"Angola","Total refinery throughput","2013","Metric tons,  thousand","2268",""
"Angola","Total refinery throughput","2012","Metric tons,  thousand","2062",""
"Angola","Total refinery throughput","2011","Metric tons,  thousand","1953",""
"Angola","Total refinery throughput","2010","Metric tons,  thousand","1883",""
"Angola","Total refinery throughput","2009","Metric tons,  thousand","1851",""
"Angola","Total refinery throughput","2008","Metric tons,  thousand","1848",""
"Angola","Total refinery throughput","2007","Metric tons,  thousand","1888",""
"Angola","Total refinery throughput","2006","Metric tons,  thousand","1813",""
"Angola","Total refinery throughput","2005","Metric tons,  thousand","1877",""
"Angola","Total refinery throughput","2004","Metric tons,  thousand","1840",""
"Angola","Total refinery throughput","2003","Metric tons,  thousand","2042",""
"Angola","Total refinery throughput","2002","Metric tons,  thousand","2000",""
"Angola","Total refinery throughput","2001","Metric tons,  thousand","1916",""
"Angola","Total refinery throughput","2000","Metric tons,  thousand","1845",""
"Angola","Total refinery throughput","1999","Metric tons,  thousand","1986",""
"Angola","Total refinery throughput","1998","Metric tons,  thousand","1785",""
"Angola","Total refinery throughput","1997","Metric tons,  thousand","1918",""
"Angola","Total refinery throughput","1996","Metric tons,  thousand","1864",""
"Angola","Total refinery throughput","1995","Metric tons,  thousand","1838",""
"Angola","Total refinery throughput","1994","Metric tons,  thousand","1802",""
"Angola","Total refinery throughput","1993","Metric tons,  thousand","1500","1"
"Angola","Total refinery throughput","1992","Metric tons,  thousand","1400","1"
"Angola","Total refinery throughput","1991","Metric tons,  thousand","1400","1"
"Angola","Total refinery throughput","1990","Metric tons,  thousand","1400","1"
"Angola","Total refinery output","2021","Metric tons,  thousand","1710.095",""
"Angola","Total refinery output","2020","Metric tons,  thousand","1828.357",""
"Angola","Total refinery output","2019","Metric tons,  thousand","2518.785",""
"Angola","Total refinery output","2018","Metric tons,  thousand","1858.146",""
"Angola","Total refinery output","2017","Metric tons,  thousand","2555.58",""
"Angola","Total refinery output","2016","Metric tons,  thousand","2651.498",""
"Angola","Total refinery output","2015","Metric tons,  thousand","2597.688",""
"Angola","Total refinery output","2014","Metric tons,  thousand","2253.686",""
"Angola","Total refinery output","2013","Metric tons,  thousand","2210",""
"Angola","Total refinery output","2012","Metric tons,  thousand","1983",""
"Angola","Total refinery output","2011","Metric tons,  thousand","1925",""
"Angola","Total refinery output","2010","Metric tons,  thousand","1864",""
"Angola","Total refinery output","2009","Metric tons,  thousand","1851",""
"Angola","Total refinery output","2008","Metric tons,  thousand","1847",""
"Angola","Total refinery output","2007","Metric tons,  thousand","1793.5",""
"Angola","Total refinery output","2006","Metric tons,  thousand","1759",""
"Angola","Total refinery output","2005","Metric tons,  thousand","1710",""
"Angola","Total refinery output","2004","Metric tons,  thousand","1733.82",""
"Angola","Total refinery output","2003","Metric tons,  thousand","1922",""
"Angola","Total refinery output","2002","Metric tons,  thousand","1912",""
"Angola","Total refinery output","2001","Metric tons,  thousand","1832",""
"Angola","Total refinery output","2000","Metric tons,  thousand","1800",""
"Angola","Total refinery output","1999","Metric tons,  thousand","1961",""
"Angola","Total refinery output","1998","Metric tons,  thousand","1743",""
"Angola","Total refinery output","1997","Metric tons,  thousand","1864",""
"Angola","Total refinery output","1996","Metric tons,  thousand","1817",""
"Angola","Total refinery output","1995","Metric tons,  thousand","1785",""
"Angola","Total refinery output","1994","Metric tons,  thousand","1703",""
"Angola","Total refinery output","1993","Metric tons,  thousand","1504",""
"Angola","Total refinery output","1992","Metric tons,  thousand","1355",""
"Angola","Total refinery output","1991","Metric tons,  thousand","1330","1"
"Angola","Total refinery output","1990","Metric tons,  thousand","1332","1"
"Antigua and Barbuda","Total refinery output","1990","Metric tons,  thousand","0",""
"Argentina","Total refinery throughput","2021","Metric tons,  thousand","24202",""
"Argentina","Total refinery throughput","2020","Metric tons,  thousand","21433.753",""
"Argentina","Total refinery throughput","2019","Metric tons,  thousand","24379",""
"Argentina","Total refinery throughput","2018","Metric tons,  thousand","24082",""
"Argentina","Total refinery throughput","2017","Metric tons,  thousand","25559",""
"Argentina","Total refinery throughput","2016","Metric tons,  thousand","26205",""
"Argentina","Total refinery throughput","2015","Metric tons,  thousand","27387",""
"Argentina","Total refinery throughput","2014","Metric tons,  thousand","26941",""
"Argentina","Total refinery throughput","2013","Metric tons,  thousand","26987",""
"Argentina","Total refinery throughput","2012","Metric tons,  thousand","30830",""
"Argentina","Total refinery throughput","2011","Metric tons,  thousand","29638",""
"Argentina","Total refinery throughput","2010","Metric tons,  thousand","30935",""
"Argentina","Total refinery throughput","2009","Metric tons,  thousand","28797",""
"Argentina","Total refinery throughput","2008","Metric tons,  thousand","30354",""
"Argentina","Total refinery throughput","2007","Metric tons,  thousand","31909",""
"Argentina","Total refinery throughput","2006","Metric tons,  thousand","29934",""
"Argentina","Total refinery throughput","2005","Metric tons,  thousand","28758",""
"Argentina","Total refinery throughput","2004","Metric tons,  thousand","28777",""
"Argentina","Total refinery throughput","2003","Metric tons,  thousand","26575",""
"Argentina","Total refinery throughput","2002","Metric tons,  thousand","25738",""
"Argentina","Total refinery throughput","2001","Metric tons,  thousand","26692",""
"Argentina","Total refinery throughput","2000","Metric tons,  thousand","26770",""
"Argentina","Total refinery throughput","1999","Metric tons,  thousand","28361",""
"Argentina","Total refinery throughput","1998","Metric tons,  thousand","26711",""
"Argentina","Total refinery throughput","1997","Metric tons,  thousand","26826",""
"Argentina","Total refinery throughput","1996","Metric tons,  thousand","24482",""
"Argentina","Total refinery throughput","1995","Metric tons,  thousand","22640",""
"Argentina","Total refinery throughput","1994","Metric tons,  thousand","24065",""
"Argentina","Total refinery throughput","1993","Metric tons,  thousand","25409",""
"Argentina","Total refinery throughput","1992","Metric tons,  thousand","25420","1"
"Argentina","Total refinery throughput","1991","Metric tons,  thousand","23411",""
"Argentina","Total refinery throughput","1990","Metric tons,  thousand","23433",""
"Argentina","Total refinery output","2021","Metric tons,  thousand","22610",""
"Argentina","Total refinery output","2020","Metric tons,  thousand","22811.377",""
"Argentina","Total refinery output","2019","Metric tons,  thousand","24127",""
"Argentina","Total refinery output","2018","Metric tons,  thousand","24053",""
"Argentina","Total refinery output","2017","Metric tons,  thousand","25741",""
"Argentina","Total refinery output","2016","Metric tons,  thousand","26363",""
"Argentina","Total refinery output","2015","Metric tons,  thousand","27247",""
"Argentina","Total refinery output","2014","Metric tons,  thousand","26329",""
"Argentina","Total refinery output","2013","Metric tons,  thousand","26665",""
"Argentina","Total refinery output","2012","Metric tons,  thousand","31128",""
"Argentina","Total refinery output","2011","Metric tons,  thousand","29192",""
"Argentina","Total refinery output","2010","Metric tons,  thousand","29324",""
"Argentina","Total refinery output","2009","Metric tons,  thousand","28307",""
"Argentina","Total refinery output","2008","Metric tons,  thousand","30306",""
"Argentina","Total refinery output","2007","Metric tons,  thousand","31850",""
"Argentina","Total refinery output","2006","Metric tons,  thousand","29067",""
"Argentina","Total refinery output","2005","Metric tons,  thousand","28728",""
"Argentina","Total refinery output","2004","Metric tons,  thousand","28643",""
"Argentina","Total refinery output","2003","Metric tons,  thousand","28017",""
"Argentina","Total refinery output","2002","Metric tons,  thousand","26884",""
"Argentina","Total refinery output","2001","Metric tons,  thousand","24622",""
"Argentina","Total refinery output","2000","Metric tons,  thousand","26430",""
"Argentina","Total refinery output","1999","Metric tons,  thousand","26489.8968",""
"Argentina","Total refinery output","1998","Metric tons,  thousand","24855.8526",""
"Argentina","Total refinery output","1997","Metric tons,  thousand","24294.8471",""
"Argentina","Total refinery output","1996","Metric tons,  thousand","22857.758",""
"Argentina","Total refinery output","1995","Metric tons,  thousand","23438.5999",""
"Argentina","Total refinery output","1994","Metric tons,  thousand","23164.2891",""
"Argentina","Total refinery output","1993","Metric tons,  thousand","24406.844",""
"Argentina","Total refinery output","1992","Metric tons,  thousand","24063.88",""
"Argentina","Total refinery output","1991","Metric tons,  thousand","22754.495",""
"Argentina","Total refinery output","1990","Metric tons,  thousand","22639.4964",""
"Aruba","Total refinery throughput","2013","Metric tons,  thousand","0",""
"Aruba","Total refinery throughput","2012","Metric tons,  thousand","2580","1"
"Aruba","Total refinery throughput","2011","Metric tons,  thousand","10550","1"
"Aruba","Total refinery throughput","2010","Metric tons,  thousand","10572","1"
"Aruba","Total refinery throughput","2009","Metric tons,  thousand","10561","1"
"Aruba","Total refinery throughput","2008","Metric tons,  thousand","10551","1"
"Aruba","Total refinery throughput","2007","Metric tons,  thousand","10625","1"
"Aruba","Total refinery throughput","2006","Metric tons,  thousand","10500","1"
"Aruba","Total refinery throughput","2005","Metric tons,  thousand","10500","1"
"Aruba","Total refinery throughput","2004","Metric tons,  thousand","10500","1"
"Aruba","Total refinery throughput","2003","Metric tons,  thousand","10500","1"
"Aruba","Total refinery throughput","2002","Metric tons,  thousand","10500","1"
"Aruba","Total refinery throughput","2001","Metric tons,  thousand","10500","1"
"Aruba","Total refinery throughput","2000","Metric tons,  thousand","10500","1"
"Aruba","Total refinery throughput","1999","Metric tons,  thousand","0",""
"Aruba","Total refinery throughput","1998","Metric tons,  thousand","0",""
"Aruba","Total refinery output","2013","Metric tons,  thousand","0",""
"Aruba","Total refinery output","2012","Metric tons,  thousand","2440","1"
"Aruba","Total refinery output","2011","Metric tons,  thousand","10050","1"
"Aruba","Total refinery output","2010","Metric tons,  thousand","10067","1"
"Aruba","Total refinery output","2009","Metric tons,  thousand","10058","1"
"Aruba","Total refinery output","2008","Metric tons,  thousand","10050","1"
"Aruba","Total refinery output","2007","Metric tons,  thousand","10100","1"
"Aruba","Total refinery output","2006","Metric tons,  thousand","10000","1"
"Aruba","Total refinery output","2005","Metric tons,  thousand","10000",""
"Aruba","Total refinery output","2004","Metric tons,  thousand","10000",""
"Aruba","Total refinery output","2003","Metric tons,  thousand","10000",""
"Aruba","Total refinery output","2002","Metric tons,  thousand","10000",""
"Aruba","Total refinery output","2001","Metric tons,  thousand","10000",""
"Aruba","Total refinery output","2000","Metric tons,  thousand","10000",""
"Australia","Total refinery throughput","2020","Metric tons,  thousand","21494.653",""
"Australia","Total refinery throughput","2019","Metric tons,  thousand","24000.083",""
"Australia","Total refinery throughput","2018","Metric tons,  thousand","24064.665",""
"Australia","Total refinery throughput","2017","Metric tons,  thousand","22604.134",""
"Australia","Total refinery throughput","2016","Metric tons,  thousand","23410",""
"Australia","Total refinery throughput","2015","Metric tons,  thousand","27260",""
"Australia","Total refinery throughput","2014","Metric tons,  thousand","30808",""
"Australia","Total refinery throughput","2013","Metric tons,  thousand","32596",""
"Australia","Total refinery throughput","2012","Metric tons,  thousand","33277",""
"Australia","Total refinery throughput","2011","Metric tons,  thousand","34691",""
"Australia","Total refinery throughput","2010","Metric tons,  thousand","30971",""
"Australia","Total refinery throughput","2009","Metric tons,  thousand","31748",""
"Australia","Total refinery throughput","2008","Metric tons,  thousand","31498",""
"Australia","Total refinery throughput","2007","Metric tons,  thousand","32348",""
"Australia","Total refinery throughput","2006","Metric tons,  thousand","31293",""
"Australia","Total refinery throughput","2005","Metric tons,  thousand","32962",""
"Australia","Total refinery throughput","2004","Metric tons,  thousand","34386",""
"Australia","Total refinery throughput","2003","Metric tons,  thousand","36364",""
"Australia","Total refinery throughput","2002","Metric tons,  thousand","36308",""
"Australia","Total refinery throughput","2001","Metric tons,  thousand","34892",""
"Australia","Total refinery throughput","2000","Metric tons,  thousand","36270",""
"Australia","Total refinery throughput","1999","Metric tons,  thousand","36373",""
"Australia","Total refinery throughput","1998","Metric tons,  thousand","37309",""
"Australia","Total refinery throughput","1997","Metric tons,  thousand","36136",""
"Australia","Total refinery throughput","1996","Metric tons,  thousand","35159",""
"Australia","Total refinery throughput","1995","Metric tons,  thousand","33552",""
"Australia","Total refinery throughput","1994","Metric tons,  thousand","33059",""
"Australia","Total refinery throughput","1993","Metric tons,  thousand","32639",""
"Australia","Total refinery throughput","1992","Metric tons,  thousand","31463",""
"Australia","Total refinery throughput","1991","Metric tons,  thousand","30331",""
"Australia","Total refinery throughput","1990","Metric tons,  thousand","29571",""
"Australia","Total refinery output","2021","Metric tons,  thousand","17884.171",""
"Australia","Total refinery output","2020","Metric tons,  thousand","21217.175",""
"Australia","Total refinery output","2019","Metric tons,  thousand","23680.395",""
"Australia","Total refinery output","2018","Metric tons,  thousand","22069.686",""
"Australia","Total refinery output","2017","Metric tons,  thousand","21134.56",""
"Australia","Total refinery output","2016","Metric tons,  thousand","21873",""
"Australia","Total refinery output","2015","Metric tons,  thousand","25718",""
"Australia","Total refinery output","2014","Metric tons,  thousand","28868",""
"Australia","Total refinery output","2013","Metric tons,  thousand","31059",""
"Australia","Total refinery output","2012","Metric tons,  thousand","30904",""
"Australia","Total refinery output","2011","Metric tons,  thousand","32456",""
"Australia","Total refinery output","2010","Metric tons,  thousand","30776",""
"Australia","Total refinery output","2009","Metric tons,  thousand","31396",""
"Australia","Total refinery output","2008","Metric tons,  thousand","31453",""
"Australia","Total refinery output","2007","Metric tons,  thousand","30988",""
"Australia","Total refinery output","2006","Metric tons,  thousand","30371",""
"Australia","Total refinery output","2005","Metric tons,  thousand","32962",""
"Australia","Total refinery output","2004","Metric tons,  thousand","34286",""
"Australia","Total refinery output","2003","Metric tons,  thousand","34985",""
"Australia","Total refinery output","2002","Metric tons,  thousand","35171",""
"Australia","Total refinery output","2001","Metric tons,  thousand","35403",""
"Australia","Total refinery output","2000","Metric tons,  thousand","36708",""
"Australia","Total refinery output","1999","Metric tons,  thousand","36399",""
"Australia","Total refinery output","1998","Metric tons,  thousand","37144",""
"Australia","Total refinery output","1997","Metric tons,  thousand","36652",""
"Australia","Total refinery output","1996","Metric tons,  thousand","36263",""
"Australia","Total refinery output","1995","Metric tons,  thousand","34894",""
"Australia","Total refinery output","1994","Metric tons,  thousand","33997",""
"Australia","Total refinery output","1993","Metric tons,  thousand","33400",""
"Australia","Total refinery output","1992","Metric tons,  thousand","31990",""
"Australia","Total refinery output","1991","Metric tons,  thousand","31574",""
"Australia","Total refinery output","1990","Metric tons,  thousand","30758",""
"Austria","Total refinery throughput","2020","Metric tons,  thousand","8518.61",""
"Austria","Total refinery throughput","2019","Metric tons,  thousand","9641.589",""
"Austria","Total refinery throughput","2018","Metric tons,  thousand","9281.192",""
"Austria","Total refinery throughput","2017","Metric tons,  thousand","8653.426",""
"Austria","Total refinery throughput","2016","Metric tons,  thousand","8721",""
"Austria","Total refinery throughput","2015","Metric tons,  thousand","9277",""
"Austria","Total refinery throughput","2014","Metric tons,  thousand","9000",""
"Austria","Total refinery throughput","2013","Metric tons,  thousand","9023",""
"Austria","Total refinery throughput","2012","Metric tons,  thousand","8902",""
"Austria","Total refinery throughput","2011","Metric tons,  thousand","8887",""
"Austria","Total refinery throughput","2010","Metric tons,  thousand","8178",""
"Austria","Total refinery throughput","2009","Metric tons,  thousand","8924",""
"Austria","Total refinery throughput","2008","Metric tons,  thousand","9232",""
"Austria","Total refinery throughput","2007","Metric tons,  thousand","8961",""
"Austria","Total refinery throughput","2006","Metric tons,  thousand","9067",""
"Austria","Total refinery throughput","2005","Metric tons,  thousand","9185",""
"Austria","Total refinery throughput","2004","Metric tons,  thousand","8860",""
"Austria","Total refinery throughput","2003","Metric tons,  thousand","9124",""
"Austria","Total refinery throughput","2002","Metric tons,  thousand","9531",""
"Austria","Total refinery throughput","2001","Metric tons,  thousand","9508",""
"Austria","Total refinery throughput","2000","Metric tons,  thousand","8889",""
"Austria","Total refinery throughput","1999","Metric tons,  thousand","9581",""
"Austria","Total refinery throughput","1998","Metric tons,  thousand","10006",""
"Austria","Total refinery throughput","1997","Metric tons,  thousand","10289",""
"Austria","Total refinery throughput","1996","Metric tons,  thousand","9684",""
"Austria","Total refinery throughput","1995","Metric tons,  thousand","9259",""
"Austria","Total refinery throughput","1994","Metric tons,  thousand","9851",""
"Austria","Total refinery throughput","1993","Metric tons,  thousand","9731",""
"Austria","Total refinery throughput","1992","Metric tons,  thousand","9809",""
"Austria","Total refinery throughput","1991","Metric tons,  thousand","9600",""
"Austria","Total refinery throughput","1990","Metric tons,  thousand","9149",""
"Austria","Total refinery output","2021","Metric tons,  thousand","8327.66",""
"Austria","Total refinery output","2020","Metric tons,  thousand","8438.003",""
"Austria","Total refinery output","2019","Metric tons,  thousand","9530.267",""
"Austria","Total refinery output","2018","Metric tons,  thousand","9165.253",""
"Austria","Total refinery output","2017","Metric tons,  thousand","8495.758",""
"Austria","Total refinery output","2016","Metric tons,  thousand","8554",""
"Austria","Total refinery output","2015","Metric tons,  thousand","9138",""
"Austria","Total refinery output","2014","Metric tons,  thousand","8920",""
"Austria","Total refinery output","2013","Metric tons,  thousand","8911",""
"Austria","Total refinery output","2012","Metric tons,  thousand","8857",""
"Austria","Total refinery output","2011","Metric tons,  thousand","8834",""
"Austria","Total refinery output","2010","Metric tons,  thousand","8080",""
"Austria","Total refinery output","2009","Metric tons,  thousand","8877",""
"Austria","Total refinery output","2008","Metric tons,  thousand","9194",""
"Austria","Total refinery output","2007","Metric tons,  thousand","8938",""
"Austria","Total refinery output","2006","Metric tons,  thousand","9029",""
"Austria","Total refinery output","2005","Metric tons,  thousand","9147",""
"Austria","Total refinery output","2004","Metric tons,  thousand","8813",""
"Austria","Total refinery output","2003","Metric tons,  thousand","8951",""
"Austria","Total refinery output","2002","Metric tons,  thousand","9406",""
"Austria","Total refinery output","2001","Metric tons,  thousand","9358",""
"Austria","Total refinery output","2000","Metric tons,  thousand","8732",""
"Austria","Total refinery output","1999","Metric tons,  thousand","9381",""
