"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Albania","Heat output from combustible fuels","2020","Terajoules","230.27",""
"Albania","Heat output from combustible fuels","2019","Terajoules","150.67",""
"Albania","Heat output from combustible fuels","2018","Terajoules","121.69",""
"Albania","Heat output from combustible fuels","2017","Terajoules","113",""
"Albania","Heat output from combustible fuels","2016","Terajoules","113","1"
"Albania","Heat output from combustible fuels","2015","Terajoules","225","1"
"Albania","Heat output from combustible fuels","2014","Terajoules","213.52",""
"Albania","Heat output from combustible fuels","2013","Terajoules","198.74",""
"Albania","Heat output from combustible fuels","2012","Terajoules","196.78",""
"Albania","Heat output from combustible fuels","2011","Terajoules","242.83",""
"Albania","Heat output from combustible fuels","2010","Terajoules","234.46",""
"Albania","Heat output from combustible fuels","2009","Terajoules","234.46",""
"Albania","Heat output from combustible fuels","2008","Terajoules","230.27",""
"Albania","Heat output from combustible fuels","2007","Terajoules","217.71",""
"Albania","Heat output from combustible fuels","2006","Terajoules","126",""
"Albania","Heat output from combustible fuels","2005","Terajoules","126",""
"Albania","Heat output from combustible fuels","2004","Terajoules","126",""
"Albania","Heat output from combustible fuels","2003","Terajoules","126",""
"Albania","Heat output from combustible fuels","2002","Terajoules","126",""
"Albania","Heat output from combustible fuels","2001","Terajoules","109",""
"Albania","Heat output from combustible fuels","2000","Terajoules","84",""
"Albania","Heat output from combustible fuels","1999","Terajoules","132",""
"Albania","Heat output from combustible fuels","1998","Terajoules","106",""
"Albania","Heat output from combustible fuels","1997","Terajoules","214",""
"Albania","Heat output from combustible fuels","1996","Terajoules","298",""
"Albania","Heat output from combustible fuels","1995","Terajoules","456",""
"Albania","Heat output from combustible fuels","1994","Terajoules","2306",""
"Albania","Heat output from combustible fuels","1993","Terajoules","1666",""
"Albania","Heat output from combustible fuels","1992","Terajoules","846",""
"Albania","Heat output from combustible fuels","1991","Terajoules","1529",""
"Albania","Heat output from combustible fuels","1990","Terajoules","353",""
"Albania","Heat output from other oil products","2020","Terajoules","230.27",""
"Albania","Heat output from other oil products","2019","Terajoules","150.67","1"
"Albania","Heat output from other oil products","2018","Terajoules","121.69",""
"Albania","Heat output from other oil products","2017","Terajoules","113",""
"Albania","Heat output from other oil products","2016","Terajoules","113",""
"Albania","Heat output from other oil products","2015","Terajoules","225",""
"Albania","Heat output from other oil products","2014","Terajoules","213.52",""
"Albania","Heat output from other oil products","2013","Terajoules","198.74",""
"Albania","Heat output from other oil products","2012","Terajoules","196.78",""
"Albania","Heat output from other oil products","2011","Terajoules","242.83",""
"Albania","Heat output from other oil products","2010","Terajoules","234.46",""
"Albania","Heat output from other oil products","2009","Terajoules","234.46",""
"Albania","Heat output from other oil products","2008","Terajoules","230.27",""
"Albania","Heat output from other oil products","2007","Terajoules","217.71",""
"Albania","Heat output from other oil products","2006","Terajoules","126",""
"Albania","Heat output from other oil products","2005","Terajoules","126",""
"Albania","Heat output from other oil products","2004","Terajoules","126",""
"Albania","Heat output from other oil products","2003","Terajoules","126",""
"Albania","Heat output from other oil products","2002","Terajoules","126",""
"Albania","Heat output from other oil products","2001","Terajoules","109",""
"Albania","Heat output from other oil products","2000","Terajoules","84",""
"Albania","Heat output from other oil products","1999","Terajoules","132",""
"Albania","Heat output from other oil products","1998","Terajoules","106",""
"Albania","Heat output from other oil products","1997","Terajoules","214",""
"Albania","Heat output from other oil products","1996","Terajoules","298",""
"Albania","Heat output from other oil products","1995","Terajoules","456",""
"Albania","Heat output from other oil products","1994","Terajoules","2306",""
"Albania","Heat output from other oil products","1993","Terajoules","1666",""
"Albania","Heat output from other oil products","1992","Terajoules","846",""
"Albania","Heat output from other oil products","1991","Terajoules","1529",""
"Albania","Heat output from other oil products","1990","Terajoules","353","1"
"Armenia","Heat output from combustible fuels","2020","Terajoules","37.543",""
"Armenia","Heat output from combustible fuels","2019","Terajoules","27.371",""
"Armenia","Heat output from combustible fuels","2018","Terajoules","24",""
"Armenia","Heat output from combustible fuels","2017","Terajoules","30.6",""
"Armenia","Heat output from combustible fuels","2016","Terajoules","34",""
"Armenia","Heat output from combustible fuels","2015","Terajoules","28",""
"Armenia","Heat output from combustible fuels","2014","Terajoules","65","1"
"Armenia","Heat output from combustible fuels","2013","Terajoules","76","1"
"Armenia","Heat output from combustible fuels","2012","Terajoules","55","1"
"Armenia","Heat output from combustible fuels","2011","Terajoules","123","1"
"Armenia","Heat output from combustible fuels","2010","Terajoules","323","1"
"Armenia","Heat output from combustible fuels","2009","Terajoules","708","1"
"Armenia","Heat output from combustible fuels","2008","Terajoules","1273","1"
"Armenia","Heat output from combustible fuels","2007","Terajoules","1867","1"
"Armenia","Heat output from combustible fuels","2006","Terajoules","2006",""
"Armenia","Heat output from combustible fuels","2005","Terajoules","1838",""
"Armenia","Heat output from combustible fuels","2004","Terajoules","1227",""
"Armenia","Heat output from combustible fuels","2003","Terajoules","1441",""
"Armenia","Heat output from combustible fuels","2002","Terajoules","1553",""
"Armenia","Heat output from combustible fuels","2001","Terajoules","2002",""
"Armenia","Heat output from combustible fuels","2000","Terajoules","3147",""
"Armenia","Heat output from combustible fuels","1999","Terajoules","2636",""
"Armenia","Heat output from combustible fuels","1998","Terajoules","2478",""
"Armenia","Heat output from combustible fuels","1997","Terajoules","2776",""
"Armenia","Heat output from combustible fuels","1996","Terajoules","3762",""
"Armenia","Heat output from combustible fuels","1995","Terajoules","3285",""
"Armenia","Heat output from combustible fuels","1994","Terajoules","2883",""
"Armenia","Heat output from combustible fuels","1993","Terajoules","3926",""
"Armenia","Heat output from natural gas","2020","Terajoules","37.543",""
"Armenia","Heat output from natural gas","2019","Terajoules","27.371",""
"Armenia","Heat output from natural gas","2018","Terajoules","24",""
"Armenia","Heat output from natural gas","2017","Terajoules","30.6",""
"Armenia","Heat output from natural gas","2016","Terajoules","34",""
"Armenia","Heat output from natural gas","2015","Terajoules","28",""
"Armenia","Heat output from natural gas","2014","Terajoules","65",""
"Armenia","Heat output from natural gas","2013","Terajoules","76",""
"Armenia","Heat output from natural gas","2012","Terajoules","55",""
"Armenia","Heat output from natural gas","2011","Terajoules","123",""
"Armenia","Heat output from natural gas","2010","Terajoules","323",""
"Armenia","Heat output from natural gas","2009","Terajoules","708",""
"Armenia","Heat output from natural gas","2008","Terajoules","1273",""
"Armenia","Heat output from natural gas","2007","Terajoules","1867",""
"Armenia","Heat output from natural gas","2006","Terajoules","2006",""
"Armenia","Heat output from natural gas","2005","Terajoules","1838",""
"Armenia","Heat output from natural gas","2004","Terajoules","1227",""
"Armenia","Heat output from natural gas","2003","Terajoules","1441",""
"Armenia","Heat output from natural gas","2002","Terajoules","1553",""
"Armenia","Heat output from natural gas","2001","Terajoules","2002",""
"Armenia","Heat output from natural gas","2000","Terajoules","3147",""
"Armenia","Heat output from natural gas","1999","Terajoules","2636",""
"Armenia","Heat output from natural gas","1998","Terajoules","2478",""
"Armenia","Heat output from natural gas","1997","Terajoules","2776",""
"Armenia","Heat output from natural gas","1996","Terajoules","3762",""
"Armenia","Heat output from natural gas","1995","Terajoules","3285",""
"Armenia","Heat output from natural gas","1994","Terajoules","2883",""
"Armenia","Heat output from natural gas","1993","Terajoules","3926",""
"Australia","Heat output from combustible fuels","1991","Terajoules","1972",""
"Australia","Heat output from combustible fuels","1990","Terajoules","2269",""
"Australia","Heat output from brown coal","1991","Terajoules","1972",""
"Australia","Heat output from brown coal","1990","Terajoules","2269",""
"Austria","Heat output from combustible fuels","2020","Terajoules","83276.609",""
"Austria","Heat output from combustible fuels","2019","Terajoules","82903.799",""
"Austria","Heat output from combustible fuels","2018","Terajoules","83290.125",""
"Austria","Heat output from combustible fuels","2017","Terajoules","87886.459",""
"Austria","Heat output from combustible fuels","2016","Terajoules","84528",""
"Austria","Heat output from combustible fuels","2015","Terajoules","81996",""
"Austria","Heat output from combustible fuels","2014","Terajoules","78102",""
"Austria","Heat output from combustible fuels","2013","Terajoules","84558",""
"Austria","Heat output from combustible fuels","2012","Terajoules","82989",""
"Austria","Heat output from combustible fuels","2011","Terajoules","77858",""
"Austria","Heat output from combustible fuels","2010","Terajoules","77621",""
"Austria","Heat output from combustible fuels","2009","Terajoules","69438",""
"Austria","Heat output from combustible fuels","2008","Terajoules","66052",""
"Austria","Heat output from combustible fuels","2007","Terajoules","60029",""
"Austria","Heat output from combustible fuels","2006","Terajoules","59769",""
"Austria","Heat output from combustible fuels","2005","Terajoules","58613",""
"Austria","Heat output from combustible fuels","2004","Terajoules","55799",""
"Austria","Heat output from combustible fuels","2003","Terajoules","52144",""
"Austria","Heat output from combustible fuels","2002","Terajoules","47706",""
"Austria","Heat output from combustible fuels","2001","Terajoules","47683",""
"Austria","Heat output from combustible fuels","2000","Terajoules","47238",""
"Austria","Heat output from combustible fuels","1999","Terajoules","47622",""
