"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Afghanistan","White spirit and special boiling point industrial spirits - Non-energy uses","2004","Metric tons,  thousand","5","1"
"Afghanistan","White spirit and special boiling point industrial spirits - Non-energy uses","2003","Metric tons,  thousand","5","1"
"Afghanistan","White spirit and special boiling point industrial spirits - Non-energy uses","2002","Metric tons,  thousand","5","1"
"Afghanistan","White spirit and special boiling point industrial spirits - Non-energy uses","2001","Metric tons,  thousand","6","1"
"Afghanistan","White spirit and special boiling point industrial spirits - Non-energy uses","2000","Metric tons,  thousand","7","1"
"Afghanistan","White spirit and special boiling point industrial spirits - Non-energy uses","1999","Metric tons,  thousand","7","1"
"Afghanistan","White spirit and special boiling point industrial spirits - Non-energy uses","1998","Metric tons,  thousand","7","1"
"Afghanistan","White spirit and special boiling point industrial spirits - Non-energy uses","1997","Metric tons,  thousand","8","1"
"Afghanistan","White spirit and special boiling point industrial spirits - Non-energy uses","1996","Metric tons,  thousand","8","1"
"Afghanistan","White spirit and special boiling point industrial spirits - Non-energy uses","1995","Metric tons,  thousand","8","1"
"Afghanistan","White spirit and special boiling point industrial spirits - Non-energy uses","1994","Metric tons,  thousand","9","1"
"Afghanistan","White spirit and special boiling point industrial spirits - Non-energy uses","1993","Metric tons,  thousand","10","1"
"Afghanistan","White spirit and special boiling point industrial spirits - Non-energy uses","1992","Metric tons,  thousand","11","1"
"Afghanistan","White spirit and special boiling point industrial spirits - Non-energy uses","1991","Metric tons,  thousand","10","1"
"Afghanistan","White spirit and special boiling point industrial spirits - Non-energy uses","1990","Metric tons,  thousand","9","1"
"Afghanistan","White spirit and special boiling point industrial spirits - Total energy supply","2021","Metric tons,  thousand","3.4","1"
"Afghanistan","White spirit and special boiling point industrial spirits - Total energy supply","2020","Metric tons,  thousand","3.2","1"
"Afghanistan","White spirit and special boiling point industrial spirits - Total energy supply","2019","Metric tons,  thousand","3","1"
"Afghanistan","White spirit and special boiling point industrial spirits - Total energy supply","2018","Metric tons,  thousand","3","1"
"Afghanistan","White spirit and special boiling point industrial spirits - Total energy supply","2017","Metric tons,  thousand","3","1"
"Afghanistan","White spirit and special boiling point industrial spirits - Total energy supply","2016","Metric tons,  thousand","3","1"
"Afghanistan","White spirit and special boiling point industrial spirits - Total energy supply","2015","Metric tons,  thousand","3","1"
"Afghanistan","White spirit and special boiling point industrial spirits - Total energy supply","2014","Metric tons,  thousand","3","1"
"Afghanistan","White spirit and special boiling point industrial spirits - Total energy supply","2013","Metric tons,  thousand","3","1"
"Afghanistan","White spirit and special boiling point industrial spirits - Total energy supply","2012","Metric tons,  thousand","3",""
"Afghanistan","White spirit and special boiling point industrial spirits - Total energy supply","2011","Metric tons,  thousand","3",""
"Afghanistan","White spirit and special boiling point industrial spirits - Total energy supply","2010","Metric tons,  thousand","3",""
"Afghanistan","White spirit and special boiling point industrial spirits - Total energy supply","2009","Metric tons,  thousand","3",""
"Afghanistan","White spirit and special boiling point industrial spirits - Total energy supply","2008","Metric tons,  thousand","3",""
"Afghanistan","White spirit and special boiling point industrial spirits - Total energy supply","2007","Metric tons,  thousand","4","1"
"Afghanistan","White spirit and special boiling point industrial spirits - Total energy supply","2006","Metric tons,  thousand","4","1"
"Afghanistan","White spirit and special boiling point industrial spirits - Total energy supply","2005","Metric tons,  thousand","4","1"
"Afghanistan","White spirit and special boiling point industrial spirits - Total energy supply","2004","Metric tons,  thousand","5","1"
"Afghanistan","White spirit and special boiling point industrial spirits - Total energy supply","2003","Metric tons,  thousand","5","1"
"Afghanistan","White spirit and special boiling point industrial spirits - Total energy supply","2002","Metric tons,  thousand","5","1"
"Afghanistan","White spirit and special boiling point industrial spirits - Total energy supply","2001","Metric tons,  thousand","6","1"
"Afghanistan","White spirit and special boiling point industrial spirits - Total energy supply","2000","Metric tons,  thousand","7","1"
"Afghanistan","White spirit and special boiling point industrial spirits - Total energy supply","1999","Metric tons,  thousand","7","1"
"Afghanistan","White spirit and special boiling point industrial spirits - Total energy supply","1998","Metric tons,  thousand","7","1"
"Afghanistan","White spirit and special boiling point industrial spirits - Total energy supply","1997","Metric tons,  thousand","8","1"
"Afghanistan","White spirit and special boiling point industrial spirits - Total energy supply","1996","Metric tons,  thousand","8","1"
"Afghanistan","White spirit and special boiling point industrial spirits - Total energy supply","1995","Metric tons,  thousand","8","1"
"Afghanistan","White spirit and special boiling point industrial spirits - Total energy supply","1994","Metric tons,  thousand","9","1"
"Afghanistan","White spirit and special boiling point industrial spirits - Total energy supply","1993","Metric tons,  thousand","10","1"
"Afghanistan","White spirit and special boiling point industrial spirits - Total energy supply","1992","Metric tons,  thousand","11",""
"Afghanistan","White spirit and special boiling point industrial spirits - Total energy supply","1991","Metric tons,  thousand","10","1"
"Afghanistan","White spirit and special boiling point industrial spirits - Total energy supply","1990","Metric tons,  thousand","9","1"
"Afghanistan","White spirit and special boiling point industrial spirits - final consumption","2021","Metric tons,  thousand","3.4","1"
"Afghanistan","White spirit and special boiling point industrial spirits - final consumption","2020","Metric tons,  thousand","3.2","1"
"Afghanistan","White spirit and special boiling point industrial spirits - final consumption","2019","Metric tons,  thousand","3","1"
"Afghanistan","White spirit and special boiling point industrial spirits - final consumption","2018","Metric tons,  thousand","3","1"
"Afghanistan","White spirit and special boiling point industrial spirits - final consumption","2017","Metric tons,  thousand","3","1"
"Afghanistan","White spirit and special boiling point industrial spirits - final consumption","2016","Metric tons,  thousand","3","1"
"Afghanistan","White spirit and special boiling point industrial spirits - final consumption","2015","Metric tons,  thousand","3","1"
"Afghanistan","White spirit and special boiling point industrial spirits - final consumption","2014","Metric tons,  thousand","3","1"
"Afghanistan","White spirit and special boiling point industrial spirits - final consumption","2013","Metric tons,  thousand","3","1"
"Afghanistan","White spirit and special boiling point industrial spirits - final consumption","2012","Metric tons,  thousand","3","1"
"Afghanistan","White spirit and special boiling point industrial spirits - final consumption","2011","Metric tons,  thousand","3","1"
"Afghanistan","White spirit and special boiling point industrial spirits - final consumption","2010","Metric tons,  thousand","3","1"
"Afghanistan","White spirit and special boiling point industrial spirits - final consumption","2009","Metric tons,  thousand","3","1"
"Afghanistan","White spirit and special boiling point industrial spirits - final consumption","2008","Metric tons,  thousand","3","1"
"Afghanistan","White spirit and special boiling point industrial spirits - final consumption","2007","Metric tons,  thousand","4","1"
"Afghanistan","White spirit and special boiling point industrial spirits - final consumption","2006","Metric tons,  thousand","4","1"
"Afghanistan","White spirit and special boiling point industrial spirits - final consumption","2005","Metric tons,  thousand","4","1"
"Afghanistan","White spirit and special boiling point industrial spirits - final consumption","2004","Metric tons,  thousand","5","1"
"Afghanistan","White spirit and special boiling point industrial spirits - final consumption","2003","Metric tons,  thousand","5","1"
"Afghanistan","White spirit and special boiling point industrial spirits - final consumption","2002","Metric tons,  thousand","5","1"
"Afghanistan","White spirit and special boiling point industrial spirits - final consumption","2001","Metric tons,  thousand","6","1"
"Afghanistan","White spirit and special boiling point industrial spirits - final consumption","2000","Metric tons,  thousand","7","1"
"Afghanistan","White spirit and special boiling point industrial spirits - final consumption","1999","Metric tons,  thousand","7","1"
"Afghanistan","White spirit and special boiling point industrial spirits - final consumption","1998","Metric tons,  thousand","7","1"
"Afghanistan","White spirit and special boiling point industrial spirits - final consumption","1997","Metric tons,  thousand","8","1"
"Afghanistan","White spirit and special boiling point industrial spirits - final consumption","1996","Metric tons,  thousand","8","1"
"Afghanistan","White spirit and special boiling point industrial spirits - final consumption","1995","Metric tons,  thousand","8","1"
"Afghanistan","White spirit and special boiling point industrial spirits - final consumption","1994","Metric tons,  thousand","9","1"
"Afghanistan","White spirit and special boiling point industrial spirits - final consumption","1993","Metric tons,  thousand","10","1"
"Afghanistan","White spirit and special boiling point industrial spirits - final consumption","1992","Metric tons,  thousand","11","1"
"Afghanistan","White spirit and special boiling point industrial spirits - final consumption","1991","Metric tons,  thousand","10","1"
"Afghanistan","White spirit and special boiling point industrial spirits - final consumption","1990","Metric tons,  thousand","9","1"
"Albania","White spirit and special boiling point industrial spirits - Imports","2020","Metric tons,  thousand","0.54",""
"Albania","White spirit and special boiling point industrial spirits - Imports","2019","Metric tons,  thousand","0.45",""
"Albania","White spirit and special boiling point industrial spirits - Imports","2018","Metric tons,  thousand","0.38",""
"Albania","White spirit and special boiling point industrial spirits - Imports","2017","Metric tons,  thousand","1",""
"Albania","White spirit and special boiling point industrial spirits - Imports","2016","Metric tons,  thousand","1",""
"Albania","White spirit and special boiling point industrial spirits - Imports","2015","Metric tons,  thousand","1",""
"Albania","White spirit and special boiling point industrial spirits - Imports","2014","Metric tons,  thousand","0.34",""
"Albania","White spirit and special boiling point industrial spirits - Imports","2013","Metric tons,  thousand","0.45",""
"Albania","White spirit and special boiling point industrial spirits - Imports","2012","Metric tons,  thousand","1.03",""
"Albania","White spirit and special boiling point industrial spirits - Imports","2011","Metric tons,  thousand","4.82",""
"Albania","White spirit and special boiling point industrial spirits - Imports","2010","Metric tons,  thousand","12.9",""
"Albania","White spirit and special boiling point industrial spirits - Imports","2009","Metric tons,  thousand","12.9",""
"Albania","White spirit and special boiling point industrial spirits - Imports","2008","Metric tons,  thousand","22.4",""
"Albania","White spirit and special boiling point industrial spirits - Imports","2007","Metric tons,  thousand","46",""
"Albania","White spirit and special boiling point industrial spirits - Imports","2006","Metric tons,  thousand","6",""
"Albania","White spirit and special boiling point industrial spirits - Imports","2005","Metric tons,  thousand","9",""
"Albania","White spirit and special boiling point industrial spirits - Exports","2017","Metric tons,  thousand","0",""
"Albania","White spirit and special boiling point industrial spirits - Exports","2016","Metric tons,  thousand","0",""
"Albania","White spirit and special boiling point industrial spirits - Exports","2015","Metric tons,  thousand","0",""
"Albania","White spirit and special boiling point industrial spirits - Exports","2014","Metric tons,  thousand","0.02",""
"Albania","White spirit and special boiling point industrial spirits - Exports","2013","Metric tons,  thousand","0",""
"Albania","White spirit and special boiling point industrial spirits - Exports","2012","Metric tons,  thousand","0",""
"Albania","White spirit and special boiling point industrial spirits - Exports","2011","Metric tons,  thousand","0",""
"Albania","White spirit and special boiling point industrial spirits - Exports","2010","Metric tons,  thousand","0",""
"Albania","White spirit and special boiling point industrial spirits - Exports","2009","Metric tons,  thousand","0",""
"Albania","White spirit and special boiling point industrial spirits - Exports","2008","Metric tons,  thousand","0",""
"Albania","White spirit and special boiling point industrial spirits - Non-energy uses","2020","Metric tons,  thousand","0.54",""
"Albania","White spirit and special boiling point industrial spirits - Non-energy uses","2019","Metric tons,  thousand","0.45",""
"Albania","White spirit and special boiling point industrial spirits - Non-energy uses","2018","Metric tons,  thousand","0.38",""
"Albania","White spirit and special boiling point industrial spirits - Non-energy uses","2017","Metric tons,  thousand","1",""
"Albania","White spirit and special boiling point industrial spirits - Non-energy uses","2016","Metric tons,  thousand","1",""
"Albania","White spirit and special boiling point industrial spirits - Non-energy uses","2015","Metric tons,  thousand","1",""
"Albania","White spirit and special boiling point industrial spirits - Non-energy uses","2014","Metric tons,  thousand","0.33",""
"Albania","White spirit and special boiling point industrial spirits - Non-energy uses","2013","Metric tons,  thousand","0.45",""
"Albania","White spirit and special boiling point industrial spirits - Non-energy uses","2012","Metric tons,  thousand","1.03",""
"Albania","White spirit and special boiling point industrial spirits - Non-energy uses","2011","Metric tons,  thousand","4.82",""
"Albania","White spirit and special boiling point industrial spirits - Non-energy uses","2010","Metric tons,  thousand","12.9",""
"Albania","White spirit and special boiling point industrial spirits - Non-energy uses","2009","Metric tons,  thousand","12.9",""
"Albania","White spirit and special boiling point industrial spirits - Non-energy uses","2008","Metric tons,  thousand","22.4",""
"Albania","White spirit and special boiling point industrial spirits - Non-energy uses","2007","Metric tons,  thousand","46",""
"Albania","White spirit and special boiling point industrial spirits - Non-energy uses","2006","Metric tons,  thousand","6",""
"Albania","White spirit and special boiling point industrial spirits - Non-energy uses","2005","Metric tons,  thousand","9",""
"Albania","White spirit and special boiling point industrial spirits - Total energy supply","2020","Metric tons,  thousand","0.54",""
"Albania","White spirit and special boiling point industrial spirits - Total energy supply","2019","Metric tons,  thousand","0.45",""
"Albania","White spirit and special boiling point industrial spirits - Total energy supply","2018","Metric tons,  thousand","0.38",""
"Albania","White spirit and special boiling point industrial spirits - Total energy supply","2017","Metric tons,  thousand","1",""
"Albania","White spirit and special boiling point industrial spirits - Total energy supply","2016","Metric tons,  thousand","1",""
"Albania","White spirit and special boiling point industrial spirits - Total energy supply","2015","Metric tons,  thousand","1",""
"Albania","White spirit and special boiling point industrial spirits - Total energy supply","2014","Metric tons,  thousand","0.32",""
"Albania","White spirit and special boiling point industrial spirits - Total energy supply","2013","Metric tons,  thousand","0.45",""
"Albania","White spirit and special boiling point industrial spirits - Total energy supply","2012","Metric tons,  thousand","1.03",""
"Albania","White spirit and special boiling point industrial spirits - Total energy supply","2011","Metric tons,  thousand","4.82",""
"Albania","White spirit and special boiling point industrial spirits - Total energy supply","2010","Metric tons,  thousand","12.9",""
"Albania","White spirit and special boiling point industrial spirits - Total energy supply","2009","Metric tons,  thousand","12.9",""
"Albania","White spirit and special boiling point industrial spirits - Total energy supply","2008","Metric tons,  thousand","22.4",""
"Albania","White spirit and special boiling point industrial spirits - Total energy supply","2007","Metric tons,  thousand","46",""
"Albania","White spirit and special boiling point industrial spirits - Total energy supply","2006","Metric tons,  thousand","6",""
"Albania","White spirit and special boiling point industrial spirits - Total energy supply","2005","Metric tons,  thousand","9",""
"Albania","White spirit and special boiling point industrial spirits - final consumption","2020","Metric tons,  thousand","0.54",""
"Albania","White spirit and special boiling point industrial spirits - final consumption","2019","Metric tons,  thousand","0.45",""
"Albania","White spirit and special boiling point industrial spirits - final consumption","2018","Metric tons,  thousand","0.38",""
"Albania","White spirit and special boiling point industrial spirits - final consumption","2017","Metric tons,  thousand","1",""
"Albania","White spirit and special boiling point industrial spirits - final consumption","2016","Metric tons,  thousand","1",""
"Albania","White spirit and special boiling point industrial spirits - final consumption","2015","Metric tons,  thousand","1",""
"Albania","White spirit and special boiling point industrial spirits - final consumption","2014","Metric tons,  thousand","0.33",""
"Albania","White spirit and special boiling point industrial spirits - final consumption","2013","Metric tons,  thousand","0.45",""
"Albania","White spirit and special boiling point industrial spirits - final consumption","2012","Metric tons,  thousand","1.03",""
"Albania","White spirit and special boiling point industrial spirits - final consumption","2011","Metric tons,  thousand","4.82",""
"Albania","White spirit and special boiling point industrial spirits - final consumption","2010","Metric tons,  thousand","12.9",""
"Albania","White spirit and special boiling point industrial spirits - final consumption","2009","Metric tons,  thousand","12.9",""
"Albania","White spirit and special boiling point industrial spirits - final consumption","2008","Metric tons,  thousand","22.4",""
"Albania","White spirit and special boiling point industrial spirits - final consumption","2007","Metric tons,  thousand","46",""
"Albania","White spirit and special boiling point industrial spirits - final consumption","2006","Metric tons,  thousand","6",""
"Albania","White spirit and special boiling point industrial spirits - final consumption","2005","Metric tons,  thousand","9",""
"Algeria","White spirit and special boiling point industrial spirits - Production","2005","Metric tons,  thousand","13",""
"Algeria","White spirit and special boiling point industrial spirits - Production","2004","Metric tons,  thousand","16",""
"Algeria","White spirit and special boiling point industrial spirits - Production","2003","Metric tons,  thousand","17",""
"Algeria","White spirit and special boiling point industrial spirits - Production","2002","Metric tons,  thousand","13",""
"Algeria","White spirit and special boiling point industrial spirits - Production","2001","Metric tons,  thousand","0",""
"Algeria","White spirit and special boiling point industrial spirits - Production","2000","Metric tons,  thousand","0",""
"Algeria","White spirit and special boiling point industrial spirits - Production","1999","Metric tons,  thousand","0",""
"Algeria","White spirit and special boiling point industrial spirits - Production","1998","Metric tons,  thousand","0",""
"Algeria","White spirit and special boiling point industrial spirits - production from refineries","2005","Metric tons,  thousand","13",""
"Algeria","White spirit and special boiling point industrial spirits - production from refineries","2004","Metric tons,  thousand","16",""
"Algeria","White spirit and special boiling point industrial spirits - production from refineries","2003","Metric tons,  thousand","17",""
"Algeria","White spirit and special boiling point industrial spirits - production from refineries","2002","Metric tons,  thousand","13",""
"Algeria","White spirit and special boiling point industrial spirits - production from refineries","2001","Metric tons,  thousand","0",""
"Algeria","White spirit and special boiling point industrial spirits - production from refineries","2000","Metric tons,  thousand","0",""
"Algeria","White spirit and special boiling point industrial spirits - production from refineries","1999","Metric tons,  thousand","0",""
"Algeria","White spirit and special boiling point industrial spirits - production from refineries","1998","Metric tons,  thousand","0",""
"Algeria","White spirit and special boiling point industrial spirits - Stock changes","2003","Metric tons,  thousand","2",""
"Algeria","White spirit and special boiling point industrial spirits - Stock changes","2002","Metric tons,  thousand","0",""
"Algeria","White spirit and special boiling point industrial spirits - Stock changes","2001","Metric tons,  thousand","0",""
"Algeria","White spirit and special boiling point industrial spirits - Stock changes","2000","Metric tons,  thousand","0",""
"Algeria","White spirit and special boiling point industrial spirits - Stock changes","1999","Metric tons,  thousand","0",""
"Algeria","White spirit and special boiling point industrial spirits - Stock changes","1998","Metric tons,  thousand","0",""
"Algeria","White spirit and special boiling point industrial spirits - Non-energy uses","2005","Metric tons,  thousand","13",""
"Algeria","White spirit and special boiling point industrial spirits - Non-energy uses","2004","Metric tons,  thousand","16",""
"Algeria","White spirit and special boiling point industrial spirits - Non-energy uses","2003","Metric tons,  thousand","15",""
"Algeria","White spirit and special boiling point industrial spirits - Non-energy uses","2002","Metric tons,  thousand","13",""
"Algeria","White spirit and special boiling point industrial spirits - Non-energy uses","2001","Metric tons,  thousand","0",""
"Algeria","White spirit and special boiling point industrial spirits - Non-energy uses","2000","Metric tons,  thousand","0",""
"Algeria","White spirit and special boiling point industrial spirits - Non-energy uses","1999","Metric tons,  thousand","0",""
"Algeria","White spirit and special boiling point industrial spirits - Non-energy uses","1998","Metric tons,  thousand","0",""
"Algeria","White spirit and special boiling point industrial spirits - Total energy supply","2005","Metric tons,  thousand","13",""
"Algeria","White spirit and special boiling point industrial spirits - Total energy supply","2004","Metric tons,  thousand","16",""
"Algeria","White spirit and special boiling point industrial spirits - Total energy supply","2003","Metric tons,  thousand","15",""
"Algeria","White spirit and special boiling point industrial spirits - Total energy supply","2002","Metric tons,  thousand","13",""
"Algeria","White spirit and special boiling point industrial spirits - Total energy supply","2001","Metric tons,  thousand","0",""
"Algeria","White spirit and special boiling point industrial spirits - Total energy supply","2000","Metric tons,  thousand","0",""
"Algeria","White spirit and special boiling point industrial spirits - Total energy supply","1999","Metric tons,  thousand","0",""
"Algeria","White spirit and special boiling point industrial spirits - Total energy supply","1998","Metric tons,  thousand","0",""
"Algeria","White spirit and special boiling point industrial spirits - final consumption","2005","Metric tons,  thousand","13",""
"Algeria","White spirit and special boiling point industrial spirits - final consumption","2004","Metric tons,  thousand","16",""
"Algeria","White spirit and special boiling point industrial spirits - final consumption","2003","Metric tons,  thousand","15",""
"Algeria","White spirit and special boiling point industrial spirits - final consumption","2002","Metric tons,  thousand","13",""
"Algeria","White spirit and special boiling point industrial spirits - final consumption","2001","Metric tons,  thousand","0",""
"Algeria","White spirit and special boiling point industrial spirits - final consumption","2000","Metric tons,  thousand","0",""
"Algeria","White spirit and special boiling point industrial spirits - final consumption","1999","Metric tons,  thousand","0",""
"Algeria","White spirit and special boiling point industrial spirits - final consumption","1998","Metric tons,  thousand","0",""
"Argentina","White spirit and special boiling point industrial spirits - Production","2021","Metric tons,  thousand","200",""
"Argentina","White spirit and special boiling point industrial spirits - Production","2020","Metric tons,  thousand","204",""
"Argentina","White spirit and special boiling point industrial spirits - Production","2019","Metric tons,  thousand","196",""
"Argentina","White spirit and special boiling point industrial spirits - Production","2018","Metric tons,  thousand","201",""
"Argentina","White spirit and special boiling point industrial spirits - Production","2017","Metric tons,  thousand","230",""
"Argentina","White spirit and special boiling point industrial spirits - Production","2016","Metric tons,  thousand","301",""
"Argentina","White spirit and special boiling point industrial spirits - Production","2015","Metric tons,  thousand","287",""
"Argentina","White spirit and special boiling point industrial spirits - Production","2014","Metric tons,  thousand","348",""
"Argentina","White spirit and special boiling point industrial spirits - Production","2013","Metric tons,  thousand","426",""
"Argentina","White spirit and special boiling point industrial spirits - Production","2012","Metric tons,  thousand","301",""
"Argentina","White spirit and special boiling point industrial spirits - Production","2011","Metric tons,  thousand","263",""
"Argentina","White spirit and special boiling point industrial spirits - Production","2010","Metric tons,  thousand","293",""
"Argentina","White spirit and special boiling point industrial spirits - Production","2009","Metric tons,  thousand","188",""
"Argentina","White spirit and special boiling point industrial spirits - Production","2008","Metric tons,  thousand","180",""
"Argentina","White spirit and special boiling point industrial spirits - Production","2007","Metric tons,  thousand","257",""
"Argentina","White spirit and special boiling point industrial spirits - Production","2006","Metric tons,  thousand","254",""
"Argentina","White spirit and special boiling point industrial spirits - Production","2005","Metric tons,  thousand","232",""
"Argentina","White spirit and special boiling point industrial spirits - Production","2004","Metric tons,  thousand","214",""
"Argentina","White spirit and special boiling point industrial spirits - Production","2003","Metric tons,  thousand","191",""
"Argentina","White spirit and special boiling point industrial spirits - Production","2002","Metric tons,  thousand","97",""
"Argentina","White spirit and special boiling point industrial spirits - Production","2001","Metric tons,  thousand","89",""
"Argentina","White spirit and special boiling point industrial spirits - Production","2000","Metric tons,  thousand","199",""
"Argentina","White spirit and special boiling point industrial spirits - Production","1999","Metric tons,  thousand","130",""
"Argentina","White spirit and special boiling point industrial spirits - Production","1998","Metric tons,  thousand","110",""
"Argentina","White spirit and special boiling point industrial spirits - Production","1997","Metric tons,  thousand","85",""
"Argentina","White spirit and special boiling point industrial spirits - Production","1996","Metric tons,  thousand","87",""
"Argentina","White spirit and special boiling point industrial spirits - Production","1995","Metric tons,  thousand","43",""
"Argentina","White spirit and special boiling point industrial spirits - Production","1994","Metric tons,  thousand","47",""
"Argentina","White spirit and special boiling point industrial spirits - Production","1993","Metric tons,  thousand","47",""
"Argentina","White spirit and special boiling point industrial spirits - production from refineries","2021","Metric tons,  thousand","200",""
"Argentina","White spirit and special boiling point industrial spirits - production from refineries","2020","Metric tons,  thousand","204",""
"Argentina","White spirit and special boiling point industrial spirits - production from refineries","2019","Metric tons,  thousand","196",""
"Argentina","White spirit and special boiling point industrial spirits - production from refineries","2018","Metric tons,  thousand","201",""
"Argentina","White spirit and special boiling point industrial spirits - production from refineries","2017","Metric tons,  thousand","230",""
"Argentina","White spirit and special boiling point industrial spirits - production from refineries","2016","Metric tons,  thousand","301",""
"Argentina","White spirit and special boiling point industrial spirits - production from refineries","2015","Metric tons,  thousand","287",""
"Argentina","White spirit and special boiling point industrial spirits - production from refineries","2014","Metric tons,  thousand","348",""
"Argentina","White spirit and special boiling point industrial spirits - production from refineries","2013","Metric tons,  thousand","426",""
"Argentina","White spirit and special boiling point industrial spirits - production from refineries","2012","Metric tons,  thousand","301",""
"Argentina","White spirit and special boiling point industrial spirits - production from refineries","2011","Metric tons,  thousand","263",""
"Argentina","White spirit and special boiling point industrial spirits - production from refineries","2010","Metric tons,  thousand","293",""
"Argentina","White spirit and special boiling point industrial spirits - production from refineries","2009","Metric tons,  thousand","188",""
