"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Armenia","Animal waste - Final consumption","2019","Terajoules","871.315",""
"Armenia","Animal waste - Final consumption","2018","Terajoules","1289.328",""
"Armenia","Animal waste - Final consumption","2017","Terajoules","2427.783",""
"Armenia","Animal waste - Final consumption","2016","Terajoules","2195.136",""
"Armenia","Animal waste - Final consumption","2015","Terajoules","1307.467",""
"Armenia","Animal waste - Final consumption","2014","Terajoules","82",""
"Bangladesh","Animal waste - Production","2020","Terajoules","102791.654",""
"Bangladesh","Animal waste - Production","2019","Terajoules","101766.165",""
"Bangladesh","Animal waste - Production","2018","Terajoules","103118.481",""
"Bangladesh","Animal waste - Production","2017","Terajoules","105368.36",""
"Bangladesh","Animal waste - Production","2016","Terajoules","106681",""
"Bangladesh","Animal waste - Production","2015","Terajoules","107938",""
"Bangladesh","Animal waste - Production","2014","Terajoules","108710",""
"Bangladesh","Animal waste - Production","2013","Terajoules","109216",""
"Bangladesh","Animal waste - Production","2012","Terajoules","109352",""
"Bangladesh","Animal waste - Production","2011","Terajoules","109363",""
"Bangladesh","Animal waste - Production","2010","Terajoules","109426",""
"Bangladesh","Animal waste - Production","2009","Terajoules","109033",""
"Bangladesh","Animal waste - Production","2008","Terajoules","108686",""
"Bangladesh","Animal waste - Production","2007","Terajoules","107939",""
"Bangladesh","Animal waste - Production","2006","Terajoules","106959",""
"Bangladesh","Animal waste - Production","2005","Terajoules","105965",""
"Bangladesh","Animal waste - Production","2004","Terajoules","104589",""
"Bangladesh","Animal waste - Production","2003","Terajoules","103180",""
"Bangladesh","Animal waste - Production","2002","Terajoules","101491",""
"Bangladesh","Animal waste - Production","2001","Terajoules","99780",""
"Bangladesh","Animal waste - Production","2000","Terajoules","97984",""
"Bangladesh","Animal waste - Production","1999","Terajoules","95953",""
"Bangladesh","Animal waste - Production","1998","Terajoules","93599",""
"Bangladesh","Animal waste - Production","1997","Terajoules","91680",""
"Bangladesh","Animal waste - Production","1996","Terajoules","91070",""
"Bangladesh","Animal waste - Production","1995","Terajoules","93047",""
"Bangladesh","Animal waste - Production","1994","Terajoules","90954",""
"Bangladesh","Animal waste - Production","1993","Terajoules","90518",""
"Bangladesh","Animal waste - Production","1992","Terajoules","88425",""
"Bangladesh","Animal waste - Production","1991","Terajoules","84355",""
"Bangladesh","Animal waste - Production","1990","Terajoules","86099",""
"Bangladesh","Animal waste - Final energy consumption","2020","Terajoules","102791.654","1"
"Bangladesh","Animal waste - Final energy consumption","2019","Terajoules","101766.165","1"
"Bangladesh","Animal waste - Final energy consumption","2018","Terajoules","103118.481","1"
"Bangladesh","Animal waste - Final energy consumption","2017","Terajoules","105368.36","1"
"Bangladesh","Animal waste - Final energy consumption","2016","Terajoules","106681","1"
"Bangladesh","Animal waste - Final energy consumption","2015","Terajoules","107938","1"
"Bangladesh","Animal waste - Final energy consumption","2014","Terajoules","108710","1"
"Bangladesh","Animal waste - Final energy consumption","2013","Terajoules","109216","1"
"Bangladesh","Animal waste - Final energy consumption","2012","Terajoules","109352","1"
"Bangladesh","Animal waste - Final energy consumption","2011","Terajoules","109363","1"
"Bangladesh","Animal waste - Final energy consumption","2010","Terajoules","109426","1"
"Bangladesh","Animal waste - Final energy consumption","2009","Terajoules","109033","1"
"Bangladesh","Animal waste - Final energy consumption","2008","Terajoules","108686","1"
"Bangladesh","Animal waste - Final energy consumption","2007","Terajoules","107939","1"
"Bangladesh","Animal waste - Final energy consumption","2006","Terajoules","106959","1"
"Bangladesh","Animal waste - Final energy consumption","2005","Terajoules","105965","1"
"Bangladesh","Animal waste - Final energy consumption","2004","Terajoules","104589","1"
"Bangladesh","Animal waste - Final energy consumption","2003","Terajoules","103180","1"
"Bangladesh","Animal waste - Final energy consumption","2002","Terajoules","101491","1"
"Bangladesh","Animal waste - Final energy consumption","2001","Terajoules","99780","1"
"Bangladesh","Animal waste - Final energy consumption","2000","Terajoules","97984","1"
"Bangladesh","Animal waste - Final energy consumption","1999","Terajoules","95953","1"
"Bangladesh","Animal waste - Final energy consumption","1998","Terajoules","93599","1"
"Bangladesh","Animal waste - Final energy consumption","1997","Terajoules","91680","1"
"Bangladesh","Animal waste - Final energy consumption","1996","Terajoules","91070","1"
"Bangladesh","Animal waste - Final energy consumption","1995","Terajoules","93047","1"
"Bangladesh","Animal waste - Final energy consumption","1994","Terajoules","90954","1"
"Bangladesh","Animal waste - Final energy consumption","1993","Terajoules","90518","1"
"Bangladesh","Animal waste - Final energy consumption","1992","Terajoules","88425","1"
"Bangladesh","Animal waste - Final energy consumption","1991","Terajoules","84355","1"
"Bangladesh","Animal waste - Final energy consumption","1990","Terajoules","86099","1"
"Bangladesh","Animal waste - Consumption by other","2020","Terajoules","102791.654","1"
"Bangladesh","Animal waste - Consumption by other","2019","Terajoules","101766.165","1"
"Bangladesh","Animal waste - Consumption by other","2018","Terajoules","103118.481","1"
"Bangladesh","Animal waste - Consumption by other","2017","Terajoules","105368.36","1"
"Bangladesh","Animal waste - Consumption by other","2016","Terajoules","106681","1"
"Bangladesh","Animal waste - Consumption by other","2015","Terajoules","107938","1"
"Bangladesh","Animal waste - Consumption by other","2014","Terajoules","108710","1"
"Bangladesh","Animal waste - Consumption by other","2013","Terajoules","109216","1"
"Bangladesh","Animal waste - Consumption by other","2012","Terajoules","109352","1"
"Bangladesh","Animal waste - Consumption by other","2011","Terajoules","109363","1"
"Bangladesh","Animal waste - Consumption by other","2010","Terajoules","109426","1"
"Bangladesh","Animal waste - Consumption by other","2009","Terajoules","109033","1"
"Bangladesh","Animal waste - Consumption by other","2008","Terajoules","108686","1"
"Bangladesh","Animal waste - Consumption by other","2007","Terajoules","107939","1"
"Bangladesh","Animal waste - Consumption by other","2006","Terajoules","106959","1"
"Bangladesh","Animal waste - Consumption by other","2005","Terajoules","105965","1"
"Bangladesh","Animal waste - Consumption by other","2004","Terajoules","104589","1"
"Bangladesh","Animal waste - Consumption by other","2003","Terajoules","103180","1"
"Bangladesh","Animal waste - Consumption by other","2002","Terajoules","101491","1"
"Bangladesh","Animal waste - Consumption by other","2001","Terajoules","99780","1"
"Bangladesh","Animal waste - Consumption by other","2000","Terajoules","97984","1"
"Bangladesh","Animal waste - Consumption by other","1999","Terajoules","95953","1"
"Bangladesh","Animal waste - Consumption by other","1998","Terajoules","93599","1"
"Bangladesh","Animal waste - Consumption by other","1997","Terajoules","91680","1"
"Bangladesh","Animal waste - Consumption by other","1996","Terajoules","91070","1"
"Bangladesh","Animal waste - Consumption by other","1995","Terajoules","93047","1"
"Bangladesh","Animal waste - Consumption by other","1994","Terajoules","90954","1"
"Bangladesh","Animal waste - Consumption by other","1993","Terajoules","90518","1"
"Bangladesh","Animal waste - Consumption by other","1992","Terajoules","88425","1"
"Bangladesh","Animal waste - Consumption by other","1991","Terajoules","84355","1"
"Bangladesh","Animal waste - Consumption by other","1990","Terajoules","86099","1"
"Bangladesh","Animal waste - Consumption by households","2020","Terajoules","102791.654","1"
"Bangladesh","Animal waste - Consumption by households","2019","Terajoules","101766.165","1"
"Bangladesh","Animal waste - Consumption by households","2018","Terajoules","103118.481","1"
"Bangladesh","Animal waste - Consumption by households","2017","Terajoules","105368.36","1"
"Bangladesh","Animal waste - Consumption by households","2016","Terajoules","106681","1"
"Bangladesh","Animal waste - Consumption by households","2015","Terajoules","107938","1"
"Bangladesh","Animal waste - Consumption by households","2014","Terajoules","108710","1"
"Bangladesh","Animal waste - Consumption by households","2013","Terajoules","109216","1"
"Bangladesh","Animal waste - Consumption by households","2012","Terajoules","109352","1"
"Bangladesh","Animal waste - Consumption by households","2011","Terajoules","109363","1"
"Bangladesh","Animal waste - Consumption by households","2010","Terajoules","109426","1"
"Bangladesh","Animal waste - Consumption by households","2009","Terajoules","109033","1"
"Bangladesh","Animal waste - Consumption by households","2008","Terajoules","108686","1"
"Bangladesh","Animal waste - Consumption by households","2007","Terajoules","107939","1"
"Bangladesh","Animal waste - Consumption by households","2006","Terajoules","106959","1"
"Bangladesh","Animal waste - Consumption by households","2005","Terajoules","105965","1"
"Bangladesh","Animal waste - Consumption by households","2004","Terajoules","104589","1"
"Bangladesh","Animal waste - Consumption by households","2003","Terajoules","103180","1"
"Bangladesh","Animal waste - Consumption by households","2002","Terajoules","101491","1"
"Bangladesh","Animal waste - Consumption by households","2001","Terajoules","99780","1"
"Bangladesh","Animal waste - Consumption by households","2000","Terajoules","97984","1"
"Bangladesh","Animal waste - Consumption by households","1999","Terajoules","95953","1"
"Bangladesh","Animal waste - Consumption by households","1998","Terajoules","93599","1"
"Bangladesh","Animal waste - Consumption by households","1997","Terajoules","91680","1"
"Bangladesh","Animal waste - Consumption by households","1996","Terajoules","91070","1"
"Bangladesh","Animal waste - Consumption by households","1995","Terajoules","93047","1"
"Bangladesh","Animal waste - Consumption by households","1994","Terajoules","90954","1"
"Bangladesh","Animal waste - Consumption by households","1993","Terajoules","90518","1"
"Bangladesh","Animal waste - Consumption by households","1992","Terajoules","88425","1"
"Bangladesh","Animal waste - Consumption by households","1991","Terajoules","84355","1"
"Bangladesh","Animal waste - Consumption by households","1990","Terajoules","86099","1"
"Bangladesh","Animal waste - Total energy supply","2020","Terajoules","102791.654",""
"Bangladesh","Animal waste - Total energy supply","2019","Terajoules","101766.165",""
"Bangladesh","Animal waste - Total energy supply","2018","Terajoules","103118.481",""
"Bangladesh","Animal waste - Total energy supply","2017","Terajoules","105368.36",""
"Bangladesh","Animal waste - Total energy supply","2016","Terajoules","106681",""
"Bangladesh","Animal waste - Total energy supply","2015","Terajoules","107938",""
"Bangladesh","Animal waste - Total energy supply","2014","Terajoules","108710",""
"Bangladesh","Animal waste - Total energy supply","2013","Terajoules","109216",""
"Bangladesh","Animal waste - Total energy supply","2012","Terajoules","109352",""
"Bangladesh","Animal waste - Total energy supply","2011","Terajoules","109363",""
"Bangladesh","Animal waste - Total energy supply","2010","Terajoules","109426",""
"Bangladesh","Animal waste - Total energy supply","2009","Terajoules","109033",""
"Bangladesh","Animal waste - Total energy supply","2008","Terajoules","108686",""
"Bangladesh","Animal waste - Total energy supply","2007","Terajoules","107939",""
"Bangladesh","Animal waste - Total energy supply","2006","Terajoules","106959",""
"Bangladesh","Animal waste - Total energy supply","2005","Terajoules","105965",""
"Bangladesh","Animal waste - Total energy supply","2004","Terajoules","104589",""
"Bangladesh","Animal waste - Total energy supply","2003","Terajoules","103180",""
"Bangladesh","Animal waste - Total energy supply","2002","Terajoules","101491",""
"Bangladesh","Animal waste - Total energy supply","2001","Terajoules","99780",""
"Bangladesh","Animal waste - Total energy supply","2000","Terajoules","97984",""
"Bangladesh","Animal waste - Total energy supply","1999","Terajoules","95953",""
"Bangladesh","Animal waste - Total energy supply","1998","Terajoules","93599",""
"Bangladesh","Animal waste - Total energy supply","1997","Terajoules","91680",""
"Bangladesh","Animal waste - Total energy supply","1996","Terajoules","91070",""
"Bangladesh","Animal waste - Total energy supply","1995","Terajoules","93047",""
"Bangladesh","Animal waste - Total energy supply","1994","Terajoules","90954",""
"Bangladesh","Animal waste - Total energy supply","1993","Terajoules","90518",""
"Bangladesh","Animal waste - Total energy supply","1992","Terajoules","88425",""
"Bangladesh","Animal waste - Total energy supply","1991","Terajoules","84355",""
"Bangladesh","Animal waste - Total energy supply","1990","Terajoules","86099",""
"Bangladesh","Animal waste - Final consumption","2020","Terajoules","102791.654","1"
"Bangladesh","Animal waste - Final consumption","2019","Terajoules","101766.165","1"
"Bangladesh","Animal waste - Final consumption","2018","Terajoules","103118.481","1"
"Bangladesh","Animal waste - Final consumption","2017","Terajoules","105368.36","1"
"Bangladesh","Animal waste - Final consumption","2016","Terajoules","106681","1"
"Bangladesh","Animal waste - Final consumption","2015","Terajoules","107938","1"
"Bangladesh","Animal waste - Final consumption","2014","Terajoules","108710","1"
"Bangladesh","Animal waste - Final consumption","2013","Terajoules","109216","1"
"Bangladesh","Animal waste - Final consumption","2012","Terajoules","109352","1"
"Bangladesh","Animal waste - Final consumption","2011","Terajoules","109363","1"
"Bangladesh","Animal waste - Final consumption","2010","Terajoules","109426","1"
"Bangladesh","Animal waste - Final consumption","2009","Terajoules","109033","1"
"Bangladesh","Animal waste - Final consumption","2008","Terajoules","108686","1"
"Bangladesh","Animal waste - Final consumption","2007","Terajoules","107939","1"
"Bangladesh","Animal waste - Final consumption","2006","Terajoules","106959","1"
"Bangladesh","Animal waste - Final consumption","2005","Terajoules","105965","1"
"Bangladesh","Animal waste - Final consumption","2004","Terajoules","104589","1"
"Bangladesh","Animal waste - Final consumption","2003","Terajoules","103180","1"
"Bangladesh","Animal waste - Final consumption","2002","Terajoules","101491","1"
"Bangladesh","Animal waste - Final consumption","2001","Terajoules","99780","1"
"Bangladesh","Animal waste - Final consumption","2000","Terajoules","97984","1"
"Bangladesh","Animal waste - Final consumption","1999","Terajoules","95953","1"
"Bangladesh","Animal waste - Final consumption","1998","Terajoules","93599","1"
"Bangladesh","Animal waste - Final consumption","1997","Terajoules","91680","1"
"Bangladesh","Animal waste - Final consumption","1996","Terajoules","91070","1"
"Bangladesh","Animal waste - Final consumption","1995","Terajoules","93047","1"
"Bangladesh","Animal waste - Final consumption","1994","Terajoules","90954","1"
"Bangladesh","Animal waste - Final consumption","1993","Terajoules","90518","1"
"Bangladesh","Animal waste - Final consumption","1992","Terajoules","88425","1"
"Bangladesh","Animal waste - Final consumption","1991","Terajoules","84355","1"
"Bangladesh","Animal waste - Final consumption","1990","Terajoules","86099","1"
"Belgium","Animal waste - Production","2020","Terajoules","638.6",""
"Belgium","Animal waste - Production","2019","Terajoules","817.9",""
"Belgium","Animal waste - Production","2018","Terajoules","741.4",""
"Belgium","Animal waste - Production","2017","Terajoules","840.9",""
"Belgium","Animal waste - Production","2016","Terajoules","783",""
"Belgium","Animal waste - Production","2015","Terajoules","266",""
"Belgium","Animal waste - Production","2014","Terajoules","97",""
"Belgium","Animal waste - Production","2013","Terajoules","133",""
"Belgium","Animal waste - Production","2012","Terajoules","263",""
"Belgium","Animal waste - Production","2011","Terajoules","1222.9",""
"Belgium","Animal waste - Production","2010","Terajoules","1295.5",""
"Belgium","Animal waste - Final energy consumption","2020","Terajoules","638.6","1"
"Belgium","Animal waste - Final energy consumption","2019","Terajoules","817.9","1"
"Belgium","Animal waste - Final energy consumption","2018","Terajoules","741.4","1"
"Belgium","Animal waste - Final energy consumption","2017","Terajoules","840.9","1"
"Belgium","Animal waste - Final energy consumption","2016","Terajoules","783","1"
"Belgium","Animal waste - Final energy consumption","2015","Terajoules","266","1"
"Belgium","Animal waste - Final energy consumption","2014","Terajoules","97","1"
"Belgium","Animal waste - Final energy consumption","2013","Terajoules","133","1"
"Belgium","Animal waste - Final energy consumption","2012","Terajoules","263","1"
"Belgium","Animal waste - Final energy consumption","2011","Terajoules","1222.9","1"
"Belgium","Animal waste - Final energy consumption","2010","Terajoules","1295.5","1"
"Belgium","Animal waste - Consumption by other","2020","Terajoules","638.6","1"
"Belgium","Animal waste - Consumption by other","2019","Terajoules","817.9","1"
"Belgium","Animal waste - Consumption by other","2018","Terajoules","741.4","1"
"Belgium","Animal waste - Consumption by other","2017","Terajoules","840.9","1"
"Belgium","Animal waste - Consumption by other","2016","Terajoules","783","1"
"Belgium","Animal waste - Consumption by other","2015","Terajoules","266","1"
"Belgium","Animal waste - Consumption by other","2014","Terajoules","97","1"
"Belgium","Animal waste - Consumption by other","2013","Terajoules","133","1"
"Belgium","Animal waste - Consumption by other","2012","Terajoules","263","1"
"Belgium","Animal waste - Consumption by other","2011","Terajoules","1222.9","1"
"Belgium","Animal waste - Consumption by other","2010","Terajoules","1295.5","1"
"Belgium","Animal waste - Consumption by households","2020","Terajoules","291.8","1"
"Belgium","Animal waste - Consumption by households","2019","Terajoules","469.2","1"
"Belgium","Animal waste - Consumption by households","2018","Terajoules","378.4","1"
"Belgium","Animal waste - Consumption by households","2017","Terajoules","419.9","1"
"Belgium","Animal waste - Consumption by households","2016","Terajoules","343","1"
"Belgium","Animal waste - Consumption by households","2011","Terajoules","514.9","1"
"Belgium","Animal waste - Consumption by households","2010","Terajoules","426.5","1"
"Belgium","Animal waste - Consumption in agriculture, forestry and fishing","2020","Terajoules","346.8","1"
"Belgium","Animal waste - Consumption in agriculture, forestry and fishing","2019","Terajoules","348.7","1"
"Belgium","Animal waste - Consumption in agriculture, forestry and fishing","2018","Terajoules","363","1"
"Belgium","Animal waste - Consumption in agriculture, forestry and fishing","2017","Terajoules","421","1"
"Belgium","Animal waste - Consumption in agriculture, forestry and fishing","2016","Terajoules","440","1"
"Belgium","Animal waste - Consumption in agriculture, forestry and fishing","2015","Terajoules","266","1"
"Belgium","Animal waste - Consumption in agriculture, forestry and fishing","2014","Terajoules","97","1"
"Belgium","Animal waste - Consumption in agriculture, forestry and fishing","2013","Terajoules","133","1"
"Belgium","Animal waste - Consumption in agriculture, forestry and fishing","2012","Terajoules","263","1"
"Belgium","Animal waste - Consumption in agriculture, forestry and fishing","2011","Terajoules","361","1"
"Belgium","Animal waste - Consumption in agriculture, forestry and fishing","2010","Terajoules","575","1"
"Belgium","Animal waste - Consumption by commerce and public services","2011","Terajoules","347","1"
"Belgium","Animal waste - Consumption by commerce and public services","2010","Terajoules","294","1"
"Belgium","Animal waste - Total energy supply","2020","Terajoules","638.6",""
"Belgium","Animal waste - Total energy supply","2019","Terajoules","817.9",""
"Belgium","Animal waste - Total energy supply","2018","Terajoules","741.4",""
"Belgium","Animal waste - Total energy supply","2017","Terajoules","840.9",""
"Belgium","Animal waste - Total energy supply","2016","Terajoules","783",""
"Belgium","Animal waste - Total energy supply","2015","Terajoules","266",""
"Belgium","Animal waste - Total energy supply","2014","Terajoules","97",""
"Belgium","Animal waste - Total energy supply","2013","Terajoules","133",""
"Belgium","Animal waste - Total energy supply","2012","Terajoules","263",""
"Belgium","Animal waste - Total energy supply","2011","Terajoules","1222.9",""
"Belgium","Animal waste - Total energy supply","2010","Terajoules","1295.5",""
"Belgium","Animal waste - Final consumption","2020","Terajoules","638.6","1"
"Belgium","Animal waste - Final consumption","2019","Terajoules","817.9","1"
"Belgium","Animal waste - Final consumption","2018","Terajoules","741.4","1"
"Belgium","Animal waste - Final consumption","2017","Terajoules","840.9","1"
"Belgium","Animal waste - Final consumption","2016","Terajoules","783","1"
"Belgium","Animal waste - Final consumption","2015","Terajoules","266","1"
"Belgium","Animal waste - Final consumption","2014","Terajoules","97","1"
"Belgium","Animal waste - Final consumption","2013","Terajoules","133","1"
"Belgium","Animal waste - Final consumption","2012","Terajoules","263","1"
"Belgium","Animal waste - Final consumption","2011","Terajoules","1222.9","1"
"Belgium","Animal waste - Final consumption","2010","Terajoules","1295.5","1"
"Botswana","Animal waste - Production","2003","Terajoules","1",""
"Botswana","Animal waste - Production","2002","Terajoules","1",""
"Botswana","Animal waste - Production","2001","Terajoules","1",""
"Botswana","Animal waste - Production","2000","Terajoules","1",""
"Botswana","Animal waste - Production","1999","Terajoules","1",""
"Botswana","Animal waste - Production","1998","Terajoules","1",""
"Botswana","Animal waste - Production","1997","Terajoules","1",""
"Botswana","Animal waste - Production","1996","Terajoules","1",""
"Botswana","Animal waste - Production","1995","Terajoules","1",""
"Botswana","Animal waste - Production","1994","Terajoules","1",""
"Botswana","Animal waste - Production","1993","Terajoules","1",""
"Botswana","Animal waste - Production","1992","Terajoules","1",""
"Botswana","Animal waste - Production","1991","Terajoules","1",""
"Botswana","Animal waste - Production","1990","Terajoules","1",""
"Botswana","Animal waste - Final energy consumption","2003","Terajoules","1","1"
"Botswana","Animal waste - Final energy consumption","2002","Terajoules","1","1"
"Botswana","Animal waste - Final energy consumption","2001","Terajoules","1","1"
"Botswana","Animal waste - Final energy consumption","2000","Terajoules","1","1"
"Botswana","Animal waste - Final energy consumption","1999","Terajoules","1","1"
"Botswana","Animal waste - Final energy consumption","1998","Terajoules","1","1"
"Botswana","Animal waste - Final energy consumption","1997","Terajoules","1","1"
"Botswana","Animal waste - Final energy consumption","1996","Terajoules","1","1"
"Botswana","Animal waste - Final energy consumption","1995","Terajoules","1","1"
"Botswana","Animal waste - Final energy consumption","1994","Terajoules","1","1"
"Botswana","Animal waste - Final energy consumption","1993","Terajoules","1","1"
"Botswana","Animal waste - Final energy consumption","1992","Terajoules","1","1"
"Botswana","Animal waste - Final energy consumption","1991","Terajoules","1","1"
"Botswana","Animal waste - Final energy consumption","1990","Terajoules","1","1"
"Botswana","Animal waste - Consumption by other","2003","Terajoules","1","1"
"Botswana","Animal waste - Consumption by other","2002","Terajoules","1","1"
"Botswana","Animal waste - Consumption by other","2001","Terajoules","1","1"
"Botswana","Animal waste - Consumption by other","2000","Terajoules","1","1"
"Botswana","Animal waste - Consumption by other","1999","Terajoules","1","1"
"Botswana","Animal waste - Consumption by other","1998","Terajoules","1","1"
"Botswana","Animal waste - Consumption by other","1997","Terajoules","1","1"
"Botswana","Animal waste - Consumption by other","1996","Terajoules","1","1"
"Botswana","Animal waste - Consumption by other","1995","Terajoules","1","1"
"Botswana","Animal waste - Consumption by other","1994","Terajoules","1","1"
"Botswana","Animal waste - Consumption by other","1993","Terajoules","1","1"
"Botswana","Animal waste - Consumption by other","1992","Terajoules","1","1"
"Botswana","Animal waste - Consumption by other","1991","Terajoules","1","1"
"Botswana","Animal waste - Consumption by other","1990","Terajoules","1","1"
"Botswana","Animal waste - Consumption in agriculture, forestry and fishing","2003","Terajoules","1","1"
"Botswana","Animal waste - Consumption in agriculture, forestry and fishing","2002","Terajoules","1","1"
"Botswana","Animal waste - Consumption in agriculture, forestry and fishing","2001","Terajoules","1","1"
"Botswana","Animal waste - Consumption in agriculture, forestry and fishing","2000","Terajoules","1","1"
"Botswana","Animal waste - Consumption in agriculture, forestry and fishing","1999","Terajoules","1","1"
"Botswana","Animal waste - Consumption in agriculture, forestry and fishing","1998","Terajoules","1","1"
"Botswana","Animal waste - Consumption in agriculture, forestry and fishing","1997","Terajoules","1","1"
"Botswana","Animal waste - Consumption in agriculture, forestry and fishing","1996","Terajoules","1","1"
"Botswana","Animal waste - Consumption in agriculture, forestry and fishing","1995","Terajoules","1","1"
"Botswana","Animal waste - Consumption in agriculture, forestry and fishing","1994","Terajoules","1","1"
"Botswana","Animal waste - Consumption in agriculture, forestry and fishing","1993","Terajoules","1","1"
"Botswana","Animal waste - Consumption in agriculture, forestry and fishing","1992","Terajoules","1","1"
"Botswana","Animal waste - Consumption in agriculture, forestry and fishing","1991","Terajoules","1","1"
"Botswana","Animal waste - Consumption in agriculture, forestry and fishing","1990","Terajoules","1","1"
"Botswana","Animal waste - Total energy supply","2003","Terajoules","1",""
"Botswana","Animal waste - Total energy supply","2002","Terajoules","1",""
"Botswana","Animal waste - Total energy supply","2001","Terajoules","1",""
"Botswana","Animal waste - Total energy supply","2000","Terajoules","1",""
"Botswana","Animal waste - Total energy supply","1999","Terajoules","1",""
"Botswana","Animal waste - Total energy supply","1998","Terajoules","1",""
"Botswana","Animal waste - Total energy supply","1997","Terajoules","1",""
"Botswana","Animal waste - Total energy supply","1996","Terajoules","1",""
"Botswana","Animal waste - Total energy supply","1995","Terajoules","1",""
"Botswana","Animal waste - Total energy supply","1994","Terajoules","1",""
"Botswana","Animal waste - Total energy supply","1993","Terajoules","1",""
"Botswana","Animal waste - Total energy supply","1992","Terajoules","1",""
"Botswana","Animal waste - Total energy supply","1991","Terajoules","1",""
"Botswana","Animal waste - Total energy supply","1990","Terajoules","1",""
"Botswana","Animal waste - Final consumption","2003","Terajoules","1","1"
"Botswana","Animal waste - Final consumption","2002","Terajoules","1","1"
"Botswana","Animal waste - Final consumption","2001","Terajoules","1","1"
"Botswana","Animal waste - Final consumption","2000","Terajoules","1","1"
"Botswana","Animal waste - Final consumption","1999","Terajoules","1","1"
"Botswana","Animal waste - Final consumption","1998","Terajoules","1","1"
"Botswana","Animal waste - Final consumption","1997","Terajoules","1","1"
"Botswana","Animal waste - Final consumption","1996","Terajoules","1","1"
"Botswana","Animal waste - Final consumption","1995","Terajoules","1","1"
"Botswana","Animal waste - Final consumption","1994","Terajoules","1","1"
"Botswana","Animal waste - Final consumption","1993","Terajoules","1","1"
"Botswana","Animal waste - Final consumption","1992","Terajoules","1","1"
"Botswana","Animal waste - Final consumption","1991","Terajoules","1","1"
"Botswana","Animal waste - Final consumption","1990","Terajoules","1","1"
"El Salvador","Animal waste - Production","2021","Terajoules","24",""
"El Salvador","Animal waste - Production","2020","Terajoules","5",""
"El Salvador","Animal waste - Production","2019","Terajoules","13",""
"El Salvador","Animal waste - Production","2018","Terajoules","12",""
"El Salvador","animal waste - Transformation","2021","Terajoules","24",""
"El Salvador","animal waste - Transformation","2020","Terajoules","5",""
"El Salvador","animal waste - Transformation","2019","Terajoules","13",""
"El Salvador","animal waste - Transformation","2018","Terajoules","12",""
"El Salvador","Animal waste - Transformation in electricity, CHP and heat plants","2021","Terajoules","24",""
