"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Albania","Refinery gas - Production","2021","Metric tons,  thousand","3.2",""
"Albania","Refinery gas - Production","2020","Metric tons,  thousand","2.9",""
"Albania","Refinery gas - Production","2019","Metric tons,  thousand","7.2",""
"Albania","Refinery gas - Production","2018","Metric tons,  thousand","8.5",""
"Albania","Refinery gas - Production","2017","Metric tons,  thousand","19.3",""
"Albania","Refinery gas - Production","2016","Metric tons,  thousand","6","1"
"Albania","Refinery gas - Production","2015","Metric tons,  thousand","12","1"
"Albania","Refinery gas - Production","2014","Metric tons,  thousand","11.58",""
"Albania","Refinery gas - Production","2013","Metric tons,  thousand","0",""
"Albania","Refinery gas - Production","2012","Metric tons,  thousand","4.5",""
"Albania","Refinery gas - Production","2011","Metric tons,  thousand","10",""
"Albania","Refinery gas - Production","2010","Metric tons,  thousand","3.54","1"
"Albania","Refinery gas - Production","2009","Metric tons,  thousand","13.1",""
"Albania","Refinery gas - Production","2008","Metric tons,  thousand","9.03",""
"Albania","Refinery gas - Production","2007","Metric tons,  thousand","14",""
"Albania","Refinery gas - Production","2006","Metric tons,  thousand","14",""
"Albania","Refinery gas - Production","2005","Metric tons,  thousand","11",""
"Albania","Refinery gas - Production","2004","Metric tons,  thousand","8",""
"Albania","Refinery gas - Production","2003","Metric tons,  thousand","8",""
"Albania","Refinery gas - Production","2002","Metric tons,  thousand","9",""
"Albania","Refinery gas - Production","2001","Metric tons,  thousand","8",""
"Albania","Refinery gas - Production","2000","Metric tons,  thousand","9",""
"Albania","Refinery gas - Production","1999","Metric tons,  thousand","9",""
"Albania","Refinery gas - Production","1998","Metric tons,  thousand","30",""
"Albania","Refinery gas - Production","1997","Metric tons,  thousand","30",""
"Albania","Refinery gas - Production","1996","Metric tons,  thousand","40",""
"Albania","Refinery gas - Production","1995","Metric tons,  thousand","49.98",""
"Albania","Refinery gas - Production","1994","Metric tons,  thousand","49.98",""
"Albania","Refinery gas - Production","1993","Metric tons,  thousand","49.98",""
"Albania","Refinery gas - Production","1992","Metric tons,  thousand","49.98",""
"Albania","Refinery gas - Production","1991","Metric tons,  thousand","49.98",""
"Albania","Refinery gas - Production","1990","Metric tons,  thousand","9","1"
"Albania","Refinery gas - Production from refineries","2021","Metric tons,  thousand","3.2",""
"Albania","Refinery gas - Production from refineries","2020","Metric tons,  thousand","2.9",""
"Albania","Refinery gas - Production from refineries","2019","Metric tons,  thousand","7.2",""
"Albania","Refinery gas - Production from refineries","2018","Metric tons,  thousand","8.5",""
"Albania","Refinery gas - Production from refineries","2017","Metric tons,  thousand","19.3",""
"Albania","Refinery gas - Production from refineries","2016","Metric tons,  thousand","6","1"
"Albania","Refinery gas - Production from refineries","2015","Metric tons,  thousand","12","1"
"Albania","Refinery gas - Production from refineries","2014","Metric tons,  thousand","11.58",""
"Albania","Refinery gas - Production from refineries","2013","Metric tons,  thousand","0",""
"Albania","Refinery gas - Production from refineries","2012","Metric tons,  thousand","4.5",""
"Albania","Refinery gas - Production from refineries","2011","Metric tons,  thousand","10",""
"Albania","Refinery gas - Production from refineries","2010","Metric tons,  thousand","3.54","1"
"Albania","Refinery gas - Production from refineries","2009","Metric tons,  thousand","13.1",""
"Albania","Refinery gas - Production from refineries","2008","Metric tons,  thousand","9.03",""
"Albania","Refinery gas - Production from refineries","2007","Metric tons,  thousand","14",""
"Albania","Refinery gas - Production from refineries","2006","Metric tons,  thousand","14",""
"Albania","Refinery gas - Production from refineries","2005","Metric tons,  thousand","11",""
"Albania","Refinery gas - Production from refineries","2004","Metric tons,  thousand","8",""
"Albania","Refinery gas - Production from refineries","2003","Metric tons,  thousand","8",""
"Albania","Refinery gas - Production from refineries","2002","Metric tons,  thousand","9",""
"Albania","Refinery gas - Production from refineries","2001","Metric tons,  thousand","8",""
"Albania","Refinery gas - Production from refineries","2000","Metric tons,  thousand","9",""
"Albania","Refinery gas - Production from refineries","1999","Metric tons,  thousand","9",""
"Albania","Refinery gas - Production from refineries","1998","Metric tons,  thousand","30",""
"Albania","Refinery gas - Production from refineries","1997","Metric tons,  thousand","30",""
"Albania","Refinery gas - Production from refineries","1996","Metric tons,  thousand","40",""
"Albania","Refinery gas - Production from refineries","1995","Metric tons,  thousand","49.98",""
"Albania","Refinery gas - Production from refineries","1994","Metric tons,  thousand","49.98",""
"Albania","Refinery gas - Production from refineries","1993","Metric tons,  thousand","49.98",""
"Albania","Refinery gas - Production from refineries","1992","Metric tons,  thousand","49.98",""
"Albania","Refinery gas - Production from refineries","1991","Metric tons,  thousand","49.98",""
"Albania","Refinery gas - Production from refineries","1990","Metric tons,  thousand","9","1"
"Albania","Refinery gas - Transformation","2020","Metric tons,  thousand","2.9",""
"Albania","Refinery gas - Transformation","2019","Metric tons,  thousand","7.2",""
"Albania","Refinery gas - Transformation","2018","Metric tons,  thousand","8.5",""
"Albania","Refinery gas - Transformation","2017","Metric tons,  thousand","19.3",""
"Albania","Refinery gas - Transformation","2016","Metric tons,  thousand","6","1"
"Albania","Refinery gas - Transformation","2015","Metric tons,  thousand","12","1"
"Albania","Refinery gas - Transformation","2014","Metric tons,  thousand","11.58",""
"Albania","Refinery gas - Transformation","2013","Metric tons,  thousand","0",""
"Albania","Refinery gas - Transformation","2012","Metric tons,  thousand","4.5",""
"Albania","Refinery gas - Transformation","2011","Metric tons,  thousand","10",""
"Albania","Refinery gas - Transformation","2010","Metric tons,  thousand","3.54",""
"Albania","Refinery gas - Transformation","2009","Metric tons,  thousand","13.1",""
"Albania","Refinery gas - Transformation","2008","Metric tons,  thousand","9.03",""
"Albania","Refinery gas - Transformation","2007","Metric tons,  thousand","14",""
"Albania","Refinery gas - Transformation","2006","Metric tons,  thousand","14",""
"Albania","Refinery gas - Transformation","2005","Metric tons,  thousand","11",""
"Albania","Refinery gas - Transformation","2004","Metric tons,  thousand","8",""
"Albania","Refinery gas - Transformation","2003","Metric tons,  thousand","8",""
"Albania","Refinery gas - Transformation","2002","Metric tons,  thousand","9",""
"Albania","Refinery gas - Transformation","2001","Metric tons,  thousand","8",""
"Albania","Refinery gas - Transformation","2000","Metric tons,  thousand","9",""
"Albania","Refinery gas - Transformation","1999","Metric tons,  thousand","9",""
"Albania","Refinery gas - Transformation","1998","Metric tons,  thousand","30",""
"Albania","Refinery gas - Transformation","1997","Metric tons,  thousand","30",""
"Albania","Refinery gas - Transformation","1996","Metric tons,  thousand","40",""
"Albania","Refinery gas - Transformation","1995","Metric tons,  thousand","49.98",""
"Albania","Refinery gas - Transformation","1994","Metric tons,  thousand","49.98",""
"Albania","Refinery gas - Transformation","1993","Metric tons,  thousand","49.98",""
"Albania","Refinery gas - Transformation","1992","Metric tons,  thousand","49.98",""
"Albania","Refinery gas - Transformation","1991","Metric tons,  thousand","49.98",""
"Albania","Refinery gas - Transformation","1990","Metric tons,  thousand","9","1"
"Albania","Refinery gas - Transformation in electricity, CHP and heat plants","2020","Metric tons,  thousand","2.9",""
"Albania","Refinery gas - Transformation in electricity, CHP and heat plants","2019","Metric tons,  thousand","7.2",""
"Albania","Refinery gas - Transformation in electricity, CHP and heat plants","2018","Metric tons,  thousand","8.5",""
"Albania","Refinery gas - Transformation in electricity, CHP and heat plants","2017","Metric tons,  thousand","19.3",""
"Albania","Refinery gas - Transformation in electricity, CHP and heat plants","2016","Metric tons,  thousand","6","1"
"Albania","Refinery gas - Transformation in electricity, CHP and heat plants","2015","Metric tons,  thousand","12","1"
"Albania","Refinery gas - Transformation in electricity, CHP and heat plants","2014","Metric tons,  thousand","11.58",""
"Albania","Refinery gas - Transformation in electricity, CHP and heat plants","2013","Metric tons,  thousand","0","1"
"Albania","Refinery gas - Transformation in electricity, CHP and heat plants","2012","Metric tons,  thousand","4.5",""
"Albania","Refinery gas - Transformation in electricity, CHP and heat plants","2011","Metric tons,  thousand","10",""
"Albania","Refinery gas - Transformation in electricity, CHP and heat plants","2010","Metric tons,  thousand","3.54",""
"Albania","Refinery gas - Transformation in electricity, CHP and heat plants","2009","Metric tons,  thousand","13.1",""
"Albania","Refinery gas - Transformation in electricity, CHP and heat plants","2008","Metric tons,  thousand","9.03",""
"Albania","Refinery gas - Transformation in electricity, CHP and heat plants","2007","Metric tons,  thousand","14",""
"Albania","Refinery gas - Transformation in electricity, CHP and heat plants","2006","Metric tons,  thousand","14",""
"Albania","Refinery gas - Transformation in electricity, CHP and heat plants","2005","Metric tons,  thousand","11",""
"Albania","Refinery gas - Transformation in electricity, CHP and heat plants","2004","Metric tons,  thousand","8",""
"Albania","Refinery gas - Transformation in electricity, CHP and heat plants","2003","Metric tons,  thousand","8",""
"Albania","Refinery gas - Transformation in electricity, CHP and heat plants","2002","Metric tons,  thousand","9",""
"Albania","Refinery gas - Transformation in electricity, CHP and heat plants","2001","Metric tons,  thousand","8",""
"Albania","Refinery gas - Transformation in electricity, CHP and heat plants","2000","Metric tons,  thousand","9",""
"Albania","Refinery gas - Transformation in electricity, CHP and heat plants","1999","Metric tons,  thousand","9",""
"Albania","Refinery gas - Transformation in electricity, CHP and heat plants","1998","Metric tons,  thousand","30",""
"Albania","Refinery gas - Transformation in electricity, CHP and heat plants","1997","Metric tons,  thousand","30",""
"Albania","Refinery gas - Transformation in electricity, CHP and heat plants","1996","Metric tons,  thousand","40",""
"Albania","Refinery gas - Transformation in electricity, CHP and heat plants","1995","Metric tons,  thousand","49.98",""
"Albania","Refinery gas - Transformation in electricity, CHP and heat plants","1994","Metric tons,  thousand","49.98",""
"Albania","Refinery gas - Transformation in electricity, CHP and heat plants","1993","Metric tons,  thousand","49.98",""
"Albania","Refinery gas - Transformation in electricity, CHP and heat plants","1992","Metric tons,  thousand","49.98",""
"Albania","Refinery gas - Transformation in electricity, CHP and heat plants","1991","Metric tons,  thousand","49.98",""
"Albania","Refinery gas - Transformation in electricity, CHP and heat plants","1990","Metric tons,  thousand","9","1"
"Albania","Refinery Gas - Transformation in heat plants - main activity producers","2020","Metric tons,  thousand","2.9",""
"Albania","Refinery Gas - Transformation in heat plants - main activity producers","2019","Metric tons,  thousand","7.2",""
