"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Argentina","Of which: biogasoline - Consumption by road","2020","Metric tons,  thousand","1117.692",""
"Argentina","Of which: biogasoline - Consumption by road","2019","Metric tons,  thousand","842",""
"Argentina","Of which: biogasoline - Consumption by road","2018","Metric tons,  thousand","842",""
"Argentina","Of which: biogasoline - Consumption by road","2017","Metric tons,  thousand","852",""
"Argentina","Of which: biogasoline - Consumption by road","2016","Metric tons,  thousand","721",""
"Argentina","Of which: biogasoline - Consumption by road","2015","Metric tons,  thousand","636",""
"Argentina","Of which: biogasoline - Consumption by road","2014","Metric tons,  thousand","525",""
"Argentina","Of which: biogasoline - Consumption by road","2013","Metric tons,  thousand","376",""
"Argentina","Of which: biogasoline - Consumption by road","2012","Metric tons,  thousand","198",""
"Argentina","Of which: biogasoline - Consumption by road","2011","Metric tons,  thousand","138",""
"Argentina","Of which: biogasoline - Consumption by road","2010","Metric tons,  thousand","98",""
"Argentina","Of which: biogasoline - Total energy supply","2021","Metric tons,  thousand","511",""
"Argentina","Of which: biogasoline - Total energy supply","2020","Metric tons,  thousand","1128.284",""
"Argentina","Of which: biogasoline - Total energy supply","2019","Metric tons,  thousand","850",""
"Argentina","Of which: biogasoline - Total energy supply","2018","Metric tons,  thousand","882",""
"Argentina","Of which: biogasoline - Total energy supply","2017","Metric tons,  thousand","875",""
"Argentina","Of which: biogasoline - Total energy supply","2016","Metric tons,  thousand","704",""
"Argentina","Of which: biogasoline - Total energy supply","2015","Metric tons,  thousand","645",""
"Argentina","Of which: biogasoline - Total energy supply","2014","Metric tons,  thousand","531",""
"Argentina","Of which: biogasoline - Total energy supply","2013","Metric tons,  thousand","376",""
"Argentina","Of which: biogasoline - Total energy supply","2012","Metric tons,  thousand","198",""
"Argentina","Of which: biogasoline - Total energy supply","2011","Metric tons,  thousand","138",""
"Argentina","Of which: biogasoline - Total energy supply","2010","Metric tons,  thousand","98",""
"Argentina","Of which: biogasoline - Final consumption","2021","Metric tons,  thousand","506",""
"Argentina","Of which: biogasoline - Final consumption","2020","Metric tons,  thousand","1117.692",""
"Argentina","Of which: biogasoline - Final consumption","2019","Metric tons,  thousand","842",""
"Argentina","Of which: biogasoline - Final consumption","2018","Metric tons,  thousand","842",""
"Argentina","Of which: biogasoline - Final consumption","2017","Metric tons,  thousand","852",""
"Argentina","Of which: biogasoline - Final consumption","2016","Metric tons,  thousand","721",""
"Argentina","Of which: biogasoline - Final consumption","2015","Metric tons,  thousand","636",""
"Argentina","Of which: biogasoline - Final consumption","2014","Metric tons,  thousand","525",""
"Argentina","Of which: biogasoline - Final consumption","2013","Metric tons,  thousand","376",""
"Argentina","Of which: biogasoline - Final consumption","2012","Metric tons,  thousand","198",""
"Argentina","Of which: biogasoline - Final consumption","2011","Metric tons,  thousand","138",""
"Argentina","Of which: biogasoline - Final consumption","2010","Metric tons,  thousand","98",""
"Australia","Of which: biogasoline - Receipts from other sources","2021","Metric tons,  thousand","134.698",""
"Australia","Of which: biogasoline - Receipts from other sources","2020","Metric tons,  thousand","162",""
"Australia","Of which: biogasoline - Receipts from other sources","2019","Metric tons,  thousand","199",""
"Australia","Of which: biogasoline - Receipts from other sources","2018","Metric tons,  thousand","186",""
"Australia","Of which: biogasoline - Receipts from other sources","2017","Metric tons,  thousand","150",""
"Australia","Of which: biogasoline - Receipts from other sources","2016","Metric tons,  thousand","178",""
"Australia","Of which: biogasoline - Receipts from other sources","2015","Metric tons,  thousand","195",""
"Australia","Of which: biogasoline - Receipts from other sources","2014","Metric tons,  thousand","217.398",""
"Australia","Of which: biogasoline - Receipts from other sources","2013","Metric tons,  thousand","242.264",""
"Australia","Of which: biogasoline - Receipts from other sources","2012","Metric tons,  thousand","221.78",""
"Australia","Of which: biogasoline - Receipts from other sources","2011","Metric tons,  thousand","231.017",""
"Australia","Of which: biogasoline - Receipts from other sources","2010","Metric tons,  thousand","178",""
"Australia","Of which: biogasoline - Receipts from other sources","2009","Metric tons,  thousand","258",""
"Australia","Of which: biogasoline - Receipts from other sources","2008","Metric tons,  thousand","188",""
"Australia","Of which: biogasoline - Receipts from other sources","2007","Metric tons,  thousand","106",""
"Australia","Of which: biogasoline - Receipts from other sources","2006","Metric tons,  thousand","51",""
"Australia","Of which: biogasoline - Receipts from other sources","2005","Metric tons,  thousand","29",""
"Australia","Of which: biogasoline - Receipts from other sources","2004","Metric tons,  thousand","36",""
"Australia","Of which: biogasoline - Receipts from other sources","2003","Metric tons,  thousand","72",""
"Australia","Of which: biogasoline - Final energy consumption","2020","Metric tons,  thousand","162",""
"Australia","Of which: biogasoline - Final energy consumption","2019","Metric tons,  thousand","199",""
"Australia","Of which: biogasoline - Final energy consumption","2018","Metric tons,  thousand","186",""
"Australia","Of which: biogasoline - Final energy consumption","2017","Metric tons,  thousand","150",""
"Australia","Of which: biogasoline - Final energy consumption","2016","Metric tons,  thousand","178",""
"Australia","Of which: biogasoline - Final energy consumption","2015","Metric tons,  thousand","195",""
"Australia","Of which: biogasoline - Final energy consumption","2014","Metric tons,  thousand","217.398",""
"Australia","Of which: biogasoline - Final energy consumption","2013","Metric tons,  thousand","242.264",""
"Australia","Of which: biogasoline - Final energy consumption","2012","Metric tons,  thousand","221.78",""
"Australia","Of which: biogasoline - Final energy consumption","2011","Metric tons,  thousand","231.017",""
"Australia","Of which: biogasoline - Final energy consumption","2010","Metric tons,  thousand","178",""
"Australia","Of which: biogasoline - Final energy consumption","2009","Metric tons,  thousand","258",""
"Australia","Of which: biogasoline - Final energy consumption","2008","Metric tons,  thousand","188",""
"Australia","Of which: biogasoline - Final energy consumption","2007","Metric tons,  thousand","106",""
"Australia","Of which: biogasoline - Final energy consumption","2006","Metric tons,  thousand","51",""
"Australia","Of which: biogasoline - Final energy consumption","2005","Metric tons,  thousand","29",""
"Australia","Of which: biogasoline - Final energy consumption","2004","Metric tons,  thousand","36",""
"Australia","Of which: biogasoline - Final energy consumption","2003","Metric tons,  thousand","72",""
"Australia","Of which: biogasoline - Consumption in transport","2020","Metric tons,  thousand","162",""
"Australia","Of which: biogasoline - Consumption in transport","2019","Metric tons,  thousand","199",""
"Australia","Of which: biogasoline - Consumption in transport","2018","Metric tons,  thousand","186",""
"Australia","Of which: biogasoline - Consumption in transport","2017","Metric tons,  thousand","150",""
"Australia","Of which: biogasoline - Consumption in transport","2016","Metric tons,  thousand","178",""
"Australia","Of which: biogasoline - Consumption in transport","2015","Metric tons,  thousand","195",""
"Australia","Of which: biogasoline - Consumption in transport","2014","Metric tons,  thousand","217.398",""
"Australia","Of which: biogasoline - Consumption in transport","2013","Metric tons,  thousand","242.264",""
"Australia","Of which: biogasoline - Consumption in transport","2012","Metric tons,  thousand","221.78",""
"Australia","Of which: biogasoline - Consumption in transport","2011","Metric tons,  thousand","231.017",""
"Australia","Of which: biogasoline - Consumption in transport","2010","Metric tons,  thousand","178",""
"Australia","Of which: biogasoline - Consumption in transport","2009","Metric tons,  thousand","258",""
"Australia","Of which: biogasoline - Consumption in transport","2008","Metric tons,  thousand","188",""
"Australia","Of which: biogasoline - Consumption in transport","2007","Metric tons,  thousand","106",""
"Australia","Of which: biogasoline - Consumption in transport","2006","Metric tons,  thousand","51",""
"Australia","Of which: biogasoline - Consumption in transport","2005","Metric tons,  thousand","29",""
"Australia","Of which: biogasoline - Consumption in transport","2004","Metric tons,  thousand","36",""
"Australia","Of which: biogasoline - Consumption in transport","2003","Metric tons,  thousand","72",""
"Australia","Of which: biogasoline - Consumption by road","2020","Metric tons,  thousand","162",""
"Australia","Of which: biogasoline - Consumption by road","2019","Metric tons,  thousand","199",""
"Australia","Of which: biogasoline - Consumption by road","2018","Metric tons,  thousand","186",""
"Australia","Of which: biogasoline - Consumption by road","2017","Metric tons,  thousand","150",""
"Australia","Of which: biogasoline - Consumption by road","2016","Metric tons,  thousand","178",""
"Australia","Of which: biogasoline - Consumption by road","2015","Metric tons,  thousand","195",""
"Australia","Of which: biogasoline - Consumption by road","2014","Metric tons,  thousand","217.398",""
"Australia","Of which: biogasoline - Consumption by road","2013","Metric tons,  thousand","242.264",""
"Australia","Of which: biogasoline - Consumption by road","2012","Metric tons,  thousand","221.78",""
"Australia","Of which: biogasoline - Consumption by road","2011","Metric tons,  thousand","231.017",""
"Australia","Of which: biogasoline - Consumption by road","2010","Metric tons,  thousand","178",""
"Australia","Of which: biogasoline - Consumption by road","2009","Metric tons,  thousand","258",""
"Australia","Of which: biogasoline - Consumption by road","2008","Metric tons,  thousand","188",""
"Australia","Of which: biogasoline - Consumption by road","2007","Metric tons,  thousand","106",""
"Australia","Of which: biogasoline - Consumption by road","2006","Metric tons,  thousand","51",""
"Australia","Of which: biogasoline - Consumption by road","2005","Metric tons,  thousand","29",""
"Australia","Of which: biogasoline - Consumption by road","2004","Metric tons,  thousand","36",""
"Australia","Of which: biogasoline - Consumption by road","2003","Metric tons,  thousand","72",""
"Australia","Of which: biogasoline - Total energy supply","2021","Metric tons,  thousand","134.698",""
"Australia","Of which: biogasoline - Total energy supply","2020","Metric tons,  thousand","162",""
"Australia","Of which: biogasoline - Total energy supply","2019","Metric tons,  thousand","199",""
"Australia","Of which: biogasoline - Total energy supply","2018","Metric tons,  thousand","186",""
"Australia","Of which: biogasoline - Total energy supply","2017","Metric tons,  thousand","150",""
"Australia","Of which: biogasoline - Total energy supply","2016","Metric tons,  thousand","178",""
"Australia","Of which: biogasoline - Total energy supply","2015","Metric tons,  thousand","195",""
"Australia","Of which: biogasoline - Total energy supply","2014","Metric tons,  thousand","217.398",""
"Australia","Of which: biogasoline - Total energy supply","2013","Metric tons,  thousand","242.264",""
"Australia","Of which: biogasoline - Total energy supply","2012","Metric tons,  thousand","221.78",""
"Australia","Of which: biogasoline - Total energy supply","2011","Metric tons,  thousand","231.017",""
"Australia","Of which: biogasoline - Total energy supply","2010","Metric tons,  thousand","178",""
"Australia","Of which: biogasoline - Total energy supply","2009","Metric tons,  thousand","258",""
"Australia","Of which: biogasoline - Total energy supply","2008","Metric tons,  thousand","188",""
"Australia","Of which: biogasoline - Total energy supply","2007","Metric tons,  thousand","106",""
"Australia","Of which: biogasoline - Total energy supply","2006","Metric tons,  thousand","51",""
"Australia","Of which: biogasoline - Total energy supply","2005","Metric tons,  thousand","29",""
"Australia","Of which: biogasoline - Total energy supply","2004","Metric tons,  thousand","36",""
"Australia","Of which: biogasoline - Total energy supply","2003","Metric tons,  thousand","72",""
"Australia","Of which: biogasoline - Final consumption","2020","Metric tons,  thousand","162",""
"Australia","Of which: biogasoline - Final consumption","2019","Metric tons,  thousand","199",""
"Australia","Of which: biogasoline - Final consumption","2018","Metric tons,  thousand","186",""
"Australia","Of which: biogasoline - Final consumption","2017","Metric tons,  thousand","150",""
"Australia","Of which: biogasoline - Final consumption","2016","Metric tons,  thousand","178",""
"Australia","Of which: biogasoline - Final consumption","2015","Metric tons,  thousand","195",""
"Australia","Of which: biogasoline - Final consumption","2014","Metric tons,  thousand","217.398",""
"Australia","Of which: biogasoline - Final consumption","2013","Metric tons,  thousand","242.264",""
"Australia","Of which: biogasoline - Final consumption","2012","Metric tons,  thousand","221.78",""
"Australia","Of which: biogasoline - Final consumption","2011","Metric tons,  thousand","231.017",""
"Australia","Of which: biogasoline - Final consumption","2010","Metric tons,  thousand","178",""
"Australia","Of which: biogasoline - Final consumption","2009","Metric tons,  thousand","258",""
"Australia","Of which: biogasoline - Final consumption","2008","Metric tons,  thousand","188",""
"Australia","Of which: biogasoline - Final consumption","2007","Metric tons,  thousand","106",""
"Australia","Of which: biogasoline - Final consumption","2006","Metric tons,  thousand","51",""
"Australia","Of which: biogasoline - Final consumption","2005","Metric tons,  thousand","29",""
"Australia","Of which: biogasoline - Final consumption","2004","Metric tons,  thousand","36",""
"Australia","Of which: biogasoline - Final consumption","2003","Metric tons,  thousand","72",""
"Austria","Of which: biogasoline - Receipts from other sources","2021","Metric tons,  thousand","103.53",""
"Austria","Of which: biogasoline - Receipts from other sources","2020","Metric tons,  thousand","90.206",""
"Austria","Of which: biogasoline - Receipts from other sources","2019","Metric tons,  thousand","103.723",""
"Austria","Of which: biogasoline - Receipts from other sources","2018","Metric tons,  thousand","101.475",""
"Austria","Of which: biogasoline - Receipts from other sources","2017","Metric tons,  thousand","89.073",""
"Austria","Of which: biogasoline - Receipts from other sources","2016","Metric tons,  thousand","88",""
"Austria","Of which: biogasoline - Receipts from other sources","2015","Metric tons,  thousand","91",""
"Austria","Of which: biogasoline - Receipts from other sources","2014","Metric tons,  thousand","93",""
"Austria","Of which: biogasoline - Receipts from other sources","2013","Metric tons,  thousand","82",""
"Austria","Of which: biogasoline - Receipts from other sources","2012","Metric tons,  thousand","82",""
"Austria","Of which: biogasoline - Receipts from other sources","2011","Metric tons,  thousand","83",""
"Austria","Of which: biogasoline - Receipts from other sources","2010","Metric tons,  thousand","83",""
"Austria","Of which: biogasoline - Receipts from other sources","2009","Metric tons,  thousand","87",""
"Austria","Of which: biogasoline - Receipts from other sources","2008","Metric tons,  thousand","89",""
"Austria","Of which: biogasoline - Receipts from other sources","2007","Metric tons,  thousand","34",""
"Austria","Of which: biogasoline - Receipts from other sources","2006","Metric tons,  thousand","12",""
"Austria","Of which: biogasoline - Imports","2021","Metric tons,  thousand","27.381",""
"Austria","Of which: biogasoline - Imports","2020","Metric tons,  thousand","38.632",""
"Austria","Of which: biogasoline - Imports","2019","Metric tons,  thousand","34.29",""
"Austria","Of which: biogasoline - Imports","2018","Metric tons,  thousand","37.301",""
"Austria","Of which: biogasoline - Imports","2017","Metric tons,  thousand","39.961",""
"Austria","Of which: biogasoline - Imports","2016","Metric tons,  thousand","44",""
"Austria","Of which: biogasoline - Imports","2015","Metric tons,  thousand","46",""
"Austria","Of which: biogasoline - Imports","2014","Metric tons,  thousand","41",""
"Austria","Of which: biogasoline - Imports","2013","Metric tons,  thousand","44",""
"Austria","Of which: biogasoline - Imports","2012","Metric tons,  thousand","61",""
"Austria","Of which: biogasoline - Imports","2011","Metric tons,  thousand","60",""
"Austria","Of which: biogasoline - Imports","2010","Metric tons,  thousand","60",""
"Austria","Of which: biogasoline - Imports","2009","Metric tons,  thousand","53",""
"Austria","Of which: biogasoline - Imports","2008","Metric tons,  thousand","41",""
"Austria","Of which: biogasoline - Imports","2007","Metric tons,  thousand","8",""
"Austria","Of which: biogasoline - Exports","2021","Metric tons,  thousand","61.015",""
"Austria","Of which: biogasoline - Exports","2020","Metric tons,  thousand","49.196",""
"Austria","Of which: biogasoline - Exports","2019","Metric tons,  thousand","48.909",""
"Austria","Of which: biogasoline - Exports","2018","Metric tons,  thousand","52.952",""
"Austria","Of which: biogasoline - Exports","2017","Metric tons,  thousand","43.179",""
"Austria","Of which: biogasoline - Exports","2016","Metric tons,  thousand","44",""
"Austria","Of which: biogasoline - Exports","2015","Metric tons,  thousand","49",""
"Austria","Of which: biogasoline - Exports","2014","Metric tons,  thousand","44",""
"Austria","Of which: biogasoline - Exports","2013","Metric tons,  thousand","41",""
"Austria","Of which: biogasoline - Exports","2012","Metric tons,  thousand","39",""
"Austria","Of which: biogasoline - Exports","2011","Metric tons,  thousand","37",""
"Austria","Of which: biogasoline - Exports","2010","Metric tons,  thousand","39",""
"Austria","Of which: biogasoline - Exports","2009","Metric tons,  thousand","38",""
"Austria","Of which: biogasoline - Exports","2008","Metric tons,  thousand","44",""
"Austria","Of which: biogasoline - Exports","2007","Metric tons,  thousand","11",""
"Austria","Of which: biogasoline - Stock changes","2021","Metric tons,  thousand","-2.122",""
"Austria","Of which: biogasoline - Stock changes","2020","Metric tons,  thousand","-4.577",""
"Austria","Of which: biogasoline - Stock changes","2019","Metric tons,  thousand","2.793",""
"Austria","Of which: biogasoline - Stock changes","2018","Metric tons,  thousand","-2.382",""
"Austria","Of which: biogasoline - Stock changes","2017","Metric tons,  thousand","0.629",""
"Austria","Of which: biogasoline - Stock changes","2016","Metric tons,  thousand","2",""
"Austria","Of which: biogasoline - Stock changes","2015","Metric tons,  thousand","-1",""
"Austria","Of which: biogasoline - Stock changes","2014","Metric tons,  thousand","3",""
"Austria","Of which: biogasoline - Stock changes","2013","Metric tons,  thousand","-5",""
"Austria","Of which: biogasoline - Stock changes","2012","Metric tons,  thousand","-1",""
"Austria","Of which: biogasoline - Stock changes","2011","Metric tons,  thousand","2",""
"Austria","Of which: biogasoline - Stock changes","2010","Metric tons,  thousand","-3",""
"Austria","Of which: biogasoline - Stock changes","2009","Metric tons,  thousand","3",""
"Austria","Of which: biogasoline - Stock changes","2008","Metric tons,  thousand","1",""
"Austria","Of which: biogasoline - Stock changes","2007","Metric tons,  thousand","11",""
"Austria","Of which: biogasoline - Stock changes","2006","Metric tons,  thousand","12",""
"Austria","Of which: biogasoline - Final energy consumption","2020","Metric tons,  thousand","84.219",""
"Austria","Of which: biogasoline - Final energy consumption","2019","Metric tons,  thousand","86.311",""
"Austria","Of which: biogasoline - Final energy consumption","2018","Metric tons,  thousand","88.206",""
"Austria","Of which: biogasoline - Final energy consumption","2017","Metric tons,  thousand","85.226",""
"Austria","Of which: biogasoline - Final energy consumption","2016","Metric tons,  thousand","87",""
"Austria","Of which: biogasoline - Final energy consumption","2015","Metric tons,  thousand","90",""
"Austria","Of which: biogasoline - Final energy consumption","2014","Metric tons,  thousand","88",""
"Austria","Of which: biogasoline - Final energy consumption","2013","Metric tons,  thousand","89",""
"Austria","Of which: biogasoline - Final energy consumption","2012","Metric tons,  thousand","106",""
"Austria","Of which: biogasoline - Final energy consumption","2011","Metric tons,  thousand","103",""
"Austria","Of which: biogasoline - Final energy consumption","2010","Metric tons,  thousand","106",""
"Austria","Of which: biogasoline - Final energy consumption","2009","Metric tons,  thousand","100",""
"Austria","Of which: biogasoline - Final energy consumption","2008","Metric tons,  thousand","85",""
"Austria","Of which: biogasoline - Final energy consumption","2007","Metric tons,  thousand","20",""
"Austria","Of which: biogasoline - Consumption in transport","2020","Metric tons,  thousand","84.219",""
"Austria","Of which: biogasoline - Consumption in transport","2019","Metric tons,  thousand","86.311",""
"Austria","Of which: biogasoline - Consumption in transport","2018","Metric tons,  thousand","88.206",""
"Austria","Of which: biogasoline - Consumption in transport","2017","Metric tons,  thousand","85.226",""
"Austria","Of which: biogasoline - Consumption in transport","2016","Metric tons,  thousand","87",""
"Austria","Of which: biogasoline - Consumption in transport","2015","Metric tons,  thousand","90",""
"Austria","Of which: biogasoline - Consumption in transport","2014","Metric tons,  thousand","88",""
"Austria","Of which: biogasoline - Consumption in transport","2013","Metric tons,  thousand","89",""
"Austria","Of which: biogasoline - Consumption in transport","2012","Metric tons,  thousand","106",""
"Austria","Of which: biogasoline - Consumption in transport","2011","Metric tons,  thousand","103",""
"Austria","Of which: biogasoline - Consumption in transport","2010","Metric tons,  thousand","106",""
"Austria","Of which: biogasoline - Consumption in transport","2009","Metric tons,  thousand","100",""
"Austria","Of which: biogasoline - Consumption in transport","2008","Metric tons,  thousand","85",""
"Austria","Of which: biogasoline - Consumption in transport","2007","Metric tons,  thousand","20",""
"Austria","Of which: biogasoline - Consumption by road","2020","Metric tons,  thousand","84.219",""
"Austria","Of which: biogasoline - Consumption by road","2019","Metric tons,  thousand","86.311",""
"Austria","Of which: biogasoline - Consumption by road","2018","Metric tons,  thousand","88.206",""
"Austria","Of which: biogasoline - Consumption by road","2017","Metric tons,  thousand","85.226",""
"Austria","Of which: biogasoline - Consumption by road","2016","Metric tons,  thousand","87",""
"Austria","Of which: biogasoline - Consumption by road","2015","Metric tons,  thousand","90",""
"Austria","Of which: biogasoline - Consumption by road","2014","Metric tons,  thousand","88",""
"Austria","Of which: biogasoline - Consumption by road","2013","Metric tons,  thousand","89",""
"Austria","Of which: biogasoline - Consumption by road","2012","Metric tons,  thousand","106",""
"Austria","Of which: biogasoline - Consumption by road","2011","Metric tons,  thousand","103",""
"Austria","Of which: biogasoline - Consumption by road","2010","Metric tons,  thousand","106",""
"Austria","Of which: biogasoline - Consumption by road","2009","Metric tons,  thousand","100",""
"Austria","Of which: biogasoline - Consumption by road","2008","Metric tons,  thousand","85",""
"Austria","Of which: biogasoline - Consumption by road","2007","Metric tons,  thousand","20",""
"Austria","Of which: biogasoline - Total energy supply","2021","Metric tons,  thousand","72.018",""
"Austria","Of which: biogasoline - Total energy supply","2020","Metric tons,  thousand","84.219",""
"Austria","Of which: biogasoline - Total energy supply","2019","Metric tons,  thousand","86.311",""
"Austria","Of which: biogasoline - Total energy supply","2018","Metric tons,  thousand","88.206",""
"Austria","Of which: biogasoline - Total energy supply","2017","Metric tons,  thousand","85.226",""
"Austria","Of which: biogasoline - Total energy supply","2016","Metric tons,  thousand","86",""
"Austria","Of which: biogasoline - Total energy supply","2015","Metric tons,  thousand","89",""
"Austria","Of which: biogasoline - Total energy supply","2014","Metric tons,  thousand","87",""
"Austria","Of which: biogasoline - Total energy supply","2013","Metric tons,  thousand","90",""
"Austria","Of which: biogasoline - Total energy supply","2012","Metric tons,  thousand","105",""
"Austria","Of which: biogasoline - Total energy supply","2011","Metric tons,  thousand","104",""
"Austria","Of which: biogasoline - Total energy supply","2010","Metric tons,  thousand","107",""
"Austria","Of which: biogasoline - Total energy supply","2009","Metric tons,  thousand","99",""
"Austria","Of which: biogasoline - Total energy supply","2008","Metric tons,  thousand","85",""
"Austria","Of which: biogasoline - Total energy supply","2007","Metric tons,  thousand","20",""
"Austria","Of which: biogasoline - Total energy supply","2006","Metric tons,  thousand","0",""
"Austria","Of which: biogasoline - Final consumption","2020","Metric tons,  thousand","84.219",""
"Austria","Of which: biogasoline - Final consumption","2019","Metric tons,  thousand","86.311",""
"Austria","Of which: biogasoline - Final consumption","2018","Metric tons,  thousand","88.206",""
"Austria","Of which: biogasoline - Final consumption","2017","Metric tons,  thousand","85.226",""
"Austria","Of which: biogasoline - Final consumption","2016","Metric tons,  thousand","87",""
"Austria","Of which: biogasoline - Final consumption","2015","Metric tons,  thousand","90",""
"Austria","Of which: biogasoline - Final consumption","2014","Metric tons,  thousand","88",""
"Austria","Of which: biogasoline - Final consumption","2013","Metric tons,  thousand","89",""
"Austria","Of which: biogasoline - Final consumption","2012","Metric tons,  thousand","106",""
"Austria","Of which: biogasoline - Final consumption","2011","Metric tons,  thousand","103",""
"Austria","Of which: biogasoline - Final consumption","2010","Metric tons,  thousand","106",""
"Austria","Of which: biogasoline - Final consumption","2009","Metric tons,  thousand","100",""
"Austria","Of which: biogasoline - Final consumption","2008","Metric tons,  thousand","85",""
"Austria","Of which: biogasoline - Final consumption","2007","Metric tons,  thousand","20",""
"Belgium","Of which: biogasoline - Receipts from other sources","2021","Metric tons,  thousand","220.3",""
"Belgium","Of which: biogasoline - Receipts from other sources","2020","Metric tons,  thousand","177.355",""
"Belgium","Of which: biogasoline - Receipts from other sources","2019","Metric tons,  thousand","182.484",""
"Belgium","Of which: biogasoline - Receipts from other sources","2018","Metric tons,  thousand","160.24",""
"Belgium","Of which: biogasoline - Receipts from other sources","2017","Metric tons,  thousand","139.787",""
"Belgium","Of which: biogasoline - Receipts from other sources","2016","Metric tons,  thousand","63",""
"Belgium","Of which: biogasoline - Receipts from other sources","2015","Metric tons,  thousand","59",""
"Belgium","Of which: biogasoline - Receipts from other sources","2014","Metric tons,  thousand","57",""
"Belgium","Of which: biogasoline - Receipts from other sources","2013","Metric tons,  thousand","79",""
"Belgium","Of which: biogasoline - Receipts from other sources","2012","Metric tons,  thousand","79",""
"Belgium","Of which: biogasoline - Receipts from other sources","2011","Metric tons,  thousand","82",""
"Belgium","Of which: biogasoline - Receipts from other sources","2010","Metric tons,  thousand","83",""
"Belgium","Of which: biogasoline - Receipts from other sources","2009","Metric tons,  thousand","30",""
"Belgium","Of which: biogasoline - Imports","2011","Metric tons,  thousand","0",""
"Belgium","Of which: biogasoline - Imports","2010","Metric tons,  thousand","7",""
"Belgium","Of which: biogasoline - Imports","2009","Metric tons,  thousand","3",""
"Belgium","Of which: biogasoline - Exports","2011","Metric tons,  thousand","0",""
"Belgium","Of which: biogasoline - Exports","2010","Metric tons,  thousand","0",""
"Belgium","Of which: biogasoline - Exports","2009","Metric tons,  thousand","1",""
"Belgium","Of which: biogasoline - Final energy consumption","2020","Metric tons,  thousand","177.355",""
"Belgium","Of which: biogasoline - Final energy consumption","2019","Metric tons,  thousand","182.484",""
"Belgium","Of which: biogasoline - Final energy consumption","2018","Metric tons,  thousand","160.24",""
"Belgium","Of which: biogasoline - Final energy consumption","2017","Metric tons,  thousand","139.787",""
