"Country or Area","Commodity - Transaction","Year","Unit","Quantity","Quantity Footnotes"
"Australia","Additives and Oxygenates - Total energy supply","2007","Metric tons,  thousand","0",""
"Australia","Additives and Oxygenates - Total energy supply","2006","Metric tons,  thousand","4",""
"Austria","Additives and Oxygenates - Imports","2006","Metric tons,  thousand","2",""
"Austria","Additives and Oxygenates - Imports","2005","Metric tons,  thousand","2",""
"Austria","Additives and Oxygenates - Imports","2004","Metric tons,  thousand","2",""
"Austria","Additives and Oxygenates - Imports","2003","Metric tons,  thousand","2",""
"Austria","Additives and Oxygenates - Imports","2002","Metric tons,  thousand","2",""
"Austria","Additives and Oxygenates - Imports","2001","Metric tons,  thousand","2",""
"Austria","Additives and Oxygenates - Imports","2000","Metric tons,  thousand","2",""
"Austria","Additives and Oxygenates - Imports","1999","Metric tons,  thousand","2",""
"Austria","Additives and Oxygenates - Imports","1998","Metric tons,  thousand","13",""
"Austria","Additives and Oxygenates - Imports","1997","Metric tons,  thousand","24",""
"Austria","Additives and Oxygenates - Imports","1996","Metric tons,  thousand","23",""
"Austria","Additives and Oxygenates - Imports","1995","Metric tons,  thousand","22",""
"Austria","Additives and Oxygenates - Imports","1994","Metric tons,  thousand","36",""
"Austria","Additives and Oxygenates - Imports","1993","Metric tons,  thousand","34",""
"Austria","Additives and Oxygenates - Imports","1992","Metric tons,  thousand","63",""
"Austria","Additives and Oxygenates - Imports","1991","Metric tons,  thousand","61",""
"Austria","Additives and Oxygenates - Imports","1990","Metric tons,  thousand","92",""
"Austria","Additives and Oxygenates - Exports","1996","Metric tons,  thousand","5",""
"Austria","Additives and Oxygenates - Exports","1995","Metric tons,  thousand","17",""
"Austria","Additives and Oxygenates - Stock changes","1998","Metric tons,  thousand","-14",""
"Austria","Additives and Oxygenates - Stock changes","1997","Metric tons,  thousand","5",""
"Austria","Additives and Oxygenates - Stock changes","1996","Metric tons,  thousand","-1",""
"Austria","Additives and Oxygenates - Stock changes","1995","Metric tons,  thousand","-10",""
"Austria","Additives and Oxygenates - Stock changes","1994","Metric tons,  thousand","-8",""
"Austria","Additives and Oxygenates - Stock changes","1993","Metric tons,  thousand","-11",""
"Austria","Additives and Oxygenates - Stock changes","1992","Metric tons,  thousand","27",""
"Austria","Additives and Oxygenates - Stock changes","1990","Metric tons,  thousand","5",""
"Austria","Additives and Oxygenates - Transformation","2006","Metric tons,  thousand","2",""
"Austria","Additives and Oxygenates - Transformation","2005","Metric tons,  thousand","2",""
"Austria","Additives and Oxygenates - Transformation","2004","Metric tons,  thousand","2",""
"Austria","Additives and Oxygenates - Transformation","2003","Metric tons,  thousand","2",""
"Austria","Additives and Oxygenates - Transformation","2002","Metric tons,  thousand","2",""
"Austria","Additives and Oxygenates - Transformation","2001","Metric tons,  thousand","2",""
"Austria","Additives and Oxygenates - Transformation","2000","Metric tons,  thousand","2",""
"Austria","Additives and Oxygenates - Transformation","1999","Metric tons,  thousand","2",""
"Austria","Additives and Oxygenates - Transformation","1998","Metric tons,  thousand","27",""
"Austria","Additives and Oxygenates - Transformation","1997","Metric tons,  thousand","19",""
"Austria","Additives and Oxygenates - Transformation","1996","Metric tons,  thousand","19",""
"Austria","Additives and Oxygenates - Transformation","1995","Metric tons,  thousand","15",""
"Austria","Additives and Oxygenates - Transformation","1994","Metric tons,  thousand","44",""
"Austria","Additives and Oxygenates - Transformation","1993","Metric tons,  thousand","45",""
"Austria","Additives and Oxygenates - Transformation","1992","Metric tons,  thousand","36",""
"Austria","Additives and Oxygenates - Transformation","1991","Metric tons,  thousand","61",""
"Austria","Additives and Oxygenates - Transformation","1990","Metric tons,  thousand","87",""
"Austria","Additives and Oxygenates - Transformation in oil refineries","2006","Metric tons,  thousand","2",""
"Austria","Additives and Oxygenates - Transformation in oil refineries","2005","Metric tons,  thousand","2",""
"Austria","Additives and Oxygenates - Transformation in oil refineries","2004","Metric tons,  thousand","2",""
"Austria","Additives and Oxygenates - Transformation in oil refineries","2003","Metric tons,  thousand","2",""
"Austria","Additives and Oxygenates - Transformation in oil refineries","2002","Metric tons,  thousand","2",""
"Austria","Additives and Oxygenates - Transformation in oil refineries","2001","Metric tons,  thousand","2",""
"Austria","Additives and Oxygenates - Transformation in oil refineries","2000","Metric tons,  thousand","2",""
"Austria","Additives and Oxygenates - Transformation in oil refineries","1999","Metric tons,  thousand","2",""
"Austria","Additives and Oxygenates - Transformation in oil refineries","1998","Metric tons,  thousand","27",""
"Austria","Additives and Oxygenates - Transformation in oil refineries","1997","Metric tons,  thousand","19",""
"Austria","Additives and Oxygenates - Transformation in oil refineries","1996","Metric tons,  thousand","19",""
"Austria","Additives and Oxygenates - Transformation in oil refineries","1995","Metric tons,  thousand","15",""
"Austria","Additives and Oxygenates - Transformation in oil refineries","1994","Metric tons,  thousand","44",""
"Austria","Additives and Oxygenates - Transformation in oil refineries","1993","Metric tons,  thousand","45",""
"Austria","Additives and Oxygenates - Transformation in oil refineries","1992","Metric tons,  thousand","36",""
"Austria","Additives and Oxygenates - Transformation in oil refineries","1991","Metric tons,  thousand","61",""
"Austria","Additives and Oxygenates - Transformation in oil refineries","1990","Metric tons,  thousand","87",""
"Austria","Additives and Oxygenates - Total energy supply","2006","Metric tons,  thousand","2",""
"Austria","Additives and Oxygenates - Total energy supply","2005","Metric tons,  thousand","2",""
"Austria","Additives and Oxygenates - Total energy supply","2004","Metric tons,  thousand","2",""
"Austria","Additives and Oxygenates - Total energy supply","2003","Metric tons,  thousand","2",""
"Austria","Additives and Oxygenates - Total energy supply","2002","Metric tons,  thousand","2",""
"Austria","Additives and Oxygenates - Total energy supply","2001","Metric tons,  thousand","2",""
"Austria","Additives and Oxygenates - Total energy supply","2000","Metric tons,  thousand","2",""
"Austria","Additives and Oxygenates - Total energy supply","1999","Metric tons,  thousand","2",""
"Austria","Additives and Oxygenates - Total energy supply","1998","Metric tons,  thousand","27",""
"Austria","Additives and Oxygenates - Total energy supply","1997","Metric tons,  thousand","19",""
"Austria","Additives and Oxygenates - Total energy supply","1996","Metric tons,  thousand","19",""
"Austria","Additives and Oxygenates - Total energy supply","1995","Metric tons,  thousand","15",""
"Austria","Additives and Oxygenates - Total energy supply","1994","Metric tons,  thousand","44",""
"Austria","Additives and Oxygenates - Total energy supply","1993","Metric tons,  thousand","45",""
"Austria","Additives and Oxygenates - Total energy supply","1992","Metric tons,  thousand","36",""
"Austria","Additives and Oxygenates - Total energy supply","1991","Metric tons,  thousand","61",""
"Austria","Additives and Oxygenates - Total energy supply","1990","Metric tons,  thousand","87",""
"Belarus","Additives and Oxygenates - Receipts from other sources","2020","Metric tons,  thousand","16","1"
"Belarus","Additives and Oxygenates - Receipts from other sources","2019","Metric tons,  thousand","16",""
"Belarus","Additives and Oxygenates - Receipts from other sources","2018","Metric tons,  thousand","14",""
"Belarus","Additives and Oxygenates - Receipts from other sources","2017","Metric tons,  thousand","20",""
"Belarus","Additives and Oxygenates - Receipts from other sources","2016","Metric tons,  thousand","20",""
"Belarus","Additives and Oxygenates - Receipts from other sources","2015","Metric tons,  thousand","22",""
"Belarus","Additives and Oxygenates - Receipts from other sources","2014","Metric tons,  thousand","28",""
"Belarus","Additives and Oxygenates - Receipts from other sources","2013","Metric tons,  thousand","26",""
"Belarus","Additives and Oxygenates - Receipts from other sources","2012","Metric tons,  thousand","33",""
"Belarus","Additives and Oxygenates - Receipts from other sources","2011","Metric tons,  thousand","31",""
"Belarus","Additives and Oxygenates - Receipts from other sources","2010","Metric tons,  thousand","38",""
"Belarus","Additives and Oxygenates - Receipts from other sources","2009","Metric tons,  thousand","23",""
"Belarus","Additives and Oxygenates - Receipts from other sources","2008","Metric tons,  thousand","8",""
"Belarus","Additives and Oxygenates - Transformation","2020","Metric tons,  thousand","16","1"
"Belarus","Additives and Oxygenates - Transformation","2019","Metric tons,  thousand","16",""
"Belarus","Additives and Oxygenates - Transformation","2018","Metric tons,  thousand","14",""
"Belarus","Additives and Oxygenates - Transformation","2017","Metric tons,  thousand","20",""
"Belarus","Additives and Oxygenates - Transformation","2016","Metric tons,  thousand","20",""
"Belarus","Additives and Oxygenates - Transformation","2015","Metric tons,  thousand","22",""
"Belarus","Additives and Oxygenates - Transformation","2014","Metric tons,  thousand","28",""
"Belarus","Additives and Oxygenates - Transformation","2013","Metric tons,  thousand","26",""
"Belarus","Additives and Oxygenates - Transformation","2012","Metric tons,  thousand","33",""
"Belarus","Additives and Oxygenates - Transformation","2011","Metric tons,  thousand","31",""
"Belarus","Additives and Oxygenates - Transformation","2010","Metric tons,  thousand","38",""
"Belarus","Additives and Oxygenates - Transformation","2009","Metric tons,  thousand","23",""
"Belarus","Additives and Oxygenates - Transformation","2008","Metric tons,  thousand","8",""
"Belarus","Additives and Oxygenates - Transformation in oil refineries","2020","Metric tons,  thousand","16","1"
"Belarus","Additives and Oxygenates - Transformation in oil refineries","2019","Metric tons,  thousand","16",""
"Belarus","Additives and Oxygenates - Transformation in oil refineries","2018","Metric tons,  thousand","14",""
"Belarus","Additives and Oxygenates - Transformation in oil refineries","2017","Metric tons,  thousand","20",""
"Belarus","Additives and Oxygenates - Transformation in oil refineries","2016","Metric tons,  thousand","20",""
"Belarus","Additives and Oxygenates - Transformation in oil refineries","2015","Metric tons,  thousand","22",""
"Belarus","Additives and Oxygenates - Transformation in oil refineries","2014","Metric tons,  thousand","28",""
"Belarus","Additives and Oxygenates - Transformation in oil refineries","2013","Metric tons,  thousand","26",""
"Belarus","Additives and Oxygenates - Transformation in oil refineries","2012","Metric tons,  thousand","33",""
"Belarus","Additives and Oxygenates - Transformation in oil refineries","2011","Metric tons,  thousand","31",""
"Belarus","Additives and Oxygenates - Transformation in oil refineries","2010","Metric tons,  thousand","38",""
"Belarus","Additives and Oxygenates - Transformation in oil refineries","2009","Metric tons,  thousand","23",""
"Belarus","Additives and Oxygenates - Transformation in oil refineries","2008","Metric tons,  thousand","8",""
"Belarus","Additives and Oxygenates - Total energy supply","2020","Metric tons,  thousand","16","1"
"Belarus","Additives and Oxygenates - Total energy supply","2019","Metric tons,  thousand","16",""
"Belarus","Additives and Oxygenates - Total energy supply","2018","Metric tons,  thousand","14",""
"Belarus","Additives and Oxygenates - Total energy supply","2017","Metric tons,  thousand","20",""
"Belarus","Additives and Oxygenates - Total energy supply","2016","Metric tons,  thousand","20",""
"Belarus","Additives and Oxygenates - Total energy supply","2015","Metric tons,  thousand","22",""
"Belarus","Additives and Oxygenates - Total energy supply","2014","Metric tons,  thousand","28",""
"Belarus","Additives and Oxygenates - Total energy supply","2013","Metric tons,  thousand","26",""
"Belarus","Additives and Oxygenates - Total energy supply","2012","Metric tons,  thousand","33",""
"Belarus","Additives and Oxygenates - Total energy supply","2011","Metric tons,  thousand","31",""
"Belarus","Additives and Oxygenates - Total energy supply","2010","Metric tons,  thousand","38",""
"Belarus","Additives and Oxygenates - Total energy supply","2009","Metric tons,  thousand","23",""
"Belarus","Additives and Oxygenates - Total energy supply","2008","Metric tons,  thousand","8",""
"Belgium","Additives and Oxygenates - Imports","2015","Metric tons,  thousand","0",""
"Belgium","Additives and Oxygenates - Imports","2014","Metric tons,  thousand","0",""
"Belgium","Additives and Oxygenates - Imports","2013","Metric tons,  thousand","0",""
"Belgium","Additives and Oxygenates - Imports","2012","Metric tons,  thousand","35",""
"Belgium","Additives and Oxygenates - Imports","2011","Metric tons,  thousand","29",""
"Belgium","Additives and Oxygenates - Imports","2010","Metric tons,  thousand","31",""
"Belgium","Additives and Oxygenates - Imports","2009","Metric tons,  thousand","46",""
"Belgium","Additives and Oxygenates - Exports","2015","Metric tons,  thousand","0",""
"Belgium","Additives and Oxygenates - Exports","2014","Metric tons,  thousand","0",""
"Belgium","Additives and Oxygenates - Exports","2013","Metric tons,  thousand","0",""
"Belgium","Additives and Oxygenates - Exports","2012","Metric tons,  thousand","35",""
"Belgium","Additives and Oxygenates - Exports","2011","Metric tons,  thousand","25",""
"Belgium","Additives and Oxygenates - Exports","2010","Metric tons,  thousand","22",""
"Belgium","Additives and Oxygenates - Exports","2009","Metric tons,  thousand","45",""
"Belgium","Additives and Oxygenates - Stock changes","2015","Metric tons,  thousand","0",""
"Belgium","Additives and Oxygenates - Stock changes","2014","Metric tons,  thousand","0",""
"Belgium","Additives and Oxygenates - Stock changes","2013","Metric tons,  thousand","-16",""
"Belgium","Additives and Oxygenates - Stock changes","2012","Metric tons,  thousand","1",""
"Belgium","Additives and Oxygenates - Stock changes","2011","Metric tons,  thousand","-4",""
"Belgium","Additives and Oxygenates - Stock changes","2010","Metric tons,  thousand","5",""
"Belgium","Additives and Oxygenates - Stock changes","2009","Metric tons,  thousand","1",""
"Belgium","Additives and Oxygenates - Total energy supply","2015","Metric tons,  thousand","0",""
"Belgium","Additives and Oxygenates - Total energy supply","2014","Metric tons,  thousand","0",""
"Belgium","Additives and Oxygenates - Total energy supply","2013","Metric tons,  thousand","16",""
"Belgium","Additives and Oxygenates - Total energy supply","2012","Metric tons,  thousand","-1",""
"Belgium","Additives and Oxygenates - Total energy supply","2011","Metric tons,  thousand","8",""
"Belgium","Additives and Oxygenates - Total energy supply","2010","Metric tons,  thousand","4",""
"Belgium","Additives and Oxygenates - Total energy supply","2009","Metric tons,  thousand","0",""
"Bosnia and Herzegovina","Additives and Oxygenates - Imports","2020","Metric tons,  thousand","1.756",""
"Bosnia and Herzegovina","Additives and Oxygenates - Stock changes","2020","Metric tons,  thousand","-0.033",""
"Bosnia and Herzegovina","Additives and Oxygenates - Transformation","2020","Metric tons,  thousand","1.789",""
"Bosnia and Herzegovina","Additives and Oxygenates - Transformation in oil refineries","2020","Metric tons,  thousand","1.789",""
"Bosnia and Herzegovina","Additives and Oxygenates - Total energy supply","2020","Metric tons,  thousand","1.789",""
"Brunei Darussalam","Additives and Oxygenates - Imports","2020","Metric tons,  thousand","11.792",""
"Brunei Darussalam","Additives and Oxygenates - Imports","2019","Metric tons,  thousand","5.965",""
"Brunei Darussalam","Additives and Oxygenates - Imports","2018","Metric tons,  thousand","9",""
"Brunei Darussalam","Additives and Oxygenates - Imports","2017","Metric tons,  thousand","4",""
"Brunei Darussalam","Additives and Oxygenates - Imports","2016","Metric tons,  thousand","5",""
"Brunei Darussalam","Additives and Oxygenates - Imports","2015","Metric tons,  thousand","10",""
"Brunei Darussalam","Additives and Oxygenates - Imports","2014","Metric tons,  thousand","8",""
"Brunei Darussalam","Additives and Oxygenates - Imports","2013","Metric tons,  thousand","10",""
"Brunei Darussalam","Additives and Oxygenates - Imports","2012","Metric tons,  thousand","8",""
"Brunei Darussalam","Additives and Oxygenates - Imports","2011","Metric tons,  thousand","11",""
"Brunei Darussalam","Additives and Oxygenates - Imports","2010","Metric tons,  thousand","14",""
"Brunei Darussalam","Additives and Oxygenates - Stock changes","2020","Metric tons,  thousand","-0.925",""
"Brunei Darussalam","Additives and Oxygenates - Stock changes","2019","Metric tons,  thousand","-0.063",""
"Brunei Darussalam","Additives and Oxygenates - Transformation","2020","Metric tons,  thousand","11.753",""
"Brunei Darussalam","Additives and Oxygenates - Transformation","2019","Metric tons,  thousand","6.018",""
"Brunei Darussalam","Additives and Oxygenates - Transformation","2018","Metric tons,  thousand","10",""
"Brunei Darussalam","Additives and Oxygenates - Transformation","2017","Metric tons,  thousand","6",""
"Brunei Darussalam","Additives and Oxygenates - Transformation","2016","Metric tons,  thousand","7",""
"Brunei Darussalam","Additives and Oxygenates - Transformation","2015","Metric tons,  thousand","10",""
"Brunei Darussalam","Additives and Oxygenates - Transformation","2014","Metric tons,  thousand","8",""
"Brunei Darussalam","Additives and Oxygenates - Transformation","2013","Metric tons,  thousand","11",""
"Brunei Darussalam","Additives and Oxygenates - Transformation","2012","Metric tons,  thousand","9",""
"Brunei Darussalam","Additives and Oxygenates - Transformation","2011","Metric tons,  thousand","11",""
"Brunei Darussalam","Additives and Oxygenates - Transformation","2010","Metric tons,  thousand","14",""
"Brunei Darussalam","Additives and Oxygenates - Transformation in oil refineries","2020","Metric tons,  thousand","11.753",""
"Brunei Darussalam","Additives and Oxygenates - Transformation in oil refineries","2019","Metric tons,  thousand","6.018",""
"Brunei Darussalam","Additives and Oxygenates - Transformation in oil refineries","2018","Metric tons,  thousand","10",""
"Brunei Darussalam","Additives and Oxygenates - Transformation in oil refineries","2017","Metric tons,  thousand","6",""
"Brunei Darussalam","Additives and Oxygenates - Transformation in oil refineries","2016","Metric tons,  thousand","7",""
"Brunei Darussalam","Additives and Oxygenates - Transformation in oil refineries","2015","Metric tons,  thousand","10",""
"Brunei Darussalam","Additives and Oxygenates - Transformation in oil refineries","2014","Metric tons,  thousand","8",""
"Brunei Darussalam","Additives and Oxygenates - Transformation in oil refineries","2013","Metric tons,  thousand","11",""
"Brunei Darussalam","Additives and Oxygenates - Transformation in oil refineries","2012","Metric tons,  thousand","9",""
"Brunei Darussalam","Additives and Oxygenates - Transformation in oil refineries","2011","Metric tons,  thousand","11",""
"Brunei Darussalam","Additives and Oxygenates - Transformation in oil refineries","2010","Metric tons,  thousand","14",""
"Brunei Darussalam","Additives and Oxygenates - Total energy supply","2020","Metric tons,  thousand","12.717",""
"Brunei Darussalam","Additives and Oxygenates - Total energy supply","2019","Metric tons,  thousand","6.028",""
"Brunei Darussalam","Additives and Oxygenates - Total energy supply","2018","Metric tons,  thousand","9",""
"Brunei Darussalam","Additives and Oxygenates - Total energy supply","2017","Metric tons,  thousand","4",""
"Brunei Darussalam","Additives and Oxygenates - Total energy supply","2016","Metric tons,  thousand","5",""
"Brunei Darussalam","Additives and Oxygenates - Total energy supply","2015","Metric tons,  thousand","10",""
"Brunei Darussalam","Additives and Oxygenates - Total energy supply","2014","Metric tons,  thousand","8",""
"Brunei Darussalam","Additives and Oxygenates - Total energy supply","2013","Metric tons,  thousand","10",""
"Brunei Darussalam","Additives and Oxygenates - Total energy supply","2012","Metric tons,  thousand","8",""
"Brunei Darussalam","Additives and Oxygenates - Total energy supply","2011","Metric tons,  thousand","11",""
"Brunei Darussalam","Additives and Oxygenates - Total energy supply","2010","Metric tons,  thousand","14",""
"Bulgaria","Additives and Oxygenates - Receipts from other sources","2021","Metric tons,  thousand","1.686",""
"Bulgaria","Additives and Oxygenates - Receipts from other sources","2020","Metric tons,  thousand","1.643",""
"Bulgaria","Additives and Oxygenates - Receipts from other sources","2019","Metric tons,  thousand","4.311",""
"Bulgaria","Additives and Oxygenates - Receipts from other sources","2018","Metric tons,  thousand","9.494",""
"Bulgaria","Additives and Oxygenates - Imports","2021","Metric tons,  thousand","16.127",""
"Bulgaria","Additives and Oxygenates - Imports","2020","Metric tons,  thousand","18.741",""
"Bulgaria","Additives and Oxygenates - Imports","2019","Metric tons,  thousand","22.898",""
"Bulgaria","Additives and Oxygenates - Imports","2018","Metric tons,  thousand","22.082",""
"Bulgaria","Additives and Oxygenates - Imports","2017","Metric tons,  thousand","32.741",""
"Bulgaria","Additives and Oxygenates - Imports","2016","Metric tons,  thousand","20",""
"Bulgaria","Additives and Oxygenates - Imports","2015","Metric tons,  thousand","20",""
"Bulgaria","Additives and Oxygenates - Imports","2014","Metric tons,  thousand","36",""
"Bulgaria","Additives and Oxygenates - Imports","2013","Metric tons,  thousand","19",""
"Bulgaria","Additives and Oxygenates - Imports","2012","Metric tons,  thousand","21",""
"Bulgaria","Additives and Oxygenates - Imports","2011","Metric tons,  thousand","24",""
"Bulgaria","Additives and Oxygenates - Imports","2010","Metric tons,  thousand","36",""
"Bulgaria","Additives and Oxygenates - Imports","2009","Metric tons,  thousand","17",""
"Bulgaria","Additives and Oxygenates - Imports","2008","Metric tons,  thousand","20",""
"Bulgaria","Additives and Oxygenates - Imports","2007","Metric tons,  thousand","19",""
"Bulgaria","Additives and Oxygenates - Imports","2006","Metric tons,  thousand","20",""
"Bulgaria","Additives and Oxygenates - Imports","2005","Metric tons,  thousand","17",""
"Bulgaria","Additives and Oxygenates - Stock changes","2021","Metric tons,  thousand","-0.001",""
"Bulgaria","Additives and Oxygenates - Stock changes","2020","Metric tons,  thousand","-0.562",""
"Bulgaria","Additives and Oxygenates - Stock changes","2019","Metric tons,  thousand","-2.751",""
"Bulgaria","Additives and Oxygenates - Stock changes","2018","Metric tons,  thousand","4.715",""
"Bulgaria","Additives and Oxygenates - Stock changes","2017","Metric tons,  thousand","3.817",""
"Bulgaria","Additives and Oxygenates - transfers and recycled products","2020","Metric tons,  thousand","1.783",""
"Bulgaria","Additives and Oxygenates - transfers and recycled products","2019","Metric tons,  thousand","1.736",""
"Bulgaria","Additives and Oxygenates - transfers and recycled products","2018","Metric tons,  thousand","4.434",""
"Bulgaria","Additives and Oxygenates - Transformation","2020","Metric tons,  thousand","19.163",""
"Bulgaria","Additives and Oxygenates - Transformation","2019","Metric tons,  thousand","28.224",""
"Bulgaria","Additives and Oxygenates - Transformation","2018","Metric tons,  thousand","22.427",""
"Bulgaria","Additives and Oxygenates - Transformation","2017","Metric tons,  thousand","28.924",""
"Bulgaria","Additives and Oxygenates - Transformation","2016","Metric tons,  thousand","20",""
"Bulgaria","Additives and Oxygenates - Transformation","2015","Metric tons,  thousand","20",""
"Bulgaria","Additives and Oxygenates - Transformation","2014","Metric tons,  thousand","36",""
"Bulgaria","Additives and Oxygenates - Transformation","2013","Metric tons,  thousand","19",""
"Bulgaria","Additives and Oxygenates - Transformation","2012","Metric tons,  thousand","21",""
"Bulgaria","Additives and Oxygenates - Transformation","2011","Metric tons,  thousand","24",""
"Bulgaria","Additives and Oxygenates - Transformation","2010","Metric tons,  thousand","36",""
"Bulgaria","Additives and Oxygenates - Transformation","2009","Metric tons,  thousand","17",""
"Bulgaria","Additives and Oxygenates - Transformation","2008","Metric tons,  thousand","20",""
"Bulgaria","Additives and Oxygenates - Transformation","2007","Metric tons,  thousand","19",""
"Bulgaria","Additives and Oxygenates - Transformation","2006","Metric tons,  thousand","20",""
"Bulgaria","Additives and Oxygenates - Transformation","2005","Metric tons,  thousand","17",""
"Bulgaria","Additives and Oxygenates - Transformation in oil refineries","2020","Metric tons,  thousand","19.163",""
"Bulgaria","Additives and Oxygenates - Transformation in oil refineries","2019","Metric tons,  thousand","28.224",""
"Bulgaria","Additives and Oxygenates - Transformation in oil refineries","2018","Metric tons,  thousand","22.427",""
"Bulgaria","Additives and Oxygenates - Transformation in oil refineries","2017","Metric tons,  thousand","28.924",""
"Bulgaria","Additives and Oxygenates - Transformation in oil refineries","2016","Metric tons,  thousand","20",""
"Bulgaria","Additives and Oxygenates - Transformation in oil refineries","2015","Metric tons,  thousand","20",""
"Bulgaria","Additives and Oxygenates - Transformation in oil refineries","2014","Metric tons,  thousand","36",""
"Bulgaria","Additives and Oxygenates - Transformation in oil refineries","2013","Metric tons,  thousand","19",""
"Bulgaria","Additives and Oxygenates - Transformation in oil refineries","2012","Metric tons,  thousand","21",""
"Bulgaria","Additives and Oxygenates - Transformation in oil refineries","2011","Metric tons,  thousand","24",""
"Bulgaria","Additives and Oxygenates - Transformation in oil refineries","2010","Metric tons,  thousand","36",""
"Bulgaria","Additives and Oxygenates - Transformation in oil refineries","2009","Metric tons,  thousand","17",""
"Bulgaria","Additives and Oxygenates - Transformation in oil refineries","2008","Metric tons,  thousand","20",""
"Bulgaria","Additives and Oxygenates - Transformation in oil refineries","2007","Metric tons,  thousand","19",""
"Bulgaria","Additives and Oxygenates - Transformation in oil refineries","2006","Metric tons,  thousand","20",""
"Bulgaria","Additives and Oxygenates - Transformation in oil refineries","2005","Metric tons,  thousand","17",""
"Bulgaria","Additives and Oxygenates - Total energy supply","2021","Metric tons,  thousand","17.814",""
"Bulgaria","Additives and Oxygenates - Total energy supply","2020","Metric tons,  thousand","20.946",""
"Bulgaria","Additives and Oxygenates - Total energy supply","2019","Metric tons,  thousand","29.96",""
"Bulgaria","Additives and Oxygenates - Total energy supply","2018","Metric tons,  thousand","26.861",""
"Bulgaria","Additives and Oxygenates - Total energy supply","2017","Metric tons,  thousand","28.924",""
"Bulgaria","Additives and Oxygenates - Total energy supply","2016","Metric tons,  thousand","20",""
"Bulgaria","Additives and Oxygenates - Total energy supply","2015","Metric tons,  thousand","20",""
"Bulgaria","Additives and Oxygenates - Total energy supply","2014","Metric tons,  thousand","36",""
"Bulgaria","Additives and Oxygenates - Total energy supply","2013","Metric tons,  thousand","19",""
"Bulgaria","Additives and Oxygenates - Total energy supply","2012","Metric tons,  thousand","21",""
"Bulgaria","Additives and Oxygenates - Total energy supply","2011","Metric tons,  thousand","24",""
"Bulgaria","Additives and Oxygenates - Total energy supply","2010","Metric tons,  thousand","36",""
"Bulgaria","Additives and Oxygenates - Total energy supply","2009","Metric tons,  thousand","17",""
"Bulgaria","Additives and Oxygenates - Total energy supply","2008","Metric tons,  thousand","20",""
"Bulgaria","Additives and Oxygenates - Total energy supply","2007","Metric tons,  thousand","19",""
"Bulgaria","Additives and Oxygenates - Total energy supply","2006","Metric tons,  thousand","20",""
"Bulgaria","Additives and Oxygenates - Total energy supply","2005","Metric tons,  thousand","17",""
"Cambodia","Additives and Oxygenates - Imports","2020","Metric tons,  thousand","11",""
"Cambodia","Additives and Oxygenates - Imports","2019","Metric tons,  thousand","14",""
"Cambodia","Additives and Oxygenates - Imports","2017","Metric tons,  thousand","2",""
"Cambodia","Additives and Oxygenates - transfers and recycled products","2020","Metric tons,  thousand","11",""
"Cambodia","Additives and Oxygenates - transfers and recycled products","2019","Metric tons,  thousand","14",""
"Cambodia","Additives and Oxygenates - transfers and recycled products","2017","Metric tons,  thousand","2",""
"Cambodia","Additives and Oxygenates - Total energy supply","2020","Metric tons,  thousand","11",""
"Cambodia","Additives and Oxygenates - Total energy supply","2019","Metric tons,  thousand","14",""
"Cambodia","Additives and Oxygenates - Total energy supply","2017","Metric tons,  thousand","2",""
